,城市,小区名,地址,住宅类型,均价
35,zh,格力海岸,香洲情侣北路3333号,住宅 别墅,27000
36,zh,东城温泉里,中山市三乡沙坦公路18号（泉眼温泉旁）,住宅,5900
37,zh,尚御华府,斗门白蕉路2988号,住宅,8000
38,zh,恒裕水墨兰亭,香洲梅华西香榭路192号香山湖公园南（一中高中部东）,住宅,32000
39,zh,安南丽苑,坦洲镇神农路1号（中澳新城后侧）,住宅,7600
40,zh,时代商荟香海,斗门湖心路以东、白藤九路北侧,住宅,32000
41,zh,锦盛恒富得,中山市南岐北路1号（即雅居乐酒店斜对面，广珠城轨南朗站附近）.,住宅,7200
42,zh,御景龙湖,香洲健民路与景辉路333号交汇处,住宅,25500
43,zh,城市东岸,香洲珠海情侣中路海天公园旁,住宅 别墅,31000
44,zh,湖景豪园,斗门白藤湖湖滨二区2号,住宅,11000
45,zh,泮庐,中山市桂南大道二路9号,别墅,18000
46,zh,华融琴海湾,横琴濠江路8号.,住宅,43000
47,zh,香水鸿门二期,斗门白蕉路001号（斗门长途汽车总站东行500米）,住宅,6900
48,zh,公园豪宅·靠山,香洲吉大九洲大道2088号（白莲洞公园旁）,住宅,30000
49,zh,枫林印象园,三乡镇鸦岗村“罗围埔” （景怡花园旁）,别墅,10000
50,zh,美湖湾,斗门白藤七路·湖心路167号,住宅,13600
51,zh,万威雅仕郡,斗门白蕉镇连桥路529号,住宅,8800
52,zh,金帝·繁华里,中山市汇昌酒店西行200米,住宅,8600
53,zh,海伦印象,中山市坦洲镇界狮南路8号（同胜合益市场旁）,住宅,12000
54,zh,雅居乐御龙山,中山市山麓翠山路(中山温泉高尔夫球场旁).,住宅,7500
55,zh,荷塘物语二期,金湾红旗镇金荷路488号,住宅,12000
56,zh,五洲家园,斗门湖心路1088号,住宅 别墅,17800
57,zh,铭泰华府,香洲熙凤路99号（华发四季南面）,住宅,21500
58,zh,景观一品,三乡镇景观大道2号（镇政府斜对面）,住宅,5288
59,zh,明海雅苑,香洲南屏镇濂泉路9号,住宅,23000
60,zh,时代·香海彼岸,斗门湖心路以东、白藤九路北侧,住宅,14500
61,zh,江南岸随园,斗门白藤湖湖中路1号,别墅,14000
62,zh,誉名都,斗门新青六路（新伟中街628号）,住宅,7500
63,zh,平沙九号,高栏港经济区平沙镇升平大道中219号,住宅,10500
64,zh,中海名钻,横琴新区濠江路688号,住宅,39000
65,zh,观湖半岛,斗门白藤湖腾达一路188号,住宅,13500
66,zh,金碧丽江东海岸花园,斗门白藤湖幸福河南,住宅,13200
67,zh,森宇·金域阳光,金湾平沙美平西路与美平二街交汇处（华丰小学西侧）,住宅,6700
68,zh,中海银海湾,香洲情侣北路299号(美丽湾公交站北行约800米调头),住宅,28000
69,zh,华发山庄,香洲迎宾北路1033号,住宅 别墅,30000
70,zh,旭日华府,斗门白蕉大道3968号,住宅,12000
71,zh,宁海世纪城,斗门井岸大桥东、黄杨河畔，莲兴一路（长途客运站旁）,住宅,9500
72,zh,华府骏景,高栏港经济区南港路328号.,住宅,7500
73,zh,中澳丽珠花园,坦洲镇界师南路65号,住宅 商住,9800
74,zh,家和城,斗门藤达一路218号,住宅,14600
75,zh,敏捷温泉海岸,中山市南朗镇海情路1号,住宅,17000
76,zh,尚东领御,香洲石溪路88号（梅华西路与红山路交界处）,住宅,26000
77,zh,招商·依云水岸,斗门黄杨河东侧,住宅,11000
78,zh,雅居乐万象郡,中山市三乡镇金涌大道与沙坦路交汇处（三乡镇鸦岗村）,住宅,6800
79,zh,盈富国际,中山市坦洲坦神北路118号,住宅,14500
80,zh,芳邻雅居,坦洲镇大兴路86号（坦洲镇镇府旁）,住宅,8000
81,zh,钰海绿洲,中山市坦洲镇环市南路129号,住宅,11000
82,zh,天一居,香洲南湾南路2991号（湾仔口岸斜对面）,住宅,33000
83,zh,五洲花城二期,香洲银桦路398号,住宅,28000
84,zh,华发峰尚,斗门白蕉路（省道S272）东侧,住宅,12000
85,zh,华发水郡,斗门珠峰大道288号.,别墅,29000
86,zh,天宸,香洲情侣北路外神前,住宅,27000
87,zh,中铁·诺德国际,香洲拱北片区九洲大道西与白石路交汇,住宅,36000
88,zh,珠海港·海韵,高栏港经济区平沙镇升平大道中99号,住宅 商住,7500
89,zh,中澳春城,中山市坦洲环市南路131号（格力电器对面）,住宅,13200
90,zh,誉峯名门,中山市谭隆南路66号.,住宅,15000
91,zh,宁海优家,斗门新青5路,住宅,7200
92,zh,世荣碧水岸,斗门珠峰大道1697号,住宅,9500
93,zh,第首未来港,高栏港经济区下金龙路口,住宅,9300
94,zh,金地扑满花园,金湾机场北路水泊围（湖心路口沿珠海大道向西）,住宅,12000
95,zh,美吉丽·鼎通国际,香洲金鼎金峰中路（唐家镇镇政府对面）,住宅 商住,14800
96,zh,恒荣·格拉斯堡,金湾红旗镇顺达路88号,住宅,11500
97,zh,中邦·御珑湾,斗门城东白蕉路3118号,住宅,11000
98,zh,德昌盛景二期,斗门湖心路1299号,住宅,13500
99,zh,仁恒滨海半岛,香洲情侣北路半岛国际住区,住宅,23500
100,zh,华发又一城,斗门尖峰山南、黄杨河北、华发水郡省级湿地公园旁,住宅,11500
101,zh,华发·峰景湾,香洲南湾南路2993号,住宅,30000
102,zh,鸿泰·西岸中央,金湾航空新城金湖大道（实验中学南大门）,住宅,15500
103,zh,汇乔金色名都,中山市坦洲镇界狮南路30号（珠海造贝路口500米处）.,住宅,12000
104,zh,祥祺明月湾,金湾珠海大道与湖心路、机场路交汇处,别墅,13000
105,zh,锦绣国际花城,中山市坦洲镇环洲北路9号（珠海北.坦洲新行政中心区）,住宅,9300
106,zh,海逸豪庭,斗门白蕉南路19号（鳄鱼岛北行500米）,住宅,8500
107,zh,中邦·浪琴湾,香洲横琴北岸，金地门道旁，洪湾香工路西侧、洪湾大道（兴湾四路）,住宅,27000
108,zh,优越香格里,中山市坦洲镇界狮南路55号,住宅,15000
109,zh,云山雅墅,三乡镇塘敢村沥金路3号,住宅 别墅,9000
110,zh,京华假日湾,高栏港经济区平沙升平大道北侧（平沙实验小学南侧）,住宅,7200
111,zh,九洲绿城·翠湖香山,香洲情侣北翠湖高尔夫球会内(唐家湾城轨站对面),别墅,25000
112,zh,山海一品海岸花园,金湾金海岸虹阳路109号,住宅,16000
113,zh,旭日海岸,金湾西湖城区金瀚路668号,住宅,15500
114,zh,佳境康城,中山市坦洲镇谭隆南路23号,住宅,14000
115,zh,K2·荔枝湾,横琴口岸港澳大道南侧,住宅,47000
116,zh,东城艺墅,三乡镇金涌大道三乡理工学校对面,别墅,13000
117,zh,雅居乐·山海郡,中山市南朗镇翠亨新区·翠亨大道,住宅,9500
118,zh,鼎威花园,中山市景观大道33号,住宅,8000
119,zh,曦华园,香洲情侣南路22号,住宅,45000
120,zh,天庆·晋海岸,金湾三灶·金海岸大道南侧,住宅,13500
121,zh,锦绣海湾城,中山市南朗镇长平路1号（京珠接驳线下栅检查站前30米右转）,住宅 别墅,9000
122,zh,玉兰湖庭三期,金湾红旗镇永泰路68号.,住宅,13000
123,zh,黄杨·明月轩,斗门井岸工业大道北,住宅 商住,7800
124,zh,金碧丽江西海岸,高栏港经济区平沙温泉路口升平大道东33号（联思电子厂南侧）,住宅,7800
125,zh,华业临海,香洲景和街77号(怡景湾大酒店南侧).,住宅,26000
126,zh,嘉珠时代广场,金湾三灶镇金海岸大道西257号,住宅,12500
127,zh,东方润园,金湾虹晖一路39号，中心广场东侧,住宅,15500
128,zh,华发首府,横琴琴扬路东侧、港澳大道南侧、知音北路西,住宅,43000
129,zh,弘泰豪庭,香洲人民东路弘泰巷1号（人民东路南侧湖湾里西侧）,住宅 商住,29000
130,zh,半山町,香洲前山梅花路303号,住宅,24500
131,zh,中海·左岸岚庭,金湾西湖城区山湖海路299号,住宅,15000
132,zh,佳兆业水岸华都,香洲南湾南路5001号,住宅,9000
133,zh,碧桂园·濠月湾,香洲南湾南路6002号（湾仔中学斜对面）,住宅,13000
134,zh,春晓悦居,斗门金田二路98号,住宅,10000
135,zh,西岸香畔,中山市同汇街1号,住宅,12000
