,城市,小区名,地址,住宅类型,均价
36,xm,海投·香格里墅,漳州长泰马洋溪生态旅游区,别墅,12000
37,xm,鑫塔水尚,思明区观音山国际商务营运中心北侧,住宅,65000
38,xm,溢翔首府,同安滨海新城(西柯)BRT枢纽站旁,住宅,13000
39,xm,IOI棕榈城,集美新城片区集美大道与杏林湾路交叉口南侧,住宅,25000
40,xm,信洲国际,翔安南部新城核心区城场路和新城中路交汇处,住宅,16000
41,xm,金汤湾海水温泉小镇,漳州陈岱镇岱南海水温泉度假村1号,住宅 别墅 商住,11000
42,xm,恒亿尚品湾,同安埭头溪西侧、滨海西大道南侧,住宅,25000
43,xm,联发欣悦学府,翔安舫山北路（翔安一中西侧）,住宅,21000
44,xm,万科湖心岛,湖里湖边水库片区湖心岛北部,住宅 别墅,55000
45,xm,中航城国际社区,集美杏锦路园博园旁,住宅 别墅,28000
46,xm,夏商新纪元,集美杏前路与海翔大道交叉口,住宅,19000
47,xm,领秀御园,漳州角美大道与324国道交汇处,住宅,9000
48,xm,恒大帝景,集美杏林湾路与集美大道交汇处北侧（华侨大学旁）,住宅,26000
49,xm,三盛国际海岸,漳州厦门湾南岸滨海新城,住宅 别墅,7000
50,xm,阳光城凡尔赛宫,漳州台商投资区洪岱路与阳光北路交汇处,住宅,11000
51,xm,中海万锦熙岸,同安区12-15片区同集路与海翔大道交叉口东南侧A1,住宅,23000
52,xm,海沧万科城,海沧翁角路与新阳大桥交叉口西北侧地块（夏新工业园东侧）,住宅,28000
53,xm,融信海上城,海沧海沧大桥南侧海沧大道西侧,住宅 商住,28000
54,xm,滨海康桥,漳州龙海市港尾镇,住宅,8500
55,xm,信和银湖天峰,思明区湖滨北路23号,住宅,53000
56,xm,世茂御海墅,翔安13-16片区滨海大道与新城中路交叉口东南侧,住宅 别墅,25000
57,xm,海西舜弘公馆,同安银湖中路与双桥东路交叉口东南侧（同安汽车站后方）,住宅,20000
58,xm,龙湖春江郦城,集美11-11片区杏林北路与杏锦路交叉口南侧,住宅,26500
59,xm,角美中骏四季阳光,漳州市台商投资中心区洪岱路以西、天湖路以南,住宅,11000
60,xm,广隆海尚首府,漳州开发区招商大道27号（距南炮台200米）,住宅,8800
61,xm,金都海尚国际,同安环东海域滨海西大道BRT蔡店站东侧,住宅,32000
62,xm,中亿建蓝海国际,漳州开发区招商大道和泰山路交汇处,住宅,8800
63,xm,巴厘香泉,同安汀溪镇汀溪街（翠丰温泉酒店旁边）,住宅 别墅,13000
64,xm,永鸿厦门湾1号,漳州开发区南滨大道双鱼岛对面,住宅,9000
65,xm,汇金置地广场,漳州台商投资区角海路,住宅 商住,10000
66,xm,海峡国际天璟,思明厦禾路火车站旁,住宅,50000
67,xm,建发央玺,湖里金山路与钟宅路交叉口东南侧,住宅,68000
68,xm,海峡现代城,翔安新城中路与滨海东大道交汇处,住宅,21000
69,xm,源昌君悦山,思明莲前西路龙山南麓（不争公园旁）,住宅,51500
70,xm,海峡国际湾区,漳州厦门湾南岸滨海新城（厦大漳州校区旁）,住宅 别墅,11000
71,xm,龙泉绿苑,漳州台商投资区角美仁和西路,住宅,7000
72,xm,华论南商大厦,翔安新城中路西侧，翔城国际对面，翔安大道东侧，翔安南部新城,住宅,11000
73,xm,建发中央天悦,同安老城区同莲路南侧,住宅,24000
74,xm,港昌海先生,漳州开发区厦门大学漳州校区中门斜对面500米处,住宅 商住,10000
75,xm,中冶海西国际,漳州马洋溪生态旅游区,别墅,12000
76,xm,联发欣悦华庭,漳州市龙池角嵩路与鸿渐路交汇处,住宅,11000
77,xm,国贸天悦,集美杏林北路与杏林北二路交叉口东北侧,住宅,32000
78,xm,中联观云溪,同安滨海新城BRT轻工食品园站旁,住宅,22000
79,xm,五华小米公寓,海沧马銮湾新景路海沧中学旁,住宅,15000
80,xm,永鸿澜悦城,漳州开发区南滨大道278号,住宅,7500
81,xm,万隆国际广场,湖里五缘湾泗水道（五缘湾运动馆旁）,住宅 商住,27000
82,xm,住宅莲花新城,集美海翔大道与中央公园南侧,住宅,28000
83,xm,保利叁仟栋,同安环东海域滨海西大道BRT潘涂站旁,住宅 别墅,32000
84,xm,新景舜弘上院,同安双桥东路西侧（银湖中路银环佳园南侧）,住宅,18500
85,xm,力拓国际,湖里安岭路湖里高新技术园区内,住宅 商住,24000
86,xm,融信西西里,漳州漳州开发区二区南滨大道双鱼岛对面,住宅 别墅,8700
87,xm,禹洲尊海·御墅,海沧区海沧大道与角嵩路交汇处（体育中心旁）,住宅 别墅,32000
88,xm,西雅图,海沧马青路与钟林路交汇处、海沧房产站旁,住宅,28000
89,xm,海西·轻公寓,海沧马銮湾片区翁角路与孚莲路交汇处,住宅,14000
90,xm,泰禾厦门院子,海沧马銮湾（海沧中学正对面）,住宅 别墅,30000
91,xm,古龙山语听溪,同安汀溪镇政府南侧，汀溪大道向前200米,住宅 别墅,11000
92,xm,美福一品,漳州角美台商投资区角美大道旁,住宅,9000
93,xm,华尔顿1275,思明会展中心西北侧，东临环岛干路,住宅,56000
94,xm,中澳城,翔安新圩文化艺术中心西侧,住宅 别墅,18000
95,xm,禹洲香溪里,同安区同安影视城北面,住宅,19000
96,xm,融侨观邸,海沧新阳大桥旁（翁角路与霞光路交叉路口）,住宅 别墅,30000
97,xm,源昌宝墅湾,湖里环岛路和五石路交叉口东南侧,住宅,55000
98,xm,水晶湖郡,集美杏林湾东路西南侧（华侨大学附近）,住宅 别墅,31000
99,xm,融信·观山海,漳州招商局经济技术开发区东湖路3号,住宅 别墅,8200
100,xm,永鸿商业广场,漳州招商局漳州开发区南滨大道339号金水仙大剧院,住宅,9000
101,xm,特房银溪墅府,同安环东海域丙洲大桥与滨海旅游路交叉口东北侧,住宅 别墅,21000
102,xm,招商卡达凯斯,漳州招商开发区鸿江路29号（南炮台旁）,住宅 别墅,8500
103,xm,海尔华玺,海沧马銮湾新阳大桥桥头/霞光北路与霞光路交叉口,住宅 别墅,30000
104,xm,中铁元湾,湖里环岛路与湖里大道交叉口西南侧枋湖北二路,住宅 别墅,52000
105,xm,住宅园博1号,集美杏林湾片区园博苑西侧,住宅 别墅,35000
106,xm,新景七星府邸,湖里仙岳路与成功大道交汇处,住宅,47000
107,xm,融信半山云顶,漳州漳州市漳州开发区二区宁江路6号（距南炮台200米）,住宅 别墅,8600
108,xm,禹洲卢卡小镇,翔安西岩路与洪前中路交叉口东南侧,住宅,26000
109,xm,明发半岛祥湾,翔安区翔安隧道出口（收费站）300米处,住宅,20000
110,xm,阳光城翡丽海岸,同安滨海西大道东侧,住宅,26000
111,xm,建发中央天成,湖里区祥岭路与后埔路交叉口西南侧（湖里第二实验小学对面）,住宅,50000
112,xm,欣盛丰森林海,同安环东海域民安大道南侧,住宅,16000
113,xm,和谐天下,同安同集南路星海湾别墅区内,住宅 别墅,18000
114,xm,碧桂园金海湾,马来西亚伊斯干达经济特区金海湾,住宅,20000
115,xm,信诚VBO,湖里枋湖北二路湖里高新技术园区,住宅 商住,23000
116,xm,国贸商城,集美同集路与乐海路交叉口东侧,住宅,30000
117,xm,永鸿御珑湾,漳州开发区南滨大道西侧（紧邻厦大附中）,住宅,8000
118,xm,住宅园博1号,集美杏林湾片区园博苑西侧,住宅 别墅,35000
119,xm,君悦黄金海岸,漳州开发区双鱼岛西侧,住宅,13000
120,xm,海西9号,翔安南部新城核心区城场路与新城中路交汇处西南侧,住宅 商住,17000
121,xm,中央公园城,集美乐天路东南侧（紧邻喜盈门建材家具广场）,住宅,22000
