,城市,小区名,地址,住宅类型,均价
161,wf,临朐阳光水岸,城关街道兴隆路与骈邑路交叉口南,住宅,4700
162,wf,万顺城,朝阳街道立新街与夷安大道交汇处东150米路北,住宅,4100
163,wf,沁园,高新技术开发区潍县中路与樱前街交叉口北500米路西,住宅 商住,4400
164,wf,菲达香港花园,醴泉街道凤凰公园东300米老气象局驻地,住宅,3988
165,wf,山东颐高国际商贸城,安丘市和平路与建安路交汇处东10米路南,商住,7000
166,wf,水岸天域,昌邑市天水路与利民街交叉口向北100米路西,住宅,4600
167,wf,欧康曼哈顿国际名都,潍城长松路与福寿西街交汇处西2000米路北,住宅,3600
168,wf,锦程御台苑,诸城市舜王党委益民河南岸与206国道交汇处西南角,住宅,3600
169,wf,紫金花园,奎文鸢飞路与玄武街交汇处东南角,住宅 商住,4800
170,wf,一品世家,城关街道龙泉路与兴隆路交汇处西南角,住宅,4500
171,wf,华安东方明珠,高新技术开发区卧龙东街与银枫路交汇处北150米路东,住宅,4000
172,wf,莱茵名都,城关街道新华路交骈邑路东30米,住宅,4980
173,wf,新方新璟园,坊子双羊街与潍县南路交叉口向东100米路北,住宅,4200
174,wf,嘉和花园,阚家镇潍坊高密市阚家镇伟丽街农贸市场南,住宅,2000
175,wf,瑞珂沁园,高新技术开发区东方路与卧龙街交汇处东北角,住宅,4300
176,wf,金地花园,昌乐县方山路与站北街交汇处北200米路东,住宅,3600
177,wf,环宇五金机电大市场,寒亭霞飞路泰祥街交汇处北200米路西（红星美凯龙北500米）,商住,7000
178,wf,景谊苑小区,潍城春鸢路与仓南街交叉口向西1000米路南,住宅 商住,4080
179,wf,恒基新世代,密水街道昌安大道与康成大街交汇处（五中转盘东南角）,住宅,4500
180,wf,紫金园翡翠花园,经济开发区鸢飞路与玄武街交汇处北500米路西,住宅,3800
181,wf,吉祥新居,密水街道高密市张吉村委西,住宅,2400
182,wf,壹号公馆,银海路寿光市文圣街街与幸福路交叉口往东100米路北（新一中北门正邻）,住宅,3500
183,wf,英伦公馆,新车站文圣街与菜都路交叉路口东北,住宅,3650
184,wf,DBC名苑,奎文北海路与新北宫东街交叉路口处西南角,住宅,5500
185,wf,巨能嘉园,东城新区寿光市金海路与文圣街交叉路口以东,住宅,3650
186,wf,华安欣诚家园,高新技术开发区宝通街和惠贤路交叉口东南角（潍坊一中对面）,住宅,4100
187,wf,峡山星河湾,峡山经济开发区峡山水库溢洪坝北200米(兴峡路与峡山街交汇处),住宅,3000
188,wf,西虞天成,奎文胜利街与虞河路交汇处向东100米路南,住宅,5900
189,wf,至尊门第,坊子双羊街朝凤路交叉口东南角（产业园孵化器南邻）,住宅,4600
190,wf,今日星城-夷安枫景,醴泉街道夷安大道与百脉湖大街交叉口向南200米路东,住宅,3200
191,wf,渤海湾温泉郡,滨海经济开发区海正路与香江西街交汇处东南角,住宅,3500
192,wf,壹品世家,渤海路寿光市新兴街与北海路交汇处向西20米路南,住宅,3750
193,wf,文华苑,峡山经济开发区荣峡路与峡寿街交汇处北20米路东,住宅,3000
194,wf,全宇圣华广场,朝阳街道高密市康成大街与晏子路交叉口,住宅,5000
195,wf,顺泽怡景华庭,寒亭通亭街与卉香路交叉口东200米路南,住宅,3350
196,wf,五米阳光,潍城青年路与仓南街交叉口处南200米路西,住宅,3688
197,wf,龙都现代城,诸城市人民西路与龙都街交汇处西30米路北,住宅,6200
198,wf,香颂湾,潍城宝通西街902号(青年路与宝通街交汇处东300米路南),住宅,5500
199,wf,唐宁郡,潍城友爱路与玉清街路口南100米路东,住宅,4500
200,wf,水岸华庭,奎文四平路262号(白浪河东岸，民生街以南，健民路以西),住宅,6000
201,wf,恒联温馨家园梧桐苑,寒亭卉香路与运河西街交汇处北50米路东,住宅,3600
202,wf,平章府,青州市益王府路与东二街交叉口东10米路北,住宅,3900
203,wf,银泉广场,奎文健康街虞河路交汇处东南角,住宅,4400
204,wf,克拉公寓,高新技术开发区东方路与宝通街交汇处东南角,住宅 商住,4500
205,wf,雷士书香宜家,奎文文化南路与宝通街交叉口南600米路西,住宅,3900
206,wf,晨鸣威尼斯小镇,东城新区寿光市南环路与东环路交叉口往东1000米路北（弥河以东）,住宅,5000
207,wf,青云紫府,青州市红箭路197号（凤凰路与红箭路交叉口东10米路南）,住宅,5500
208,wf,海泰花园,寒亭泰祥街与幸福路交汇处西150米路北（泰祥花苑对面）,住宅,3500
209,wf,青云丹桂园,安丘市华安路与人民路交汇处北50米路西,住宅,3200
210,wf,和扬桐树湾,醴泉街道文昌街与健康路交叉口东南（原运输公司）,住宅,3600
211,wf,瑞都广场,寒亭通亭街与海龙路交汇处东南角,住宅,3600
212,wf,凤鸣郡和墅,高新技术开发区东方路与宝通街交叉口东南角（凤鸣郡南侧）,住宅,5150
213,wf,恒信华府,寒亭富亭街与白云路交汇处西南角,住宅,4500
214,wf,盛华名园,高新技术开发区卧龙街与银枫路交汇处以北50米路西,住宅,4150
215,wf,华庭风景,银海路寿光市广场街与古槐路交叉路口往西300米路南（人民广场东北角）,住宅,3600
216,wf,北京宫馆,潍城北宫街与长松路路口西行800米路北100米处,住宅,3850
217,wf,华安世纪樱园,奎文清溪街与虞河路交汇处东北角,住宅,4700
218,wf,华安庭岸风景,潍城向阳路与卧龙街交叉口向北150米路东,住宅 商住,5200
219,wf,凯宇凤城尚品,朝阳街道老木头市场,住宅,3999
220,wf,领世郡二期,学院路寿光市建新街与学院路交叉口南100米,住宅,3888
221,wf,恒馨家园,醴泉街道夷安大道与醴泉大街交汇处向东800米,住宅,3200
222,wf,富春江新华苑,城关街道新华路与处站前街交汇处东侧100米路北（铁路大厦斜对面）,住宅,4980
223,wf,盛世香榭里,奎文虞河路与玉清街交叉口北100米路西,住宅,4500
224,wf,善水,潍城北宫街与和平路交汇处西北侧（原天坛市场）,住宅,4850
225,wf,瑞和北胶花园,姜庄镇北胶新河湿地公园南，莳二村后,住宅,2488
226,wf,金都北苑,潍城月河路与卧龙街交叉口东200米路北,住宅,4100
227,wf,尚文苑,寒亭北海路与泰祥街交汇处东300米路南,住宅,3400
228,wf,密都贵府,密水街道高密市经济开发区杏坛东街（西)208号,住宅,4500
229,wf,圣泰嘉苑,新车站寿光文圣街与静山路交汇处（蔬菜物流园南门对面）,住宅,3400
230,wf,中动动漫基地,高新技术开发区健康街与惠贤路交汇处南100米路西,住宅,4500
231,wf,孚日岭南花园,朝阳街道开发区月潭路与孚日街交汇处,住宅,4600
232,wf,星都国际花园,潍城北宫西街和彩虹路交汇处东北角（潍城区政府东临）,住宅,3800
233,wf,西城首府,新车站寿光文庙街与菜都路交叉口往北200米路东（新汽车站以南）,住宅,3600
234,wf,佳乐家中央商务区,朝阳街道高密市夷安大道与凤凰大街交叉口东南,住宅,4500
235,wf,东方天韵,奎文北海路与玉清东街交汇处南100米路西(北海路999号),住宅,3600
236,wf,龙凤花园,坊子凤凰大街与龙山路交汇处向东150米路北,住宅,4100
237,wf,中阳·水岸嘉园,农圣街农圣街以南（世纪学校南门对面）,住宅,3469
238,wf,星合国际,朝阳街道康成大街与家纺路交汇处,住宅,4300
239,wf,茶博城御府,潍城青年路2555号（铁路桥以南）,住宅,3700
240,wf,滨海桂冠,滨海经济开发区昌海大街与海港路交汇处路东,住宅,2900
241,wf,万合华庭,潍城胜利西街2900号（安顺路与胜利西街交叉口西500米路南）,住宅,4100
242,wf,水清木华,潍城北宫西街与西外环路交汇处东300米路北,住宅 商住,3490
243,wf,城投·景新园,农圣街寿光市农圣街北，菜都路东侧,住宅,2200
244,wf,山水美地,坊子北海路与金山街交叉口西行50米路北,住宅,4000
245,wf,德润左岸绿洲,奎文虞河路与北宫街交汇处西南角,住宅,4600
246,wf,浮来春花园,安丘市长安路与兴安路交汇处南100米路东,住宅,3200
247,wf,大有公馆,奎文健康街与虞河路交汇处北50米路西,住宅,5800
248,wf,金都聚福园,潍城胜利西街与清平路交叉路口东南角,住宅,4300
249,wf,绿洲华庭,坊子潍县中路崇文街交叉口南100米路西,住宅,4410
250,wf,十地金隅园,高新技术开发区樱前街与潍安路交汇处西南角（潍坊一中东邻）,住宅,4500
251,wf,花都文苑,青州市驼山路和齐王路西北角,住宅,4000
252,wf,青辰国际,寒亭海龙路与通亭街交汇处北50米路西,商住,4200
253,wf,中海大观天下,高新技术开发区东方路与樱前街交汇处南100米路东,住宅,4850
254,wf,盛景嘉园,奎文樱前街与虞河路交汇处东10米路南,住宅,5000
255,wf,书香门第,昌乐县宝通街与新昌路交叉路口西北角,住宅,3600
256,wf,领秀杰座,奎文健康东街与潍州路交汇处东100米路南,住宅 商住,2400
257,wf,和谐广场,高新技术开发区健康东街与惠贤路交汇处(益家园东侧500米),商住,3600
258,wf,元和新城,寒亭益新街342号（益新街与渤海路交汇处西300米路南）,住宅,3300
259,wf,阳光100凤凰社,奎文胜利街与鸢飞路交叉口西50米路北,住宅,6000
260,wf,凯宇尚品名居,朝阳街道康成大街与胶河路交汇处（文体广场东）,住宅 别墅,7200
261,wf,东方聚宝城,昌乐县宝通街与新昌路交叉口南200米路西,住宅,3288
262,wf,海德公馆二期,新车站文圣街与菜都路交叉路口,住宅,3600
263,wf,公园壹号,奎文樱前街与北海路交叉路口南500米路西,住宅,8000
264,wf,贵和华府,潍城工业四街和彩虹路交叉口路口西500米路北,住宅,3060
265,wf,上城国际,潍城东风西街与清平路交叉口西200米路北,住宅,4350
266,wf,荣观华府,奎文东风东街360号（世纪泰华广场向西50米，白浪河东岸）,住宅,5500
267,wf,金色龙泉,坊子北海路与龙泉街交汇处东50米路南,住宅 商住,3700
268,wf,四平佳园,奎文四平路与福寿街交叉路口南60米路西(佳乐家北),住宅,3628
269,wf,枫情水岸璞院,奎文樱前街与新华路交叉口西北角（虞河西岸）,住宅,8000
270,wf,御林华府,密水街道昌安大道以西、杏坛西街以南、朝阳大街以北,住宅,4080
271,wf,赢港国际,寒亭富亭街和白云路交叉口东南角,住宅,3900
272,wf,临朐山水文苑,城关街道临朐县朐山路4703号,住宅,4300
273,wf,银枫家园,高新技术开发区卧龙街与银枫路交汇处以南，银枫路两侧,住宅,4100
274,wf,隽合花园,高新技术开发区东方路与桐荫街交叉口东南角,住宅,4700
275,wf,半岛姜庄物流园,姜庄镇青银高速高密路口向北300米半岛姜庄物流园,住宅,2400
276,wf,景宏明苑,昌邑市北孟镇利民街66号（利民街与工业一路交汇处）,住宅,1760
277,wf,天下客新贵名苑,安丘市潍徐路与永安路交叉口西200米路南,住宅 商住,3300
278,wf,海泰绿洲,经济开发区民主街与月河路交汇处东500米路北,住宅,4200
279,wf,浪琴湾,高新技术开发区健康街与金马路交叉口路东南300米,住宅,4500
280,wf,城投·锦绣城,新车站黄海路与文圣街交叉口西南角,住宅,3200
281,wf,泰华幸福里,东城新区寿光圣城东街与尧河路交汇处东10米路北,住宅,3600
282,wf,星合永盛大厦,密水街道人民大街与永安路交叉路口，市政府斜对面,住宅,3930
283,wf,水映幸福城,奎文北宫街与潍州路交叉路口西50米路北（原华光精工设备有限公司）,住宅,4500
284,wf,江山帝景,奎文虞河路与玉清东街交叉口东行200米路南,住宅,5700
285,wf,弘润达美水岸,滨海经济开发区海港路与昌海大街交汇处西40米路北,住宅 别墅,3400
286,wf,雅龙商住楼,潍城东风街与彩虹路交叉口西北角,住宅,3445
287,wf,加州世纪尊品,奎文健康东街与北海路交汇处西50米路南,住宅,4900
288,wf,万锦皮革城,潍城胜利街与爱国路交汇处东南角(爱国路36号),商住,15000
289,wf,水岸名居,奎文健康西街道口路交叉路口南200米路西，白浪河以东,住宅,4200
290,wf,恒信金辉华府,寒亭富亭街与通亭街交汇处东北角（红星美凯龙对面）,住宅,3600
291,wf,学府嘉苑,寒亭商业步行街与丰华路交汇处东北角,住宅 商住,3700
292,wf,盛世名门,安丘市建安路与长安路交叉口西北处（原帘子布厂）,住宅,3300
293,wf,王侯嘉苑,高新技术开发区东风街与潍安路交汇处东200米路北,住宅,4380
294,wf,凤凰嘉苑,密水街道凤凰大街与利群路交叉路口西100米路南,住宅,4050
295,wf,圣和苏州园,新车站寿光北环路与兴隆路交汇处往东300米路南,住宅,3700
296,wf,德霖臻和园,经济开发区玄武街与北海路交叉口北200米路西（新元路9号）,住宅,3800
297,wf,麒麟公馆,高新技术开发区金马路1555号（金马路与北宫东街交汇处西50米路南）,住宅,10000
298,wf,基泰瑞苑,醴泉街道夷安大道华达立交桥北路西,住宅,3300
299,wf,湖滨花园,密水街道高密市密水大街与永安路交叉路口南路西,住宅,4340
300,wf,新友文鼎苑,城关街道站前街和工业街,住宅,4500
301,wf,恒信金水岸,坊子北海路与金山街交叉口往西400米路北,住宅,4100
302,wf,祥瑞水岸丽景,经济开发区民主街以北虞河东岸文华国际学校西侧,住宅,3660
303,wf,金鼎华府,奎文鸢飞路卧龙街交汇处西50米路北,住宅,4700
304,wf,东鼎国际,奎文东风东街与虞河路交界处北200米路东,住宅,4500
305,wf,群邦银座新天地,密水街道密水大街777号，南湖植物园东50米,住宅,4270
306,wf,碧桂园翡翠湾,城关街道沂山路与滨河西路交汇处（沂山大桥西侧）,住宅 别墅,5800
307,wf,美林御苑,东城新区寿光市农圣街与建桥路交叉口东南角,住宅,4200
