,城市,小区名,地址,住宅类型,均价
58,ts,水悦华府,乐亭县北临宝丰街，南至茂源东街，西临长河,住宅 别墅 商住,5100
59,ts,唐人宜居,曹妃甸新区滨海大街北侧、冀东汽贸西侧,住宅,3400
60,ts,丽馨园,曹妃甸新区3号路与9号路交叉口,住宅,3450
61,ts,浭阳新城,丰润曹雪芹大街与润泽路交叉口东南角,住宅,5300
62,ts,金旺名苑,滦县205国道南侧，北方小商品城内,住宅,4300
63,ts,广场君府,迁安市惠泉大街人民广场对过,住宅,6800
64,ts,荣域,曹妃甸新区建设大街与唐海路交叉口西行200米路南,住宅,3300
65,ts,禾木花苑,路北友谊路与北新道交汇处以西,住宅,6500
66,ts,世博广场,路南建设路与新华道交叉口西南角,住宅,6500
67,ts,盛世景苑,海港开发区昌盛国际酒店南侧,住宅,2600
68,ts,澳润公馆,迁安市惠民大街与和平路西侧,住宅,7000
69,ts,金山文汇,古冶金山森林公园幸福广场北侧,住宅,3888
70,ts,东城绿庭,开平东城路以东，京山铁路以北，第49中学以南,住宅,4900
71,ts,中建城,丰润林荫路与公园道交汇处（原体育场对过）,住宅,5000
72,ts,水悦华庭,乐亭县金融街北侧，古滦河东侧,住宅,4000
73,ts,富丽国际,路北站前路与南新道交汇处东行50米路南侧,住宅,6500
74,ts,世纪瑞庭,高新区建设北路与荣华道交叉口东行200米,住宅,5500
75,ts,金港花园,迁安市丰安大路与兆康街交叉路口东南角,住宅,5500
76,ts,隆鑫传世家,迁安市惠民大街与丰喜路交叉口,住宅,5200
77,ts,湖岸新城,丰南区政府西侧（惠丰湖西侧）,住宅,4200
78,ts,弘成名居,古冶震兴道与唐林北路交叉口东南角,住宅,3750
79,ts,星远壹号公馆,迁安市钢城东路与阜安大路交汇处西南角,住宅,5100
80,ts,橡树湾,路北长宁道与光明路交叉口南行200米,住宅 商住,8800
81,ts,梧桐府,路北大理路与朝阳道交叉口北行300米,住宅,8000
82,ts,瑞祥国际,丰润曹雪芹西道12号(曹雪芹西大街南侧丰润镇五中西侧),住宅,4200
83,ts,凤城盛世,路南复兴路与花园街交叉口南行100米,住宅,4700
84,ts,四季嘉园,海港开发区海港区海滨路东侧，海安路西侧,住宅,3200
85,ts,金山壹号,古冶北外环与华西路交叉口西南,住宅,3500
86,ts,荣盛湖畔郦舍,丰南青年路23号,住宅,6900
87,ts,金隅乐府,路北北新东道与大城路交叉口东南侧,住宅 别墅,12500
88,ts,绿城南湖春晓,路南南新西道与学院南路交叉口南行1500米（新九中旁）,住宅,6000
89,ts,恒茂国际都会,路北建设路与长宁道交汇处（远洋城对角）,住宅,7500
90,ts,锦绣花园,丰润老庄子镇中心,住宅,3000
91,ts,山水美居别墅,迁西县旧城乡后河东寨南沟度假村（大黑汀水库边，亚蓝湾大酒店对面）。,别墅,5200
92,ts,正通滦州一号,滦县新城工农路与滦新街交叉口高坎集对面（原自来水厂）,住宅,4900
93,ts,天朗明居,丰润东山路与曙光道交叉口东南侧,住宅,3600
94,ts,龙云国际,滦南县北河新区,住宅,3700
95,ts,鼎盛容郡,丰润还乡河公园东侧21小区北侧,住宅,6300
96,ts,御景嘉园,乐亭县原西河槽村,住宅,4129
97,ts,隆泰商务中心,路北友谊路与裕华道交叉口东北侧,商住,10000
98,ts,逸景阳光,路北北新道与大理路交叉口东行50米（明星商场对面）,住宅,7500
99,ts,海航叠山院,路北龙泽路与建华东道交叉口东行200米,住宅,11000
100,ts,东方晨曲花苑,路北河北路与河西路交叉口(河北桥)西北侧,住宅 商住,5300
101,ts,兰亭,路南南新西道与友谊路交汇处东行200米,住宅,4688
102,ts,公园艺境,路北北新东道与河西路交口北行100米路西,住宅,5800
103,ts,曹妃湖红树湾,曹妃甸新区曹妃湖湿地公园景区内（紧邻渤海国际会议中心）,住宅,7000
104,ts,左岸景林,路北唐通路与邱柳路交叉口处,住宅,4680
105,ts,金域名邸,丰润人民南路与银城路交汇处,住宅,4700
106,ts,滨湖悦城,迁安市祺光大街原液化气公司旧址,住宅,5000
107,ts,万科金域华府,路北凤凰新城大里路与长虹道交叉口,住宅,10000
108,ts,渤海豪庭,路南新华道与友谊路交叉口东行300米,住宅,6980
109,ts,时代星城,高新区建设路以西，南北电子城以北、路虎专卖以南,住宅 商住,8300
110,ts,滦州碧桂园,滦县滦河东道北侧滦州古城西50米,住宅 别墅,5500
111,ts,唐门一品,路北长宁道与光明路交叉口西行100m青龙湖公园北侧,别墅,70000
112,ts,中电蓝色港湾,路北友谊路与龙华道交叉口西南方（青龙湖公园东侧）,住宅,8000
113,ts,福鑫家园,丰润大坎村委会对面,住宅,1980
114,ts,蓝海国际,曹妃甸新区滨海大街与永丰路交叉口,住宅,3400
115,ts,新华文化广场,路北新华道北、文化路东,住宅,10400
116,ts,新天地鹭港,路北兴源道和翔云道之间，光明路两侧,住宅,9000
117,ts,建业阳光花园,古冶唐林北路第三医院南行,住宅,3666
118,ts,香醍溪岸,曹妃甸新区滨海大街221号（唐海路与滨海大街交叉口西行500米路北）,住宅,3400
119,ts,盛世景湾,乐亭县金融街东延中段,住宅,3600
120,ts,大业时代广场·唐山义乌国际商贸城,路南复兴路与南新道交界处向南200米,住宅,5200
121,ts,迁安天洋城4代,迁安市政府南，奥体中心对面,住宅,3600
122,ts,兴盛大成,路北建华东道南侧、体育场道以北 、文化路东西两侧、建设路以东,住宅,8200
123,ts,海都国际广场,路南南新东道和吉祥路口交汇处东南角,住宅,5200
124,ts,津西东湖湾,迁西县长城北路与东环路交叉口东南角。,住宅 别墅,3900
125,ts,迁安碧桂园,迁安市燕山南路奥体中心北面,住宅 别墅,5000
126,ts,君熙太和,丰南惠丰湖（国丰维景国际大酒店东北侧）,住宅 别墅,6700
127,ts,天承锦绣,滦南县友谊路与西南大街交汇处（原谷家营）,住宅,3058
128,ts,鸿福嘉苑,海港开发区港盛街与海城路交汇处,住宅,3000
129,ts,尚诚国际,路北新华西道北侧，学院路口西行200米,住宅,7500
130,ts,华彩唐人街壹号,丰南正苑大街与国文路交口,住宅,5400
131,ts,润达万科金域蓝湾,路北建华东道与河东路交汇处,住宅,7000
132,ts,学院1号,路北学院路与裕华道交叉口,住宅,5600
133,ts,中环广场,路北北新西道与学院路交叉口东南角,住宅,7500
134,ts,茂华唐山中心,路北新华道与友谊路交叉口东北角,住宅 商住,6200
135,ts,万科温莎堡,路南学院路南路与南新道交叉口南行3公里,住宅,9000
136,ts,滨海名府,曹妃甸新区滨海大街新县医院西行300米,住宅,3400
137,ts,南湖金地,路南学院路与南新西道交叉口南行3500米,住宅,5300
138,ts,首府,古冶区政府北，胜利道与永盛路交叉口,住宅,4200
139,ts,君和广场,迁安市燕山大路南段奥体中心九江饭店路南,住宅,4300
140,ts,凤城天鹅湖庄园,路南南新道与大理路交叉口东南角,住宅,6500
141,ts,丰润御景嘉园,丰润丰韩路中段东侧（开尔尚城南行1000米）,住宅,3656
142,ts,唐山恒大华府,路北龙泽路与朝阳道交叉口东300米,住宅,7500
143,ts,安联优悦城,路北长宁道与龙泽路交汇处东行300米路南,住宅,4200
144,ts,上河城,滦南县兆才大街与和平路交叉口,住宅,4500
145,ts,双湖锦苑,丰南青年路与文化大街交叉口西行100米路南。,住宅,5000
146,ts,荷花盛世二期,路南荷花坑南口，达后街东行100米,住宅,5500
147,ts,兴盛景悦蓝湾,古冶东街交通岗东行500米,住宅,3700
148,ts,富强城,路北北新道与华岩路交叉口西北侧,住宅,5700
149,ts,钢城水岸,路北裕华东道与河西路交叉口（河东路桥东100米）,住宅,6100
150,ts,紫林庄园,迁西县南临紫玉街，北靠林茂街，东与紫玉家苑为邻，西靠西外环。,住宅,3600
151,ts,唐山新世界中心,路南新华道与建设路交叉口南行100米,住宅,8200
152,ts,唐城壹零壹,路北翔云道与友谊路的交汇处东侧,住宅 别墅,12000
153,ts,金岸红堡,路南学院路与青龙河交叉口以西,住宅,6000
154,ts,外滩九号,滦南县新政府大楼东侧,住宅,4000
155,ts,大都宇纳帕溪谷,古冶北寺公园以北，森林公园以南,别墅,9000
156,ts,晨曦家园,迁安市惠民大街与丰庆路交叉口东行300米路南(原石岩庄）,住宅,4600
157,ts,水岸东方,路南新华东道与唐古路交叉口西南角,住宅,4151
158,ts,和逸居,古冶京华道与震兴道之间，紧邻富贵路,住宅,4100
159,ts,浩友凤凰城,遵化市镇海东街与沙河交汇处西侧,住宅,4000
160,ts,鼎旺90社区,路北韩城镇原金峰纸厂院内,住宅,3800
161,ts,启新1889,路北北新道以南、陡河以西、新华东道以北（启新水泥厂原址）,住宅,5900
162,ts,勒泰城,路北北新西道与站前路交叉口西行300米,住宅,6000
163,ts,金色雅居,路南华岩路新街南侧,住宅,7000
164,ts,金桥国际,迁西县北河坝公园正门西侧,住宅,3800
165,ts,昱海澜湾,曹妃甸新区临港商务区河北二路与共兴路交叉口,住宅,3800
166,ts,金色玺园,路北长宁道与龙泽路交叉口东行500米,住宅,6100
167,ts,荣泰尚都,路北朝阳道与学院路交汇处西南角,住宅,9200
168,ts,花漾山,古冶唐林北路与胜利道交叉口，唐一小对面,住宅,3900
169,ts,曼城,滦南县建设路与兆才大街交叉口东南侧,住宅 别墅,3030
170,ts,兰庭华府,古冶古范路西侧，林西道南侧，十六中斜对面,住宅,3400
171,ts,和泓阳光北岸,路北河北路与庆南道交叉口东行100米,住宅,4600
172,ts,唐门一品 观澜,路北友谊路与龙华道交叉口西行100米青龙湖公园北侧,住宅,8000
173,ts,荣盛幸福里,丰南文化大街北行500米,住宅,4600
174,ts,唐山雅颂居,路北大里路与长虹道、大里路与朝阳道交叉口处,住宅 商住,8500
175,ts,荣盛锦绣花苑,丰南青年路与胥新街交叉口东北角,住宅,5600
176,ts,新华联广场,路南新华道与卫国路交叉口（东行50米）,住宅,7688
177,ts,宝龙花苑,路北龙泽路与长宁道交叉口东南角,住宅,6200
178,ts,响水花园,滦县榛子镇交通岗西行200米道南,住宅,3000
179,ts,南湖明珠,路南新岳道与燕新路交叉口（原怡盛陶瓷厂院内）,住宅,6700
180,ts,龙庭时代,路北建设路与体育馆道交叉口,住宅,3100
181,ts,东方雅筑,路南南新道与吉祥路交叉口东行50米,住宅,4800
182,ts,万都国际,路北韩城阳光超市西行200米,住宅,3900
183,ts,万科新里程,路北大里路与朝阳西道交叉口北行200米路西,住宅,7600
184,ts,季景华庭,曹妃甸新区创业大街与汇丰路交汇处,住宅,3900
185,ts,荣盛锦绣天地,丰南汇通路与文化大街东北角,住宅,5600
186,ts,丽景盛园,曹妃甸新区创业大街与长丰路交叉口,住宅,3800
187,ts,紫金御苑,路北北新道北侧，原唐山车管所用地,住宅,7800
188,ts,丰宁锦苑,路北长宁道与唐丰路交叉口东北角,住宅,6300
189,ts,东方渔人码头,路南南新道与吉祥路交汇处,住宅 商住,5600
