,城市,小区名,地址,住宅类型,均价
66,nt,信拓·东港国际,市中心江海中路18号,住宅,7500
67,nt,东方威尼斯,海门街道丝绸路与海兴路交汇处,住宅,7500
68,nt,苏建·优景美地,城南区海安县城中坝南路与高庄路交界处（城南学校西北侧）,住宅,6500
69,nt,证大满庭芳,海门街道港大达路2555号（证大国际城南边50米）,住宅 别墅,7500
70,nt,启东碧桂园,启东牡丹江路南苑中学东侧,住宅,7000
71,nt,百源国际公寓,启东吕四港镇大洋港桥西1500米,住宅 商住,6200
72,nt,美墅金水湾,滨江街道富江路东侧，与东海路交汇,住宅 别墅,8000
73,nt,保利香槟国际,港闸区城闸新路北、通扬运河西（原自行车总厂及周边）,住宅,7800
74,nt,海门东恒盛国际公馆,海门街道张謇大道与北京路交汇处（市政府后面）,住宅 别墅,7500
75,nt,云起苑,滨江街道南海路与通江路交汇处,住宅,11000
76,nt,惠天然·锦绣福邸,掘港镇钟山路199号,住宅,6200
77,nt,福瑞嘉园,通州区新通掘公路银河路路口,住宅,7200
78,nt,星湖天地,城东区海安县星湖路3号,住宅,4200
79,nt,星海湾,海门街道海门狮山路北桥东侧,住宅,7500
80,nt,上海庄园,启东民主镇S336线省道北侧，红阳河东岸,住宅 别墅,12000
81,nt,星辰名都,通州区刘桥镇青年北路（刘桥中学斜对面）,住宅,4500
82,nt,高迪晶城,港闸区城港路与外环北路交汇处（越江路口西北侧）,住宅,7000
83,nt,万濠星城5MR.RED,崇川区红星路南、跃龙路西200米,住宅,9000
84,nt,中央广场,掘港镇4号街区（人民北路东侧约100米）,住宅,4680
85,nt,海门翠湖天地,海门街道海门市通江中路9号,住宅 别墅,6800
86,nt,江城逸品,海门街道南海路以南张謇大道以东,住宅 商住,8500
87,nt,海门恒丰花园,海门街道海门市黄海路、民生路交汇处,住宅,6380
88,nt,苏建·新天地,掘港镇人民南路309号,住宅,5800
89,nt,月星国际家居博览城,如皋益寿南路118号,住宅,15000
90,nt,万科濠河传奇,崇川区任港路南、战胜河西（无线电仪器厂及周边）,住宅,12000
91,nt,南郊庄园,曹埠镇政府前223省道旁、饮泉十字路口,别墅,3580
92,nt,金色维也纳,临江镇江海路280号（西郊大桥东300米）,住宅,8000
93,nt,乐天桐墅湾,崇川区工农路255号,住宅,12700
94,nt,万和华府,通州区金桥路388号（与中心路的交汇处）,住宅,5800
95,nt,如东碧桂园,掘港镇泰山路22号,住宅,5800
96,nt,中南锦苑,临江镇长江南路与北京路交汇处,住宅,8700
97,nt,冠城大通棕榈湾,崇川区人民东路（通师二附东校北侧）,住宅,7800
98,nt,景瑞望府,开发区星湖大道与新开北路交汇处（东方中学北100米）,住宅 别墅,6000
99,nt,万濠世家,崇川区洪江路城山路交汇处,住宅,13000
100,nt,金海丽水湾,城北区河滨西路与草坝路交汇处,住宅,5200
101,nt,都市华庭,如皋益寿路与大司马路的交汇处（如皋大剧院北侧50米）,住宅,7200
102,nt,融悦华庭,港闸区永和路与江通路交汇处,住宅,5000
103,nt,中天润园,掘港镇珠江路浅水湾公园对面,住宅,6000
104,nt,星湖湾,城东区黄海大道58号,住宅,5500
105,nt,文华名邸,崇川区太平北路8号（万通城与魅力城之间）,住宅,7500
106,nt,德民旺角,崇川区人民东路德民花苑北侧,住宅,9500
107,nt,华富国际广场,海门街道南通开发区长虹路12号,住宅 商住,3300
108,nt,奥体新城,城西区永安南路与安平路交汇处西北侧,住宅,5580
109,nt,龙馨家园,滨江街道长江南路88号,住宅 别墅,12000
110,nt,天瑞·海港城,长沙镇洋口港管委会大楼对面,住宅,4000
111,nt,炜赋星湖邻里,开发区上海东路与新开南路交接处（爱玛花苑东侧）,住宅,8500
112,nt,世茂公元,开发区新开北路以东宏兴路以北长圆路以西诚兴路以北,住宅,6000
113,nt,信拓·滨湖国际,城东区通榆中路209号,住宅 别墅,4680
114,nt,景瑞御江山,滨江街道北京路和海兴路交界处,住宅,7500
115,nt,中博富通苑,城东区李堡镇人民路与江海路交汇处,住宅,3500
116,nt,大唐世纪豪庭,通州区世纪大道东侧金桥路南侧,住宅 别墅,11000
117,nt,金石·翡丽郡,市中心海安县通榆路109号（王府酒店往南300米）,住宅,5500
118,nt,恒生汇金广场,通州区金沙镇人民西路北侧（汽车站对面）,住宅,6500
119,nt,海亮悦榕墅,滨江街道嘉陵江路以西，东海中路以南,住宅,7900
120,nt,雨润星雨华府,港闸区永和路与幸福大道交汇（绿洲国际酒店西）,住宅 别墅,6500
121,nt,金牛广场都市名城,滨江街道解放东路与浦江路交汇处,住宅,7200
122,nt,长宏水岸名城,城西区人民西路43号,住宅,5000
123,nt,中南军山半岛,开发区星湖大道南侧（瑞慈医院对面）,别墅,8500
124,nt,长江紫园,三厂街道海门市三厂镇新马路口,住宅,5188
125,nt,苏中尚城,城南区中坝南路与黄海大道交汇处,住宅,6000
126,nt,东恒盛国际华府,海门街道海门市北京中路777号,住宅,7600
127,nt,富都豪园,通州区世纪大道世纪大桥南侧100米处,住宅,5000
128,nt,南山国际社区,港闸区工农路与永和路交汇处,住宅,6600
129,nt,大唐金城,通州区金通公路与世纪大道交汇处,住宅,6600
130,nt,豪天花苑,如皋港纬三路与经二路的交汇处,住宅,3600
131,nt,海门中南世纪城,临江镇浦江北路1号（海门公安局东150米）,住宅 别墅,8500
132,nt,华融和生国际商业广场,通州区川叠路与南海路交汇处（售楼处斜对面）,商住,15000
133,nt,中洋高尔夫公寓,城南区江海西路52-02（中洋现代城南大门西侧）,住宅,13000
134,nt,新城香溢紫郡,港闸区通宁大道永兴大道交汇处,住宅,5600
135,nt,万年青科技养生健康社区,崇川区世纪大道与盘香路交汇处,住宅 商住,11000
136,nt,浦发·领秀城,掘港镇长江路399号（上城广场西侧）,住宅,6000
137,nt,弘博名人世家,城北区海安县城丹凤路216号,住宅,3500
138,nt,城东雅苑,通州区碧华东路与长江路交汇处,住宅,6800
139,nt,爱法山水国际,城西区黄海大道西1号,住宅,4400
140,nt,绿地新都会,崇川区人民中路258号（小石桥东2公里，麦德龙超市正对面）,住宅,8500
141,nt,印象公馆,崇川区工农南路与洪江路交汇东侧,住宅,13500
142,nt,通商华富国际广场,开发区能达商务区通盛大道西语宏兴路南,住宅,3300
143,nt,中海上林院,崇川区世纪大道与通富北路交界处西北角,住宅 别墅,9800
144,nt,华润置地橡树湾,开发区复兴东路588号,住宅 别墅,6000
145,nt,海悦名都,海门街道海门市人民西路海兴路55号,住宅,7200
146,nt,汇鑫·悦澜湾,掘港镇丰收河与钟山路交汇处,住宅,4100
147,nt,523艺术家公寓,城东区海安县城东镇迎宾路197号,住宅,4500
148,nt,天晟汇成天下,滨江街道纺都大道叠港路交汇处（南通纺都城正对面）,住宅,6300
149,nt,天瑞绿洲,如皋益寿路801号（博爱医院对面）,住宅 别墅,5000
150,nt,瑞海人才公寓·凤凰府邸,市中心紫石中学北侧（苏中植物园对面）,住宅,5800
151,nt,南都·纳澜湾,通州区滨海园区黄海路1号,住宅,6650
152,nt,金雅中央城,如皋二案镇华江大道与龙游大道交汇处,商住,9000
153,nt,金海湾·半岛花园,滨江街道港新区发展大道上海路1号,住宅,7000
154,nt,新东方花苑,崇川区人民东路天一楼南侧,住宅,9280
155,nt,华强城,港闸区北城大桥（1.5号桥）与外环北路交叉处的东、西两侧,住宅,7700
156,nt,南辰濠郡,崇川区工农路西钟秀路南(老南方市场),住宅,10000
157,nt,凤凰文化广场,崇川区崇川路北侧行政中心中央绿轴东侧（汇泉国际北侧）,住宅 商住,10500
158,nt,绿岛江湾城,崇明岛西北角永兴西路长征农场北首/大连路1629号（四平路口）,住宅 别墅 商住,7300
159,nt,世茂新界,开发区上海东路与新河东路交汇处,住宅,6000
160,nt,金石国际大酒店,崇川区桃园路8号（临近园林路）,住宅,12750
161,nt,中港翡翠城,开发区振兴东路300号（星湖101东南面）,住宅,5350
162,nt,景瑞御府,开发区中国·南通大学南（啬园路与通富路路口南300米）,住宅,7288
163,nt,中江电商港,崇川区通甲路8号,商住,10000
164,nt,翰林府,崇川区文峰路北、濠南路南（色织一厂及周边）,住宅,30000
165,nt,君御豪庭,如皋福寿路大润发西侧,住宅,6200
166,nt,华润中心·悦锦湾,港闸区北大街与永和路交界处,住宅,8500
167,nt,滨江丽都桥语,开发区苏通科技产业园乐成路88号,住宅,5550
168,nt,濠南君邑,崇川区青年中路56号,住宅 别墅,13500
169,nt,凯旋华府,启东开发区华石路（先豪国际大酒店北侧）,住宅 商住,6200
170,nt,幸福天地,开发区上海路以南，新河路以东（星湖101东南面）,住宅,6050
171,nt,御景澜庭,港闸区永怡路与友谊路交汇处,住宅,7800
172,nt,唐人新街,港闸区通宁大道和永和路的交汇处（南通中专西门向北）,住宅 商住,5500
173,nt,万科金域广场,港闸区永怡路与北大街交汇处,住宅,6000
174,nt,福宇凤凰华庭,通州区石港镇,住宅 别墅 商住,3800
175,nt,天空之城,崇川区青年东路与世伦路交汇处,商住,20000
176,nt,天龙逸园,崇川区龙王桥东路南千禧园西侧,住宅,12800
177,nt,天安花园,崇川区洪江路88号（兆丰嘉园对面）,住宅 别墅,15000
178,nt,金水湾鑫园,开发区常青路与丽江路交汇处,住宅,7000
179,nt,威格秀水庭,如皋经济开发区亿丰商贸城南侧（益寿路东侧）,住宅 别墅,3900
180,nt,万科公园里,港闸区永和路友谊路交界处,住宅,8650
181,nt,江城国际,如皋如皋港华江大道与经二路交界处（工商局税务局对面）,住宅,4100
182,nt,南通壹城水清木华,崇川区狼山风景区工农南路18号第三街区,住宅 别墅,17000
183,nt,幸福天地,开发区上海路以南，新河路以东（星湖101东南面）,住宅,6050
184,nt,绿洲国际,港闸区长华路与永和路交汇（火车站南侧约1000米）,商住,7500
185,nt,华德名人世家,通州区新城区通吕公路北侧、中心竖河西侧,住宅,5100
186,nt,汇景名豪,如皋江中花园南侧大门,住宅,6000
187,nt,南通万达广场,港闸区长平路与江海大道交界处,住宅 商住,9000
188,nt,恒隆国际,崇川区工农路与世纪大道交汇处（新城小区东侧）,商住,10000
189,nt,天空之城,崇川区青年东路与世伦路交汇处,商住,20000
190,nt,帝奥世伦名郡,崇川区青年东路与世伦路交界处（车管所斜对面）,住宅 别墅,7900
191,nt,优山美地名邸,开发区振兴东路302号（星湖101东南面）,住宅,5600
192,nt,弘阳上城,崇川区青年东路与通富北路交汇处（新车管所对面）,住宅,8500
193,nt,国城广场,崇川区青年东路南通富路东,商住,5000
194,nt,如皋碧桂园,如皋海阳北路城北市场向北200米（长寿集团对面）,住宅,5150
195,nt,江山鼎,开发区源兴路566号（高师附小西侧）,住宅 别墅 商住,7000
196,nt,恒大海上威尼斯别墅,启东崇启大桥北端毗邻圆陀角旅游度假区,住宅 别墅,14000
197,nt,苏建阳光新城,港闸区工农北路55号（鸿运装饰城对面）,住宅,8500
198,nt,首开紫郡,滨江街道海门滨江新城广州路1199号（海门开发区办公大楼西侧）,住宅,6300
199,nt,中海碧林湾,港闸区长泰路与永兴大道交汇处,住宅,6800
200,nt,翰林御花园,通州区通州区新金西路7号（汽车站西400米）,住宅,6800
201,nt,南山湖1号,通州区城东新区内南山湖1号,住宅,9000
202,nt,南通中央商务区,崇川区崇川区桃园路8号（体育会展中心正北面）,住宅,13000
203,nt,南湖学府,通州区南山湖景区育才中学新址西侧,住宅,7100
204,nt,南通雅居乐花园,开发区林翠路西复兴路南,住宅,5500
205,nt,万豪臻品,如皋海阳北路与仁寿路交界处,住宅,5000
206,nt,望山公馆,开发区常青路8号（瑞慈医院北50米）,住宅 别墅,6000
207,nt,御景湾,通州区新金西路1号（通州汽车站西侧）,住宅 别墅,6800
208,nt,中国长寿城,如皋花市路与解放西路交汇处（如皋汽车站向北200米）,住宅,15000
209,nt,金科世界城,如皋宁海西路与志颐路交界处,住宅,5700
210,nt,华源山水国际,如皋如港新城经三路东侧如港医院南侧,住宅 别墅,6500
211,nt,景华城,崇川区任港路50号（南通电视大学北侧约500米）,住宅,16500
212,nt,中南世纪花城,崇川区世纪大道1号（市政府东侧1公里）,住宅,12500
213,nt,湖滨华庭,通州区金桥路东路99号（南山湖公园南门）,住宅 别墅,7000
214,nt,约克小镇,如皋中山东路与兴源大道交汇处,住宅 别墅 商住,4090
215,nt,中港城世家,港闸区濠西路288号（百安谊家西侧）,住宅,7200
216,nt,苏建名都城,崇川区城山路与段家坝路交汇处,住宅,13600
217,nt,华灿公寓,如皋如港新城经一路与规划五路交汇处,住宅,3500
218,nt,仁和景苑,通州区兴仁镇富兴路东侧 (虹波风电北侧),住宅,4580
219,nt,星源名苑,通州区人民东路金沙中学对面（原大富豪啤酒厂址）,住宅,8450
220,nt,北城一品,港闸区长华路与永和路交界处（美丽华广场北约500米）,住宅 别墅,6140
221,nt,中成1号花园,启东江海北路与台角一路交汇处,住宅,8000
222,nt,龙豪海景湾,启东滨海开发区南海路358号,别墅 商住,5000
223,nt,悦达巴黎公馆,崇川区红星路33号（红星路北、工农路西，原棉织五厂地块）,住宅,12500
224,nt,桐墅湾三号,崇川区工农路、龙王桥路路口,住宅,11200
225,nt,圆融广场,崇川区工农路东青年路与工农路交汇处,住宅,17500
226,nt,荷兰小镇,如皋长途汽车站旧址往北200米,住宅 别墅,6500
227,nt,吴中豪景华庭,崇川区校西路、龙王桥路口,住宅,9350
228,nt,银洲皇家花园二期皇家学苑,港闸区石桥路88号（静海大桥向北500米）,住宅,7400
229,nt,御龙湾,如皋市政府东侧,住宅,7800
230,nt,金桥名邸,通州区高新区中心路168号（通州实验小学金桥校区东侧）,别墅,8200
231,nt,万和润园,通州区朝霞路166号（区政府向东500M）,住宅,7000
232,nt,优山美地,开发区星湖大道1888号（瑞慈医院东侧50米）,住宅 别墅,7900
233,nt,盛和花半里,崇川区人民东路天虹花园北侧,住宅,7200
234,nt,绿城玫瑰园,启东启秀花苑东侧,住宅 别墅,12500
235,nt,书香华府,通州区老通掘路与行根路交界处（新实验小学对面）,住宅,6800
236,nt,山景水岸,开发区源兴路和常青路交叉口（金河名人世家北面）,住宅,7100
237,nt,城市嘉苑,崇川区城山路与洪江路交汇处（兆丰嘉园西侧50米）,住宅 别墅,14000
238,nt,北城名郡,港闸区石桥路东、江海大道北（静海大桥北首站）,住宅,15000
239,nt,幸会幸会,崇川区孩儿巷与钟秀西路交汇处,商住,7700
240,nt,意邦绿墅湾,港闸区外环北路、长泰路口,住宅 别墅,8000
241,nt,德诚翠湖湾,崇川区通京大道（原外环东路）西侧与龙王桥路交汇处,住宅,10400
242,nt,碧桂园天玺湾,通州区金沙镇长江路188号（南山湖公园东侧）,住宅 别墅,7000
243,nt,汇金城,如皋新城长江东路8号（管委区、雅博大酒店东侧）,别墅,5000
244,nt,恒大海上威尼斯,启东崇启大桥北端毗邻圆陀角旅游度假区,住宅,6500
245,nt,恒盛尚海湾,崇川区工农路与虹桥路交汇处（卜蜂莲花北侧隔壁）,住宅,12000
246,nt,中交美庐城,如皋海阳北路与惠民路路口,住宅,5700
247,nt,金水苑,如皋如港新城经二路与纬四路交界处,住宅 别墅,3500
248,nt,水榭花城,通州区新金西路6号（金沙汽车总站往西300米）,住宅,6000
249,nt,四季食品城,崇川区外环北路与通京大道交汇处向东200米,住宅,19000
250,nt,万科城市之光,崇川区人民路与世伦路交叉路路口,住宅,15000
251,nt,万濠山庄,港闸区江海大道北、长青路西（万达广场东300米）,别墅,6500
252,nt,北海幸福苑,海门街道北海路南、日新河西侧,住宅,5680
253,nt,中海丁香花园,崇川区跃龙路供电局西（原崇川区政府西侧）,住宅,3750
