,城市,小区名,地址,住宅类型,均价
88,hui,蓝莲花公馆,惠城鹤地路3号（河南岸中心小学正门旁）,住宅 商住,7500
89,hui,明发·高榜新城,惠城永联路西侧（惠州市惠城区政府前行2000米 ）,住宅,6500
90,hui,三和国际花园城,惠阳二环路一号（御和路与莲塘北路交汇处）,住宅,14500
91,hui,泰达红树湾,大亚湾中兴中路淡澳河畔,住宅,9500
92,hui,辉和·和畅国际,仲恺高新区和畅六路东23号,住宅,7500
93,hui,隆生·东湖9区,惠城东湖花园东湖路（西枝江畔）,住宅,13500
94,hui,碧桂园逸泉山庄别墅,惠阳永湖镇惠南大道逸泉山庄销售中心,住宅 别墅,11000
95,hui,深业·金榜山,惠城龙丰金榜路29号（红花湖公园入口南行400米）,住宅,7500
96,hui,华泓·四季花城,博罗体育大道体育馆南门对面,住宅,5000
97,hui,松苑雅居,惠城口岸路（惠州海关缉私分局对面）,住宅,7900
98,hui,水岸香洲,博罗园洲镇福园路与香洲路交汇处,住宅,5800
99,hui,新怡·美丽家园,博罗工业大道与远望大道交汇处,住宅,5500
100,hui,公庄山水花园,博罗金龙大道与花园北路交接处黄金之口（四家曾村）,住宅,3200
101,hui,莱蒙水榭湾,惠东亚婆角旅游度假区,住宅 商住,13000
102,hui,浩盛嘉泽园,惠城金山大道1号,住宅 商住,7600
103,hui,方直·君御,惠城东江新城21号小区（华罗庚中学旁）,住宅,11000
104,hui,海伦堡·海伦春天,惠城江东一号路海伦春天（第四人民医院后面直入1000米）,住宅,7400
105,hui,天源花园,大亚湾中兴中路（北）和疏港大道交汇处,住宅,7900
106,hui,山湖海·上城,惠东大道新汽车客运总站往稔山方向800米处,住宅,5000
107,hui,恒鑫御园,大亚湾西区上杨马栅（富康国际往澳头方向200米）,住宅,12000
108,hui,隆生·文岭西堤,惠城旭日路2号,住宅,10000
109,hui,盛荟花园,大亚湾经济技术开发区中兴五路113号（中兴中路东侧）,住宅,11000
110,hui,佳兆业东江新城,博罗罗阳区东江南岸（博罗大桥约300米处）,住宅 别墅,5000
111,hui,碧桂园·翡翠山,大亚湾大亚湾大道232号龙海二路交汇处,住宅 商住,15000
112,hui,八方新越,惠城惠州大道110号（中银酒店斜对面）,住宅,8000
113,hui,天地源御湾,惠城水口大湖溪第四开发区（皇冠假日酒店南侧）,住宅 别墅,6800
114,hui,昶盛·昶园,惠阳淡水街道星河东路（星河东路与爱民东路交汇处）,住宅,15000
115,hui,庞源御蓝湾,大亚湾石化大道西34号（与龙山六路交汇处）,住宅,12500
116,hui,海景城,大亚湾安惠大道2号（即滨海公园旁）,住宅,14000
117,hui,东家柒捌玖,惠阳白云坑秋湖路与白云一路交汇处（新都会大酒店对面）,住宅,12000
118,hui,畔山名居·特区青年,大亚湾石化大道与龙山七路交汇处（比亚迪东门）,住宅,12000
119,hui,栖境园,大亚湾澳头升平二路169号（红树林公园旁边）,住宅,9800
120,hui,雅居乐白鹭湖,惠城汝湖雅居乐大道1号（10路公交车终点站）,别墅 商住,8000
121,hui,华辰·花伴里,仲恺惠风四路与华星路交汇处,住宅,9500
122,hui,龙湾新城,博罗永康大道旁（石湾宾馆后面）,住宅,5800
123,hui,骏涛华府,仲恺和畅七路西40号,住宅,8000
124,hui,华邦·首府,仲恺惠环镇和畅二路与仲恺大道交汇处（航天科技园斜对面）,住宅,8500
125,hui,大坤·金洲广场,惠城河南岸三环南路17号（河南岸汽车站对面）,住宅,8800
126,hui,体育花园,博罗罗阳镇城东社区体育大道60号,住宅,5000
127,hui,鸿顺·橙果,惠城水口皇冠路10号（皇冠假日酒店东面800米）,住宅,6600
128,hui,海锦·香槟小镇,仲恺和畅东三路与惠风东二路交汇处（惠州市理工学校对面）,住宅,7000
129,hui,新祺园,惠阳淡水北环路与人民路交汇处,住宅 商住,10000
130,hui,中洲·中央公园,惠城金山大道与三环南路交汇处,住宅 别墅,14000
131,hui,大欣城·世纪花园,仲恺高新区陈江街道办东星路,住宅,6800
132,hui,华润小径湾,大亚湾小径湾（惠深沿海高速小径湾出口即达）,住宅 商住,11000
133,hui,中锴·华章,惠城河南岸金山道201号（金山湖跳水馆对面）,住宅,9000
134,hui,中洲·天御,惠城南部奥林匹克中心斜对面,住宅,8500
135,hui,鹭金·御公馆,惠城三环北路与文明二路交汇处（市质监局东侧）,住宅,7800
136,hui,方直东岸,惠城金山大道与三环南路交汇处,住宅,10000
137,hui,天健阳光花园,惠阳惠风东二路（31路公交总站旁）,住宅,7000
138,hui,世纪城,大亚湾龙海三路与龙山七路交汇处（比亚迪南门）,住宅,20000
139,hui,五经·山水大观,仲恺陈江镇仲恺大道旁（规划陈江镇政府旁三星电子厂斜对面）,住宅,8000
140,hui,中信凯旋城别墅,惠城金山大道（奥林匹克中心对面）,住宅 别墅,15000
141,hui,金瑞彩虹湾,惠城金山湖惠沙堤二路（城市时代东侧）,住宅,8600
142,hui,艺都·牛津河畔,仲恺新海关路口东行800米右转即到,住宅 商住,6300
143,hui,鸿润·叠韵,惠城惠南大道8号（惠州一中斜对面）,住宅,8200
144,hui,亨柏·凯旋华府,惠东新客运总站往环城南路东行200米（泰园商住区）,住宅,4800
145,hui,东部现代城,惠阳御和路与惠南大道交汇处,住宅 别墅,15000
146,hui,海棠花郡,惠城水口中心小学旁,住宅,6300
147,hui,缤纷TOWN,大亚湾石化大道与龙山六路交汇处（板樟岭森林公园旁）,住宅,14000
148,hui,江湾一品,惠城下角共建路8号,住宅 商住,9000
149,hui,三远大爱城,大亚湾西区龙海二路东端（菩提园对面 ）,住宅,10000
150,hui,华章·东郡,惠城金山湖演达南游泳馆对面（中锴华章旁）,住宅,8200
151,hui,碧桂园翠湖湾,惠阳深惠路、观音山旁（龙岗北新圩）,住宅,11000
152,hui,城市代号,博罗商业东街（信合大楼对面）,住宅,5200
153,hui,上城style,惠城新江路与新沥路交汇处（新华文化广场对面）,住宅,9800
154,hui,奥林匹克花园,惠城江北惠博沿江路388号,住宅 别墅,15780
155,hui,卓越东部蔚蓝海岸,大亚湾西区西三大道北侧（秋谷康城对面）,住宅 别墅,12000
156,hui,鸿威金都雅苑,惠城惠州大道小金口段393号（麒麟山公园旁）,住宅 别墅,6500
157,hui,龙光城,大亚湾西区西南大道（深惠经济合作区）,住宅 商住,23000
158,hui,华贸大厦,惠城文昌一路7号,住宅,16000
159,hui,五矿·哈施塔特,博罗惠博大道（博罗体育中心东侧800米处）,别墅,14000
160,hui,惠阳雅居乐花园,惠阳淡水区南站新城,住宅 别墅,16000
161,hui,保利达·江湾南岸,惠城江北沿江路8号（广电新闻中心旁）,住宅,13800
162,hui,新昌御园,惠阳新裕路8号（新圩汽车站前行200米）,住宅,8800
163,hui,聚泰启程,大亚湾石化大道与龙山一路交汇处（樟浦石村五金厂附近）,住宅,17000
164,hui,宝麒花园,博罗龙溪中二路与龙桥大道交汇处,住宅,4500
165,hui,诚杰壹中心,惠阳白云二路与东华大道交界处1号公馆旁（惠阳区林业局门前）,住宅,20000
166,hui,恒裕·世纪广场,仲恺仲恺大道与和畅西三路交汇处,住宅,9000
167,hui,太东·明月湾,大亚湾洗马湖路（洗马湖路西北方向步行约300米）,住宅,11000
168,hui,瑞麒紫居·梦想家园,仲恺和畅西二路18号,住宅,6300
169,hui,碧桂园九龙湾,惠东黄埠镇盐洲大桥旁,住宅 别墅,6000
170,hui,锦绣学府,大亚湾教育路8号(澳头第一小学旁),住宅,11000
171,hui,碧桂园十里银滩,惠东亚婆角旅游度假区(东部沿海高速小径湾出口),住宅 别墅 商住,10500
172,hui,金溪湾,大亚湾西区石化大道樟树埔地段,住宅,12500
173,hui,博罗新时代花园,博罗工业大道与博新路交汇处,住宅,5888
174,hui,德洲城,大亚湾西三大道和西四大道交汇处（樟浦石村五金厂附近）,住宅,15000
175,hui,德威朗琴湾,惠城东江新城华罗庚中学对面（西枝江与新开河交汇处）,住宅,11000
176,hui,花香四季·雅苑,大亚湾澳头大亚湾大道与沿海高速交汇处向东400米（天喜东方旁）,住宅,8500
177,hui,和稳·蜜方城,仲恺惠风五路88号,住宅,8800
178,hui,和瑞深圳青年,大亚湾新寮新村三巷11号（龙盛一路与龙山二路交汇处）,住宅,11000
179,hui,南湖明珠,惠城麦地路2巷1号（临近汽车总站）,住宅,13000
180,hui,富川瑞园,仲恺仲恺大道惠环段303号（新海关旁）,住宅,5800
181,hui,中港城,博罗福田镇广汕路旁,住宅,5280
182,hui,府河名居,惠阳白云五路与金星大道交汇处,住宅 商住,9000
183,hui,城市山麓3期,博罗惠博景观大道（新博罗中学对面）,住宅,5500
184,hui,日盛天钻,仲恺仲恺大道惠环轻轨站北出口,住宅 商住,8500
185,hui,金沙世纪城,大亚湾中兴三路6号（惠民广场西侧）,住宅,12000
186,hui,弘诚厚园,惠东平山街道城南新区,住宅 别墅,10000
187,hui,卓悦星光,仲恺高新区立新路8号（新海关后面）,住宅,7300
188,hui,皇庭波西塔诺,大亚湾中心区进港路（红树林附近）,住宅 别墅,8500
189,hui,福田山水华章,博罗徐田村委会,住宅 别墅,8800
190,hui,中信新城,惠阳淡水南站中路3号（白云六路惠阳一中实验学校对面）,住宅 别墅,13000
191,hui,恩歌源·享海1777,惠东港口双月湾滨海度假区,住宅,15500
192,hui,万科双月湾,惠东平海镇双月湾旅游度假区,住宅 别墅 商住,12000
193,hui,中航元屿海,惠东巽寮村委会粘坑地段,住宅 别墅,13000
194,hui,合生上观国际,惠城三环东路旁（皇冠假日酒店对面）,住宅 别墅,7300
195,hui,深业·喜悦城,仲恺高新区和畅5路西105号,住宅,7300
196,hui,大隆财富广场,惠城江北三新南路（鹅潭公园旁）,住宅 商住,13000
197,hui,德丰凯旋城,大亚湾中兴北路269号,住宅,9500
198,hui,侨城水岸,惠东平山华侨城惠东文化中心旁,住宅,5500
199,hui,合生滨海城,大亚湾中心南区安惠大道(阳光假日酒店西侧),住宅 别墅,12000
200,hui,宏新·蜜糖小城,惠城三环东路中信大桥往水口方向约300米,住宅,9000
201,hui,嘉逸园,惠城古塘坳尖峰山风景区（白云前收费站出口右侧）,住宅,7000
202,hui,紫来龙庭山莊,龙门永汉镇南昆山大观园生态度假区,住宅 别墅,12000
203,hui,半山豪庭,博罗商业东街东山省级森林公园内北广场（城市绿洲旁）,住宅,5600
204,hui,雅颂居,大亚湾中兴北路168号,住宅,9000
205,hui,王府·钓鱼台,惠城惠博沿江景观大道与曙光路交汇处东北面（博罗中学对面）,住宅,5000
206,hui,金榜御景园,惠城龙丰新联路25号（惠城区政府往惠河高速600米处）,住宅,7500
207,hui,方直广场,惠城河南岸惠沙堤二路（方直珑湖湾西侧）,住宅 商住,16000
208,hui,都市柏林,博罗浪头开发区（博罗华侨中学斜对面）,住宅,3900
209,hui,中梁v城市,惠阳人民六路（中天彩虹城对面）,住宅,13000
210,hui,T STAR时尚假日广场,惠城三环东路与水口大道交汇处,住宅 商住,5100
211,hui,水岸花山,惠阳深惠路花山湖旁（205国道旁）,住宅,13000
212,hui,水映山,博罗罗阳镇滨江路中段（紧临东山森林公园）,住宅,5300
213,hui,嘉旺城,惠东城南新区新平大道与环城南路交汇处北侧,住宅,10000
