,城市,小区名,地址,住宅类型,均价
53,wx,印象湖滨·路劲,滨湖区中南西路与湖滨路交汇处（中南路南侧，湖滨路东侧）,住宅,11500
54,wx,花半里,新区梅村镇锡义路（锡义路与梅西路交界）,住宅,7500
55,wx,西上海·华府天地,滨湖区蠡湖大道与隐秀路交界处（金福路9号）,住宅,12500
56,wx,五洲国际五米阳光,新区金城东路301号,住宅 商住,4200
57,wx,桃园山庄,惠山区阳山陆区安阳山路(农贸市场东南面),住宅,4800
58,wx,山水湖滨花园二期,滨湖区金城西路266号（金城西路与湖滨路交叉口东北侧）,住宅,9500
59,wx,鑫泰苑,锡山区甘西路与锡甘路交叉口西南侧,住宅,5000
60,wx,协信阿卡迪亚,新区太湖国际科技园菱湖大道以东（具区路以南）,住宅,15000
61,wx,银仁御墅花园,崇安区学前东路1288号(华东商贸城斜对面),住宅,6500
62,wx,阿维侬庄园,滨湖区马山十里明珠堤与梅梁路交叉口（向西200多米）,住宅 别墅,7500
63,wx,太湖国际社区,滨湖区青祁路与周新西路交汇处（蠡湖隧道南出口右转）,住宅,30000
64,wx,信运现代城,新区太湖大道658号（太湖大道与长江北路交汇处）,住宅 商住,8500
65,wx,上品·长安人家,惠山区堰桥长安（长安社区内）,住宅,6300
66,wx,水岸名府,锡山区鹅湖镇蘅芳路1号,别墅,9500
67,wx,协信·未来城,北塘区江海西路888号 （原金山北科技园会岸路88号）,住宅,6500
68,wx,栖庭,滨湖区湖滨路与太湖大道交叉口东北侧,住宅,10000
69,wx,时代广场二期,惠山区锡澄路与文惠路交汇处（惠山新城）,住宅,7500
70,wx,华润悦府,滨湖区梁溪路以南湖滨路以西（南为建工大厦）,住宅,15000
71,wx,盛世翡翠,惠山区惠山区藕塘镇中心菜场旁,住宅,5400
72,wx,蠡湖一号,滨湖区金城西路与青祁路交汇处（蠡湖公园对面）,住宅,15000
73,wx,吴都·金梅苑,新区梅村街道锡贤路南（530创业中心对面）,住宅,6300
74,wx,蓝庭国际,滨湖区青祁路溪南路路口（新体育中心对面）,住宅,10600
75,wx,保利达江湾城,崇安区胜利门解放北路20号（农业银行对面）,住宅,13000
76,wx,朗诗绿色街区,新区震泽路以南、运河西路以西（无锡太湖国际科技园）,住宅,12000
77,wx,金辉·梁溪原筑,滨湖区建筑路与北华路交叉口西北角,住宅,11000
78,wx,红豆人民路九号,崇安区锡沪路与江海路交叉口西南侧（江海街道旁）,住宅,11000
79,wx,家乐府,南长区清扬路与永乐路交汇处（家乐福旁）,住宅,9500
80,wx,君域豪庭,新区鸿山镇锦宅路8号(鸿山镇锦鸿路与鸿运路交汇处，鸿山客运站旁）,住宅 商住,6500
81,wx,宏润阳光城,惠山区前洲中心路与兴业路交汇处（肯德基对面）,住宅,17000
82,wx,绿地西水东,南长区振新路与学前路交汇处（无锡市城市规划馆对面）,住宅,13500
83,wx,圣园,滨湖区太湖国家旅游度假区梅梁东路南侧（太湖国家旅游管委会对面）,住宅 别墅,9000
84,wx,红豆尚东院,锡山区东港镇东湖塘东升路西、阳光路南（东湖塘卫生医院旁）,住宅 别墅,4600
85,wx,融绿熙园,滨湖区蠡湖大道与高浪路交汇处（蠡湖大道东）,住宅,8700
86,wx,路劲天御,滨湖区中南西路与蠡溪路交西南侧,住宅 别墅,14000
87,wx,奕淳·蓉湖山水,北塘区盛岸路258号(二泉花园斜对面),住宅,7500
88,wx,龙世西湖湾,惠山区民主路东、振祁路西（北至现状河道、南至现状河道）,住宅,6500
89,wx,湖堤漫步,滨湖区山水东路60号(唐城斜对面),别墅,23000
90,wx,吉宝·凌云峰阁,北塘区江海路南侧、锡澄路西侧,住宅,8800
91,wx,奕淳·永通公馆,南长区永乐路与通扬路交汇处（新天地休闲广场旁）,住宅,8400
92,wx,融科·玖玖派,滨湖区五湖大道和观山路交界处（地铁1号线文化宫站2出口）,住宅,11000
93,wx,栖霞栖园,滨湖区香雪路与渔港路交叉口的西北侧（太湖饭店以东）,住宅 别墅,13000
94,wx,华宇·观澜华府,新区春阳路与春合路交汇处,住宅,9000
95,wx,南光·洛龙湾壹号,惠山区洛南大道与江海西路交汇处,住宅,5200
96,wx,星海公馆,南长区学前东路北侧塘南路西侧,住宅,20000
97,wx,海岸城·郦园,滨湖区观山路和观顺路交汇处（市民中心旁）,住宅,13300
98,wx,金都花园,惠山区政和大道298号（区行政服务中心旁）,住宅 别墅,8500
99,wx,华府庄园·白金府邸,惠山区惠山大道1525号（金惠路与惠山大道交汇处）,住宅,7100
100,wx,御尊华庭,锡山区鹅湖镇景园路东、望湖路北、新园桥路南（天鹅湖度假村附近）,住宅,6800
101,wx,东城中央府,锡山区南侧为学前东路，北侧锡沪路（馨和园市民广场对面）,住宅,7600
102,wx,盛世兰亭,惠山区阳山镇政府旁,别墅,9500
103,wx,观山名筑城市别墅,滨湖区高浪路与南湖大道交汇处东面（由华清路向西300米）,别墅,13000
104,wx,长泰国际社区,锡山区锡沪路延伸段与纺城大道交汇处（英特宜家、锡山湿地公园旁）,住宅 别墅,7800
105,wx,达安上品花园,新区金城东路（金城东路与新友路交汇处）,住宅,7500
106,wx,海岸城·郦园,滨湖区观山路和观顺路交汇处（市民中心旁）,住宅,13300
107,wx,锡北·新街口,锡山区锡北镇泉山路与丰惠路交汇处,住宅,12000
108,wx,北翔广场,北塘区无锡市凤翔路983-989号,住宅,5280
109,wx,龙湖·九里香醍,锡山区润锡中路与山河路交汇处,住宅,12000
110,wx,九龙仓时代上城,南长区清名路（清宁大桥南堍）,住宅,11500
111,wx,绿城玉兰西花园,滨湖区高浪路与立信大道的交汇处,住宅,15000
112,wx,惠都上府名园,惠山区洛城大道117号,住宅,6000
113,wx,格林春天·野花园二期,崇安区广瑞路，通江大道处，野花园原大众化工厂,住宅,7500
114,wx,盛世兰亭,惠山区阳山镇政府旁,别墅,9500
115,wx,南丰御园,滨湖区十里明珠堤西侧陆马公路东侧（碧波新村旁）,别墅,15000
116,wx,新城尚东区,新区珠江路与旺庄路交汇处（湘江路以西，龙山路以北）,住宅,13000
117,wx,世茂首府,北塘区锡沪西路128号（梨庄华美达酒店对面）,住宅,8100
118,wx,国信世家璞园,新区金城东路与锡兴路交汇处,住宅,8500
119,wx,鸿景华庭,锡山区锡北镇团结路与锡港路交汇处（八士中心小学旁）,住宅,3600
120,wx,复地公园城邦,惠山区政和大道99号（乐购大型超市对面）,住宅,7500
121,wx,无锡惠山万达广场,惠山区吴韵路和政和大道交界处,住宅 商住,25000
122,wx,国联乐园,北塘区盛岸西路与钱皋路交汇处,住宅,8800
123,wx,苹果园·幸福城,惠山区盛岸西路与藕塘大道交汇处（藕塘职教园区旁）,住宅,5600
124,wx,阳光100凤凰社,惠山区堰桥镇西漳天一新街1号（旅游商贸学校旁）,住宅,6800
125,wx,朗诗绿卡小镇,新区震泽路与运河西路交汇处以南,住宅,8000
126,wx,绿地璀璨天城,锡山区太湖大道与华夏南路交汇处,住宅,8200
127,wx,新城金郡,新区新光路与春华路交汇处新之城乐购超市北侧,住宅,9300
128,wx,天元世家,南长区红星路28号（红星桥北侧）,住宅,12000
129,wx,锦翠嘉苑,惠山区玉祁镇唐平湖区域曙光路东、洛洲路西西新路北交汇处（唐平湖旁）,住宅,5500
130,wx,鸿威鸿景雅园,锡山区锡北新锡沙路与泉山路交汇,住宅 别墅,6000
131,wx,天安曼哈顿,滨湖区湖滨路809号（太湖大道与湖滨路交叉口东南侧）,住宅,9600
132,wx,华夏世纪锦园,锡山区高铁商务区（锡东大道与胶阳路交汇处）,住宅 别墅 商住,5800
133,wx,复地公园城邦,惠山区政和大道99号（乐购大型超市对面）,住宅,7500
134,wx,金科世界城·绫罗万千,南长区中南路8号（中南路与金城路交叉口东北侧）,住宅,11000
135,wx,恒大城,锡山区高铁商务区锡沪路南、东翔路（原新韵路）东,住宅,7800
136,wx,嘉润公馆,锡山区东亭团结中路20号,住宅 商住,6000
137,wx,中城誉品,滨湖区梁溪路与孙蒋路交叉口西南侧,住宅,12000
138,wx,时代国际,南长区太湖广场西南侧（市图书馆西侧）,住宅 商住,17000
139,wx,万悦假日酒店,新区鸿山镇锦宅路8号(锦鸿路与鸿运路交汇处),住宅 商住,5600
140,wx,保利中央公园,新区长江北路哥伦布广场南侧,住宅,11500
141,wx,田园东方,惠山区阳山镇新河路与桃源东路交叉口西北侧,别墅,13000
142,wx,苏宁悦城,滨湖区南湖大道西侧、观山路北侧（锡师附小旁）,住宅,11700
143,wx,华夏·东城一品,锡山区锡东大道与锡沪路交界处,住宅,6500
144,wx,恒威中央领地,南长区清扬路（清扬路与清名路交汇处）,住宅,10500
145,wx,中海·凤凰熙岸,滨湖区太湖新城市政府东南角（吴都路南侧、贡湖大道东侧）,住宅,10200
146,wx,天池湾,惠山区西漳天一新街7号（口腔医院旁）,住宅 别墅,19000
147,wx,赛维拉融域,惠山区政和大道198号（惠山区政府对面）,住宅,6500
148,wx,明瑞花园,锡山区陈许路与育才路交汇处（镇政府往西南200米）,住宅,4800
149,wx,观山名筑,滨湖区高浪路与南湖大道交汇处东面（由华清路向西300米）,住宅 别墅,8600
150,wx,中隆广场,锡山区锡东新城锡沪路与润锡路交汇处,住宅,7800
151,wx,常发欧风新天地,北塘区青石路与霞美路交叉口（交叉口东，金太湖国际城对面）,住宅,7500
152,wx,香梅·香墅,新区南星路与通祥路交叉口向南200米,住宅,8300
153,wx,雅居乐中心广场,滨湖区观山路与贡湖大道交汇处东南侧,住宅,10000
154,wx,龙湖悠山郡,惠山区阳山锡陆路狮子山麓,住宅 别墅,5500
155,wx,保利香槟国际,滨湖区蠡湖大道与周新路交叉口西南侧（威尼斯花园东侧）,住宅,11500
156,wx,恒大绿洲,锡山区东亭南路、太湖大道交界处向南100米,住宅,8900
157,wx,泾和苑,锡山区锡北镇泾声路、泉山路交汇处（泾秀苑超市旁）,住宅,5000
158,wx,茂业天地观园,南长区太湖广场清扬公园旁（茂业百货北侧）,住宅 商住,12000
159,wx,芙蓉山庄,锡山区友谊北路与锡港路交界处,别墅,6800
160,wx,明发国际新城,惠山区堰桥街道西漳天一街18号,住宅,6500
161,wx,绿地香颂,锡山区太湖大道与华夏南路交汇处,别墅,17000
162,wx,万科·新酩悦,滨湖区万顺路与大通路交叉口（周新路口进入）,住宅,12000
163,wx,映月华府,锡山区高铁商务区山河路与润锡路交叉口（协和国际双语学校西侧）,住宅 别墅,10800
164,wx,吴月雅境,新区锡梅路与鸿山路交汇处（吴文化博览园对面）,住宅,9500
165,wx,长江国际·朗庭,新区江溪路北侧、金城路西侧,住宅,8500
166,wx,朗诗·太湖绿郡,滨湖区新市民中心东侧（观山路与瑞景道交叉口）,住宅,12800
167,wx,上置香岛御墅,新区鸿山街道EW3路北侧（新鸿路西侧）,住宅,6200
168,wx,中海珑玺,滨湖区观山路和瑞景道交界处（观山路169号）,住宅,9600
169,wx,昕湖坊,锡山区鹅湖镇 甘虞路东、月溪路北（凯悦饭店向西约300米）,住宅,7500
170,wx,金域香颂,锡山区锡沪路与人民路交叉处，人民路东，锡沪路南（众星摩托公司西）,住宅,7000
171,wx,嘉盛维纳阳光,惠山区锡澄路和金惠路交叉口东北侧（惠山万达南侧）,住宅,7500
172,wx,宝龙香槟湖,惠山区玉祁唐平路（薛暮桥故居旁）,住宅,5200
173,wx,金科中心,新区长江北路与太湖大道交汇处（原东方汽车城）,住宅,10000
174,wx,清枫华景,新区新华路与金城东路交汇处,住宅,6400
175,wx,百乐和园,惠山区盛岸西路与佰乐路路口,住宅,7800
176,wx,新加坡·尚锦城,滨湖区高浪路与南湖大道（中南路延伸段）交汇处,住宅,8700
177,wx,富力城,新区江溪板块锡士路西侧、机场路东侧、金城路南侧、江西路北侧,住宅,9500
178,wx,裕沁湖畔庭,新区太科园菱湖大道以西、湖景路以北,住宅,18000
179,wx,亿丰·锦瑟,惠山区洛社镇洛南大道与钱洛路交汇处,住宅,5100
180,wx,玫瑰香堤家园,锡山区东北塘芙蓉五路与承塘路交界处(北邻东北塘实验小学),住宅 别墅,6800
181,wx,盈科花园,惠山区玉祈街道武玉路1号 （海瑞路与武玉路交汇处）,住宅,6000
182,wx,无锡万达文化旅游城,滨湖区蠡湖大道与具区路交叉口西北侧,住宅,11000
183,wx,无锡碧桂园,锡山区高铁商务区新华路北、润锡路东（安镇交管所向东约1公里）,住宅 别墅,8000
184,wx,恒达星湖花海,锡山区芙蓉五路与东亭北路的交汇处,住宅 别墅,7800
185,wx,复地澜湾,惠山区政和大道99号（乐购对面）,别墅,6600
186,wx,华仁凤凰城,北塘区中山路798号,住宅,10000
187,wx,东渡海韵艺墅香颂湾,惠山区玉祁镇玉仁路22号（唐平湖旁）,住宅 别墅,4900
188,wx,锡北星邻里,锡山区锡港公路与花园滨路交汇口,住宅,5000
189,wx,红豆·香江豪庭,锡山区高铁站商务区新韵路北、新华路东（安镇镇南新市民居住区附近）,住宅,8300
190,wx,奕淳·洋溪绿园,惠山区上伟路与藕中路交汇处（洋溪公园城内）,住宅,7500
191,wx,太湖瑞仕花园,滨湖区环太湖公路与渔港路交叉口东南侧,住宅 别墅,16000
192,wx,云厦阳光福邸,锡山区东北塘街道春塘路与承塘路交汇处,住宅,6500
193,wx,中建·城中墅,滨湖区湖滨路与住友路交界处（梁溪河仙蠡墩公园北侧）,别墅,17000
194,wx,景瑞望府,锡山区锡东大道与兴越路交汇处（天一实验学校对面）,别墅,7000
195,wx,龙泽半岛逸湾,惠山区玉祁平湖城( 平湖路曙光路路口),住宅,7000
196,wx,华润橡树湾,惠山区政和大道与锡澄路交汇处,住宅,8200
197,wx,万业·观山泓郡,锡山区锡东新城锡沪路与东翔路交界处,住宅,7200
198,wx,华府天地·尊园,滨湖区太湖新城观山路与观顺道交界处（海岸城西）,住宅,15500
199,wx,富力桃园,新区泰山路与锡兴路交界处,住宅,7700
200,wx,蠡湖瑞仕花园,滨湖区东至蠡溪路南至陆典桥浜（西至隐秀路北至陆典路）,住宅,18000
201,wx,无锡孔雀城,南长区南湖大道与鸿运路交叉口东北侧,住宅,9000
202,wx,蓝光·COCO蜜园,锡山区新华路与润锡中路交界处（天一中学西侧）,住宅,7500
203,wx,金轮星光名座生活广场,新区长江北路与前卫路交叉口,住宅,30000
204,wx,九龙仓碧玺,南长区通扬路与新光路交叉口（古运河文化街的延伸段）,住宅,11500
205,wx,金洋·奥澜,惠山区政和大道与智慧路交叉口（感知时代酒店旁）,住宅,6300
206,wx,弘阳上品,崇安区广瑞路与锡沪路交叉口(东北侧),住宅,24000
207,wx,苏宁广场,崇安区人民路与新生路交汇处（西南侧）,住宅 商住,15000
208,wx,融科·满堂院,锡山区东亭北路与春塘路交汇处（金瑚湿地公园内）,别墅,7500
209,wx,首创悦府,新区长江北路（欧尚东南300米）,住宅,25000
210,wx,国联·恒园,北塘区惠钱路与钱皋路交叉口（小天鹅品园对面）,住宅,12000
211,wx,国信观湖湾,新区太科园具区路以南（具区路与净慧西道交汇处）,住宅,8000
212,wx,红豆·清华苑,锡山区东港镇怀仁中学西侧,住宅,4500
213,wx,鸿墅,惠山区惠山新城惠源路789号（堰裕路南）,别墅,8300
214,wx,太平洋城中城,惠山区惠山大道与天一路交汇处,住宅,9000
215,wx,香榭一品,崇安区人民西路148号（无锡市一中东侧）,住宅,12000
216,wx,小天鹅品园,北塘区盛岸西路和钱皋路交叉口（易初爱莲向西200米）,住宅,25000
217,wx,美满锦园,新区梅西路与泰伯大道西北侧,住宅,7000
218,wx,实地·玫瑰庄园,惠山区前洲街道中惠路和曙光南路交叉口东北侧,住宅,5300
219,wx,蠡湖香樟园,滨湖区太湖大道（太湖大道与鸿桥路交汇处）,住宅 别墅,17000
