,城市,小区名,地址,住宅类型,均价
134,dg,长堤1号,虎门海景路木棉岛1号（金湾领海独墅项目内）,住宅,13000
135,dg,恒大华府,莞城运河东二路与可园南路交汇处（莞城文化广场南侧）,住宅,11000
136,dg,棕榈泉六期星光天地,黄江莞樟路与环城北路交汇处（御宝花园酒店旁）,住宅,15000
137,dg,中正SOHO,长安东门中路与发展路交汇处,住宅 商住,24000
138,dg,汇景御海蓝岸,沙田民田村沙太路东侧，官洲河与西太隆河交汇处,住宅,14000
139,dg,宝安山水江南,桥头桥新东二路6号（北师大附属学校西南侧）,住宅 别墅,15000
140,dg,光大山湖城,大岭山连平村连马路（同沙生态公园旁）,住宅 别墅,12000
141,dg,丰华悦园,松山湖松湖烟雨内,住宅 别墅,38000
142,dg,嘉宏锦园,东城环城东路与圃园西路的交汇处,住宅 别墅,14000
143,dg,东方银座中心城御廷,大朗银朗路（大朗商会大厦对面）,住宅,13000
144,dg,天骄御峰,东城鸿福东路303号,住宅,18000
145,dg,松湖碧桂园,松山湖科苑路旁,住宅,20000
146,dg,中惠松湖城,寮步新城大道北（金山湖畔）,住宅 别墅,26000
147,dg,名巨中央花园,横沥康乐路（东部快速石排出口处、石排与横沥的交界处）,住宅,9500
148,dg,保利中惠·悦城,寮步松山湖大道旁，东莞篮球中心对面（长坑村长圣路与福民路交汇处）,住宅,15000
149,dg,田禾卢浮公馆,莞城运河东三路28号（建设小学旁）,住宅 商住,14500
150,dg,盈滨半岛·9號公馆,东坑东坑大道北（寒溪河畔）,住宅 别墅 商住,10600
151,dg,汉邦·雍景居,凤岗五联村盛联路（华侨中学旁南）,住宅,19000
152,dg,锦龙湾畔,凤岗雁田村镇田北路83号,住宅,18000
153,dg,名流印象花园,凤岗龙平南路9号,住宅,22000
154,dg,碧桂园·信鸿嘉誉,麻涌麻涌大道地税局旁,住宅 别墅,18300
155,dg,金地城南艺境,道滘东莞大道与港口大道交汇处,住宅 别墅,19500
156,dg,新世纪颐龙湾,高埗新中心区新区大道冼沙村,住宅,9200
157,dg,丰泰橡树溪谷,樟木头观音山麓樟深路（雍景花园旁）,住宅 别墅,15000
158,dg,中信·富春山居,厚街东莞大道东湖景大道海逸高尔夫南行100米,住宅,12500
159,dg,悦湖苑,中堂107国道与新兴路交汇处,住宅 商住,9000
160,dg,金地湖山大境,黄江三新村(东莞黄江镇莞深高速黄江出口处),住宅 别墅,25000
161,dg,锦龙湾畔,凤岗雁田村镇田北路83号,住宅,18000
162,dg,祥利上城,凤岗中心永盛大街与观天路交汇处,住宅,22000
163,dg,景泰·中央银座,大岭山政府广场旁,住宅,10000
164,dg,海伦国际,寮步香市路与振兴路交汇处（嘉荣购物广场旁）,住宅,13000
165,dg,翔龙天地,常平常平大道与新城大道交汇处（常平轻轨站所在地）,住宅,13000
166,dg,碧桂园天汇,大朗深富路168号（大朗一中旁）,住宅 别墅,13500
167,dg,万科翡丽山,南城中央公园水濂山旁水濂村,住宅 别墅,15500
168,dg,盛和豪园,清溪香芒中路（文化公园旁）,住宅,18000
169,dg,南部湾万科城,虎门南部湾长德路 （广深高速太平出入口）,住宅 别墅,17000
170,dg,星河城市广场,麻涌建设路69号（原麻涌中学）,住宅 商住,25000
171,dg,中天·悦府　,虎门大道旁（广深高速北栅出口直行500米）,住宅 商住,13000
172,dg,南峰华桂园,清溪清溪大道与清凤大道交汇（清溪行政中心区）,住宅 别墅,6300
