,城市,小区名,地址,住宅类型,均价
54,fs,新城湾畔,大良佛山市顺德区大良街南江居委会德胜路3号（新城区F-02地块）,住宅,9000
55,fs,融创熙园,三水乐平镇三江公路百合嘉园北侧,住宅,4500
56,fs,西山上筑楼盘,大良顺德区大良环市东路东城花园西山上筑,住宅,11500
57,fs,凰樵假日,南海西樵镇江浦西路112号（云门牌坊侧）,住宅 别墅,6500
58,fs,肇庆碧桂园,高要高要市湖西一路18号,住宅 别墅,4900
59,fs,世博广场,禅城魁奇路地铁站A出口（汾江南路38号）,住宅 商住,11000
60,fs,万科缤纷西园,陈村陈村镇合成社区居民委员会景成路2号万科缤纷西园,住宅,9600
61,fs,北江明珠,三水西南街道西河路1号,住宅,5800
62,fs,星海岸,禅城岭南大道东平桥东（港口路与江湄二路交接处）,住宅,11000
63,fs,顺德凯茵花园,勒流佛山市顺德区勒流街道龙洲商住处区4号地,住宅,6600
64,fs,广佛新世界庄园,南海高新区高尔夫路333号,住宅 别墅,12000
65,fs,劲嘉金棕榈园,南海南海区大沥镇长岗南路26号（大浩湖旁）,住宅,6000
66,fs,涛汇豪庭,杏坛杏坛镇雁园社区居民委员会商业大道59号涛汇豪庭,住宅,6100
67,fs,科明达商务公馆,禅城南庄镇陶博大道东侧,住宅 商住,4500
68,fs,沙面新城蓝城阁,南海黄岐海北大道1号,住宅,16000
69,fs,深业城,顺德北滘105国道与林港路交汇处,住宅,7500
70,fs,联诚·智博花园,南海大沥镇桂和路水头路段,住宅,8500
71,fs,汇银W新港湾,禅城南庄大道东220号 (石南大桥南),住宅,8000
72,fs,涛汇领御家园,伦教伦教街道伦教常北路与世纪路交汇处,住宅,7000
73,fs,嘉德新地,大良佛山市顺德区大良同晖路,住宅,8500
74,fs,敏捷·华南金谷,禅城汾江北路（城北中学对面）,住宅 商住,6000
75,fs,华珑恒湖轩,南海南海区狮山高尔夫路333号,住宅,7000
76,fs,万科金域滨江,顺德大良新城区F06地块（喜来登旁边）,住宅 商住,12500
77,fs,万科缤纷四季,顺德佛陈路3号，与景明路交界处（顺联广场旁）,住宅,10000
78,fs,尚湖湾,顺德伦教南苑中路12号(伦教中学附近),住宅,8500
79,fs,碧桂园城市花园,禅城东平新城岭南大道北段东侧(东平河北岸侧),住宅 商住,10000
80,fs,岭南天地·御苑,禅城福贤路与兆祥路交汇处（东北角）,住宅,14000
81,fs,涛汇尚品,高明荷城中心区顺安路与荷香路交汇处（高明客运站旁）,住宅,4800
82,fs,广佛新动力广场,三水西青大道8号,住宅,6700
83,fs,广宁碧桂园,肇庆广宁县广海大酒店旁,住宅 别墅,4200
84,fs,汇豪嘉园,南海大沥镇广佛路平地段89号（即名都大酒店东侧）,住宅,10000
85,fs,丽港阳光,禅城港口路东侧，澜石三路北侧,住宅,9800
86,fs,万科天傲湾花园,大良新城区德胜河北岸,住宅,20000
87,fs,晓峰轩,南海区狮山镇红星北路6号（红星北路与广云路交界处）,住宅 商住,6000
88,fs,兆丰豪庭,三水西南街道三兴路13号,住宅,5600
89,fs,碧桂园·豪园（四会）,四会市四会大道行政中心市府东侧,住宅 别墅,5500
90,fs,丽南公馆,龙江顺德区龙江社区居委会人民西路一号,住宅,10799
91,fs,誉江华府,南海九江镇江滨路（镇政府西行约500米）,住宅,6800
92,fs,中国慧聪家电城,北滘顺德北滘105国道东侧,住宅,30000
93,fs,中海千灯湖1号,南海桂城南海大道东侧、海七路北侧、灯湖西路西侧,住宅,15000
94,fs,黄金花园黄金苑,三水白坭镇中心黄金大道38号,住宅,4500
95,fs,森林湖美墅,龙江龙山大道原路一号,住宅 别墅,7500
96,fs,雍翠新城,三水乐平区中心小学附近,住宅 别墅,4500
97,fs,金地天玺花园,大良佛山市顺德区大良云近东区16-2号地块,住宅,18000
98,fs,保利公园里,乐从乐从镇乐从大道（南区公园西北面）,住宅,9000
99,fs,樵汇花园,南海西樵镇听音湖片区，河滨路与官太路交汇处。,住宅,6500
100,fs,利海半岛城玺,南海桂城半岛路9号(尖东酒店旁),别墅,16000
101,fs,领地·海纳豪苑,南海里水镇建星路,住宅,7500
102,fs,阳光时代,大良顺德区大良同晖路梁开中学旁,住宅,10000
103,fs,华南国际金融中心,南海桂城海五路28号,商住,27000
104,fs,东怡水岸二期桂花洲,容桂容桂街道红旗居委西堤二路（容桂中学）,住宅,8300
105,fs,卓远·云峰,禅城玉带路41号（禅西版块张槎区域）,住宅,6500
106,fs,绿地香树花城,南海佛山一环与里水大道交界南侧（近八达通商贸城）,住宅,12000
107,fs,时代港湾,陈村佛山市顺德区陈村105国道林头大桥路段,住宅,5600
108,fs,顺德均安尚苑,均安佛山市顺德区均安镇齐安路33号,住宅,5600
109,fs,罗村风度花园,南海罗村街道罗湖中路3号（罗村高级中学对面）,住宅,6500
110,fs,尚观嘉园,南海罗村大道中（光明小学旁）,住宅,8000
111,fs,嘉信城市花园,大良大良文秀路嘉信广场16-18号,住宅 商住,9000
112,fs,雅瑶绿洲,南海大沥镇雅瑶（南海碧桂园旁）,住宅,8000
113,fs,凯盛广场,杏坛佛山市顺德区杏坛镇建设西二路西九号,住宅,6965
114,fs,奥斯汀公寓,龙江顺德区龙江325国道与龙洲路交汇处,住宅 商住,6800
115,fs,山水一品花园,三水三兴路11号（三兴路、兴达路交界处）,住宅,8000
116,fs,凰樵圣堡,南海西樵镇北江大堤路2号（江滨花园旁）,住宅,6500
117,fs,星晖盛汇园,禅城东鄱南路6号,住宅 商住,7500
118,fs,东圣维拉,容桂容桂容里东骏路(即容里电影院旁),住宅,7000
119,fs,三星金融大厦,南海里水大道南旗峰小学向东200米处,住宅 商住,6700
120,fs,华夏新城,容桂容桂振华居委会桂洲大道中46座,住宅,7000
121,fs,天悦湾花园,大良大良街道云近东区海山路2号5座首层,住宅,12000
122,fs,新澳ITI国际,南海穗盐西路佛山一环出口附近（盐步行政服务中心正对面）,住宅 商住,10000
123,fs,十里方圆,鹤山市大雁山风景区西麓（佛开高速大雁山出口）,住宅 别墅,5500
124,fs,佛山绿地中心,禅城季华六路与镇安西路交界,住宅,15000
125,fs,威尼斯洲,南海佛山市南海区西樵镇西岸广东中旅旅游产业园内,别墅,15000
126,fs,百盈花园,肇庆市广宁县南街镇百盈大道北,住宅,3800
127,fs,上林一品,南海丹灶镇迎金一路1号,住宅,5500
128,fs,佛山万科城,禅城南庄镇沿江路55号（顺德水道、北江与吉利涌三江汇聚处）,住宅,7900
129,fs,金地珑悦,南海季华七路（鹏瑞利西侧约50米）,住宅,14000
130,fs,中恒广场,高明跃华路551号,住宅 商住,4300
131,fs,富星半岛,高明荷城街道高明大道东492号（秀丽河泵站交界处）,住宅 别墅,5000
132,fs,深业云东海花园,三水云东海街道深业云东海花园,住宅 别墅,7500
133,fs,南裕欣府,禅城新港路10号（希尔顿酒店旁）,住宅,8800
134,fs,合峰东岸名苑,容桂容桂街道高黎社区居委会外环路合峰东岸名苑,住宅,5600
135,fs,丽湖名轩,南海西樵镇银杏路6号（西樵山畔东南侧）,住宅,6000
136,fs,锦绣北苑,南海狮山镇狮山街道办事处科技北路1号,住宅,8000
137,fs,晖胜尚轩,大良容桂街道海尾居委会广珠路以西,住宅 商住,5790
138,fs,中企绿色总部,南海佛山一环东线旁,商住,6288
139,fs,M-CITY,乐从佛山新城裕和路与文华南路东南交汇处,住宅 商住,11000
140,fs,中建·灯湖领秀,南海大道与海六路交汇处,住宅,16500
141,fs,顺德绿地国际花都,顺德陈村大道与佛陈路交汇处(顺联广场对面),住宅,11000
142,fs,美的新都汇,顺德北滘新城区怡福路（华美达酒店旁）,住宅 商住,9500
143,fs,丽日坚美森林湖,三水云东海大道森林公园东门南侧,住宅 别墅,20000
144,fs,罗村花半里,南海佛山南海罗村机场路与朗新大道交汇处,住宅,6600
145,fs,金都名苑,容桂佛山市顺德区容桂街道容新居委会莲安路3号,住宅,4500
146,fs,富胜名邸,乐从顺德乐从镇平步河滨北路（乐从钢铁市场斜对面）,住宅,8043
147,fs,铂思广场,南海九江镇沙头沙龙路与九樵路交汇处,住宅,16800
148,fs,合生君景湾,南海里水大道南113号,住宅,13000
149,fs,嘉誉蓝湾,均安均安百安南路50号,住宅,9500
150,fs,南湖花园,顺德均安镇新城北区7号地块,住宅,4600
151,fs,天晟海琴湾,南海丹灶镇金沙天晟海琴湾(金沙大桥附近),住宅 别墅,17500
152,fs,海湾城,禅城区季华二路南侧、华宝路19号（汇丰银行对面）,住宅,9500
153,fs,中旅银湾花园,南海西樵西岸水上乐园对面,住宅 别墅 商住,4400
154,fs,中恒海晖城,南海桂丹路99号(中恒酒店附近),住宅,6000
155,fs,江滨·香格里,高明高明西江新城秀丽河与丽江水廊交汇处（沧江中学侧）,住宅,5100
156,fs,佛罗伦斯柏悦湾花园,容桂容桂街道办事处扁滘社区居民委员会兴华东路1号,住宅,7000
157,fs,珠江·罗马新都,禅城佛山大道与轻工三路交汇处(佛山人才市场对面)。,住宅,8500
158,fs,财富精英嘉园,禅城汾江南路29号（魁奇路地铁站以北200米）,住宅,11000
159,fs,佳润上品轩,龙江顺德区大良中区宜新路28号(清晖园对面),住宅,9500
160,fs,容桂碧桂园,顺德容桂小黄圃居委会朝桂北路2号,住宅 别墅,8000
161,fs,御璟上院,禅城轻工路与槎湾路交汇处（张槎医院附近）,住宅,7000
162,fs,君怡·君临天下,勒流勒流镇育贤路2号 (即育贤实验学校正对面),住宅,7000
163,fs,鸿晖·依岸康堤,南海桂平中路63号,住宅 别墅,12000
164,fs,盈信荟璟,南海九江镇下北大道2号,住宅,4800
165,fs,明睿华海大厦,伦教顺德·伦教·世纪路:伦常路（万科沁园右侧）,住宅,5200
166,fs,保利东湾,顺德佛山新城裕和路和文华南路交汇处（新闻中心北门斜对面）,住宅,13000
167,fs,格兰仕凯旋帝景花园,容桂佛山市顺德区容桂街道红星社区居委会文明西路10号,住宅,7500
168,fs,新南达大厦,南海狮山镇官窑永安大道与官窑大道交汇处,住宅,7000
169,fs,祈福海湾二期,高要南岸海岸路8号,住宅,4300
170,fs,长信帝景峰,南海广云路313号(即华立医院西行300米),住宅,8800
171,fs,星光7号,乐从佛山乐从新桂路天佑城旁,住宅 商住,5300
172,fs,零壹科技园,禅城佛山市禅城区塱宝西路62号(与兴业路交界处),商住,6200
173,fs,和丰颖苑,南海丹灶镇仙湖度假区,住宅,5500
174,fs,上林苑,南海狮山镇三环东路9号（邻近小塘行政商业中心）,住宅,7000
175,fs,顺德金海岸花园,杏坛顺德区杏坛镇二环路与杏龙路交汇处,住宅,6000
176,fs,涛汇领御花园,顺德伦教街道伦教常北路与世纪路交汇处（105国道旁）,住宅,7000
177,fs,宏汇城,杏坛杏坛镇新涌北河综合小区地块,住宅,27000
178,fs,康格斯,大良佛山顺德区大良古楼,住宅,7000
179,fs,智慧新城,禅城佛山市禅城区季华二路,住宅 商住,8500
180,fs,玫瑰铂金公馆,禅城清水二街25号,住宅,8500
181,fs,山水庄园,三水内环南路与碧云路交汇处(三水云东海森林公园北行200米),别墅,14000
182,fs,融创南景湾,三水佛山市三水区乐平南边大道103号,住宅,4500
183,fs,敏捷·花城里,南海金沙洲浔峰洲路（四季花城南门，广佛高速泌冲出口）,住宅,9700
184,fs,中海寰宇天下,南海桂城桂澜路,住宅,25000
185,fs,御江南,三水金泉大道3号（三水大桥桥南）,别墅,10000
186,fs,诚品上佳,容桂容桂上佳市社区居委会丰榆路13号,住宅,4946
187,fs,华阳嘉苑,禅城魁奇二路63号（华英中学旁）,住宅,10000
188,fs,星际半岛,乐从乐从映翠南路与葛仙路交汇处,住宅 别墅,14000
189,fs,听音湖1号公馆,南海西樵镇白云路与锦湖大道交汇处,住宅 商住,10000
190,fs,岭君广场,禅城文华中路与魁奇路交汇处,住宅,7200
191,fs,明汇苑,高明佛山市高明区明城镇城五路15号,住宅 商住,3000
192,fs,雅居乐英伦首府,顺德北滘新城火炬路以北、天宁路以西,住宅,8000
193,fs,佳兆业·金域天下,容桂区容桂外环路与建业路交汇处北行200米,住宅 别墅 商住,5500
194,fs,景裕名都花园,大良顺德大良云近东区32号地块,住宅,10617
195,fs,世爵府邸,南海官山片区樵华路西侧,住宅,7000
196,fs,中信山语湖,南海里水镇和顺中信大道,别墅,10000
197,fs,保利·中央公园,顺德大良北105国道与龙洲路交汇处,住宅,8500
198,fs,国华新都,南海大沥镇太平大道8号（广佛路与太平大道交汇处）,住宅,9000
199,fs,滨江1号,南海金融高新区B区中央大街北侧,住宅,16000
200,fs,龙光·君悦龙庭,南海罗村大道与罗务路交界,住宅,6500
201,fs,珑耀华府,南海大沥盐步蟾龙北路1号,住宅,11000
202,fs,瑞安花园,南海大沥镇黄岐广佛路南侧瑞安花园（地铁5号线滘口站A1出口旁）,住宅,19000
203,fs,依云国际,乐从顺德区乐从镇佛山新城·汾江南路与裕和路交界（太子食府旁）,住宅,9000
204,fs,嘉信城市花园五期帝苑,大良佛山市顺德区大良新城区祥和路,住宅,10399
205,fs,尚悦名都花园,北滘顺德区北滘职业技术学院东侧,住宅,7000
206,fs,绿岛湖壹号,禅城季华西路绿岛湖,住宅 别墅,13000
207,fs,保利中央公园,三水三水新城荷花世界旁,住宅,6500
208,fs,名澳汇锦桃园,南海狮山镇松岗大道北332号（禅炭路联表牌坊旁）,住宅,6200
209,fs,恒福国际商业中心,禅城季华六路与朝安南路交汇处,住宅,17000
210,fs,时代廊桥,南海灯湖西路7号,住宅,18500
211,fs,骏景君临名邸,大良顺德区大良河东A51、A56-1号地块,住宅,63148
212,fs,嘉信·嘉兆台,大良大良新城区呈祥路（机场快线旁）,住宅,8000
213,fs,佛奥湾,乐从乐从大道东B268号,住宅,6500
214,fs,金茂华美达,北滘新城区105国道与林上路交汇处,住宅 商住,7250
215,fs,凯蓝滨江公馆,容桂顺德容桂东堤路（东堤路以南，凤祥北路以东）,住宅,8500
216,fs,金地天玺,大良大良云近东区驹荣北路2号（清晖园附近）,住宅,18000
217,fs,东逸湾,顺德容桂小黄辅社区居委会东堤二路1号（东逸湾酒店旁）,住宅 别墅 商住,6600
218,fs,宏鼎·海山壹号,大良大良云路社区居委会海山路1号,住宅,12500
219,fs,招商·公园1872,大良德胜商务区兴顺路、龙盘西路交汇处,住宅,13500
220,fs,合景新鸿基·泷景,禅城东平路泷景花园,住宅,10500
221,fs,美的御海东郡,容桂容桂小黄圃高黎社区外环路及建业路交汇处,住宅 别墅,5374
222,fs,龙湖春江名城,顺德大良德胜西路与南霞新路交界,住宅,9000
223,fs,颐澳花园,顺德容桂街道西巷南路30号,住宅,6000
224,fs,顺德绿地中心,大良东乐路与桂畔海交汇处,住宅 商住,12500
225,fs,乐从钜隆风度广场,顺德乐从镇乐从居委会映翠北路1号,住宅,7500
226,fs,龙光·尚街,容桂容桂文海西路以南、文华路以东,住宅 商住,8000
227,fs,城光荟景,顺德东湖公园旁北行约100米（容里书院旁）,住宅,9000
228,fs,水岸珑庭,容桂容桂街道高黎居委会建业路以北,住宅,5600
229,fs,时代云图,禅城朝安南路30号（朝安地铁站B出口南行约300米）,住宅,15000
230,fs,大沥碧桂园·华府,南海大沥镇大道3号（大沥镇政府旁）,住宅,10800
231,fs,雅居乐新城湾畔,顺德佛山新城华阳南路1号,住宅,9500
232,fs,中恒海晖花园,南海里水镇和顺汽车站旁,住宅 商住,7900
233,fs,领地·海纳君庭,南海南海区广云路与禅炭路交汇处,住宅,7800
234,fs,力迅城筑,南海北湖一路状元公园旁,住宅,9000
235,fs,金名都,南海金沙洲彩滨北路体育公园前行100米（浔峰山森林公园内）,住宅,20000
236,fs,恒福丽铂公馆,三水西南街道三达路10号（金豪庭酒店旁）,住宅 商住,8900
237,fs,颐和盛世,南海佛山一环官抱路86号出口,住宅 别墅,6000
238,fs,碧桂园·三水华府,三水广海大道西主干道旁（三水汽车站对面）,住宅 商住,7100
239,fs,招商依云雍景湾,禅城季华西路139号,住宅 别墅,12000
240,fs,樵山明珠,南海区西樵樵高路南侧（新润成酒店对面）,住宅,9000
241,fs,江海碧桂园,江海区滘头仁美里103号（江海区政府旁）,住宅 别墅,6500
242,fs,雅丽豪庭,南海罗村贵隆路1号（罗村小学附近）,住宅,7200
243,fs,绿岛广场,禅城季华西路与禅港路交汇处(瓷海国际正对面),住宅 商住,4300
244,fs,万科金域中央,南海龙溪大道西海八路立交东南侧（近龙溪地铁站C出口）,住宅,19000
245,fs,卓远广场,禅城季华三路61号,住宅 商住,11500
246,fs,普君新城·华府,禅城文华北路与同济东路交汇处,住宅,14500
247,fs,观山上岛,南海西樵官山城区（西樵大桥侧）,住宅 别墅,6000
248,fs,万盛翠林豪庭,南海里水镇盐南路,住宅,9800
249,fs,桐林美苑,南海盐秀路南井路段,住宅,13500
250,fs,招商依云曦城,南海狮山博爱路与科技路交界(石门实验中学对面),住宅 别墅,10000
251,fs,桂丹颐景园,南海桂丹西路22号（金沙大桥西行1公里）,住宅 别墅 商住,6100
252,fs,万科水晶城,顺德佛山新城东岸佛陈大桥西侧,住宅 别墅,12000
253,fs,汇信华府,三水北江新区西青大道与北江大道交汇处（时代城三期对面）,住宅 商住,7500
254,fs,百业苑,禅城禅城区张槎聚边工业路与兴业路交界,住宅,8200
255,fs,龙光·水悦龙湾,禅城南庄大道南庄中学对面,住宅,6500
256,fs,时代城,三水西青大道21号（省一级北江小学旁）,住宅,7000
257,fs,华夏中央广场,禅城佛山市禅城区南庄陶博大道东侧,住宅,8000
258,fs,凯德城脉,禅城魁奇路北侧、华远东路东侧(惠景中学附近),住宅,8900
259,fs,誉基·誉憬湾,高明荷城街道学府路9号,住宅 商住,3800
260,fs,中国铁建国际公馆,南海桂城金融B区滨江二路旁,住宅,20000
261,fs,保利中央公馆,南海大沥桂和路与广佛路交汇处,住宅,15000
262,fs,美的鹭湖森林度假区,高明杨和镇高明大道对川路段,住宅 别墅 商住,7000
263,fs,佛山万科广场,禅城季华五路与岭南大道交汇处,住宅 商住,11700
264,fs,港宏世家,禅城南庄镇紫洞路南路98号 (南庄居委会旁),住宅 别墅 商住,6500
265,fs,海逸·桃花源记,南海狮山东松岗商业大道与桃园路交接处,住宅,6000
266,fs,华茂国际,三水南丰大道51号,住宅,5300
267,fs,恒福水岸,三水芦苞镇成功路122号（滨江公园旁）,住宅,3800
268,fs,万景豪园,三水三水新城百旺城北侧,住宅,6500
269,fs,君御海城,高明西江新城,住宅 别墅,4800
270,fs,鸿安御花园,三水西南街道西青大道23号,住宅,5000
271,fs,万荟时代,南海红星一路西侧、三约路北面（石门中学北侧）,住宅,6800
272,fs,顺德华侨城·天鹅湖,顺德大良南国东路与碧桂路交汇处（顺德一中对面）,住宅 别墅,15000
273,fs,联诚·智博丽海花园,禅城季华三路,住宅,9000
274,fs,怡翠晋盛花园,顺德佛山新城富华路（东平小学正对面）,住宅,16000
275,fs,广佛颐景园,顺德陈村顺联广场南侧,住宅,13500
276,fs,保利西雅图,南海三山大道与港口路交汇处,住宅,17500
277,fs,科恒·文昌华府,禅城文昌路（佛山一中旁）,住宅,14000
278,fs,奥园公园一号,南海状元路与北湖二路交汇处（孝德湖公园旁）,住宅,9400
279,fs,瑞璟花园,顺德北滘三乐西路瑞璟新邨,别墅,16800
280,fs,龙光天湖华府,禅城南海大道与绿景路交汇处,住宅,14000
281,fs,三水万达广场,三水南丰大道与翠云路交界处,住宅,6500
282,fs,深基天海城市花园,南海大沥镇竹基南路与钟边路交汇处,住宅,8000
283,fs,星星·凯旋国际,禅城季华七路北侧，南海大道东侧,住宅,14500
284,fs,富丰君御,南海桂城街道佛平四路和夏东路交汇处,住宅,16000
285,fs,宏鼎·景裕豪园,南海南海大道与海七路交汇处,住宅,18000
286,fs,锦江豪庭,三水芦苞镇龙坡三路1号（东海大道附近）,住宅,3700
287,fs,领地·海纳龙庭,禅城轻工二路与江海路交汇处,住宅,8500
288,fs,江山一品,南海西樵北江大堤路6号（凰樵圣堡前）,住宅,5800
289,fs,招商·依云华府,南海罗村北湖一路与孝贤路交汇处,住宅 商住,8500
290,fs,恒福新里程,三水德兴北路1号,住宅,9000
291,fs,佛山华强广场,禅城汾江中路与高基街交汇处,住宅 商住,9000
292,fs,丽日天鹅湖,三水云东海大道森林公园东门前行1.5公里,住宅 别墅,11000
293,fs,海逸锦绣誉峰,南海狮山镇松岗商业大道,住宅,7500
294,fs,第壹时区,南海桂城街道疏港路28号,住宅 商住,14000
295,fs,招商臻园,禅城文华路东侧、彩虹路北侧,住宅,18000
296,fs,珍丰广场,南海丹灶镇商业大道1号,住宅,5500
297,fs,西山上筑,顺德大良环市东路,住宅,10500
298,fs,佛山绿地中心·璀璨天城,禅城季华六路（原彩管厂地块）,住宅,14000
299,fs,长华国际中心,南海狮山镇博爱中路与科技北路交界处,住宅 商住,11000
300,fs,银汇华庭,南海佛山市南海丹灶镇桂丹西路11号,住宅,5200
301,fs,越秀可逸新势力,禅城佛平路与市东路交界（东方广场旁）,住宅 商住,14000
302,fs,伟业华誉豪庭,南海大沥镇竹基南路与城南一路交汇处,住宅,9300
303,fs,怡翠尊堤,南海金融高新区桂江立交北侧,住宅,17000
304,fs,三水·帝景湾,三水西南街道货场街5号,住宅,5500
305,fs,美的翰城,顺德北滘新城区新基路（北滘城区中学旁边）,住宅,11000
306,fs,澳盈,三水西南街道兴达路9号,住宅 商住,8800
307,fs,中海金沙里,南海金沙洲彩滨北路,住宅,23000
308,fs,光明花半里,南海区狮山镇罗村大道南1号,住宅,8000
309,fs,长信银湾,南海罗村街道罗村大道西侧,住宅 商住,8000
310,fs,紫悦明都,南海南海区狮山镇三环东路（南海农商银行狮山支行侧）,住宅,6500
311,fs,碧桂园·华府（龙江）,顺德龙江镇龙洲路南侧,住宅,8500
312,fs,绿地未来城,禅城禅西新城玉带路,住宅 商住,8500
313,fs,御龙湾,三水西南街道西青大道与工业大道二路交汇处南侧,住宅,6300
314,fs,保利紫山,南海里水大道南53号（珠江帝景酒店斜对面）,住宅,14000
315,fs,太平洋广场·太鼎中心,顺德陈村镇白陈路50号,住宅 商住,9500
316,fs,明珠湾,三水西南口岸大道与西河路交汇处（邻近北江）,住宅,5500
317,fs,雅居乐·御景豪庭,南海振兴路80号（巴黎春天步行街旁）,住宅,11000
318,fs,丽日广场,南海区桂城季华东路,住宅,8000
319,fs,保利德胜湾,顺德容桂街道小黄圃社区居委会外环路2号（容里水厂西侧）,住宅 别墅,9000
320,fs,时代倾城（顺德）,顺德容桂街道容里居委会新有中路81号,住宅,9500
321,fs,博雅滨江,三水西南街道文峰西路花果山,住宅,7200
322,fs,中海繁华里,南海桂城平洲石陇南路与平西大道交界（怡丰城旁）,住宅,17000
323,fs,富凯国际公馆,禅城湖景路25号,住宅 商住,12500
324,fs,万科金色领域,南海千灯湖金融高新区·虫雷岗地铁口（佛平路与宝翠路交界）,住宅 商住,12500
325,fs,润丰花园,南海纺织路中段（广佛路世贸纺织城内）,住宅,11500
326,fs,凯旋名门花园,南海狮山镇府旁博爱路与科技路交界,住宅,9800
327,fs,佛山恒大御景,南海狮山镇广云路313号,住宅,8500
328,fs,欧雅·右岸春天,三水西南金太阳酒店东侧碧雅路（冠华小学旁）,住宅,6500
329,fs,绿岛明珠,禅城南庄大道佛山一环出入口处（海盛东方环保城对面）,住宅 别墅 商住,6800
