,城市,小区名,地址,住宅类型,均价
100,dl,美利山,甘井子区马栏广场西南金柳路与红凌路交汇处,普通住宅,8500
101,dl,海尚明珠,旅顺口旅顺南路龙王塘街道顺港路,普通住宅,6150
102,dl,万科公园里,甘井子区大连门1号广场，鼎山公园里,普通住宅,18500
103,dl,恒瑞坦城,高新园区凌水路与新红凌路交汇处南侧,普通住宅,10500
104,dl,钻石湾,大连钻石海湾北岸（东北路鹏辉道口东300米）,普通住宅,11000
105,dl,浦项道,高新区高能街1号,普通住宅,16000
106,dl,国民院子,大连市甘井子区政府新址北侧，张前路以东,普通住宅,14000
107,dl,御河壹號,金州新区永安大街与八一路交汇处,普通住宅,7200
108,dl,万科公园里二期,甘井子区香周路与华北路交汇处,普通住宅,25000
109,dl,中交金海湾,"御海园38号, 御海园40号",普通住宅,4600
110,dl,一河两公园,大连开发区辽河中路与疏港高速交汇处，东城天下西侧，金海湾别墅区旁,普通住宅,6700
111,dl,东北街壹号,大连市旅顺口区政府西北侧启明路,普通住宅,6800
112,dl,万达广场,开发区辽河西路与东北四街交汇处,普通住宅,6500
113,dl,一方天鹅湖,大连大学北行约4公里（201国道与大窑湾高速交汇处）,普通住宅,4800
114,dl,保利西海岸,旅顺口开发区滨港路金华街（世界和平公园北行600米）,普通住宅,3980
115,dl,中庚当代艺术,中山区人民路CBD东段，港湾广场东侧，东港商务区内达沃斯国际会议中心东行1000米。,普通住宅,16000
116,dl,远乡维也纳,迎春街885号,普通住宅,6500
117,dl,悦泰福里,西岗区双兴街、通海街、北岗街围合板块,普通住宅,16500
118,dl,哈佛世纪,高新园区凌水路与红凌路交叉口东北侧,普通住宅,13500
119,dl,鸿玮澜山二期,金州五一路鸿玮澜山轻轨站向北500米（先进街道凤祥路847号）,普通住宅,8250
120,dl,慧谷阳光,大连市旅顺学城路（大连外国语学院东北侧）,普通住宅,6700
121,dl,上品公馆,开发区辽河西路189号,普通住宅,8500
122,dl,港湾观海,保税区大窑湾北岸生活区,普通住宅,5600
123,dl,糖果社区二期,大连金州区东山路快轨站旁,普通住宅,6600
124,dl,长鹭悦湖,西山湖北岸，张前路西侧,普通住宅,12500
125,dl,新居佳园,大连市沙河口区沙能街141号与香沙街交汇处,普通住宅,11600
126,dl,波菲蓝岛,高新园区高新园区河口小平岛蓝堡俱乐部对面,普通住宅,8900
127,dl,金城帝景,保税区十三里海明路与永安大街交汇处,普通住宅,5400
128,dl,金宸蓝郡,金州区三十里堡街道民安路,普通住宅,4000
129,dl,蓝海湾,大连经济技术开发区南湖街,别墅,250
130,dl,鼎新悦府,甘井子区南松路25号,普通住宅,12000
131,dl,大连嘉年华颐养社区,旅顺南路,普通住宅,7880
132,dl,正源吉祥e家祥福园,马桥子街道,普通住宅,6800
133,dl,鹿山,启新街,普通住宅,6000
134,dl,颐和星海,"沙河口中山路465号（中山路北侧,连山街东侧.大连医科大学旧址）",普通住宅,16000
135,dl,易和熙园,大连市甘井子区张前路与红旗西路交汇处（张前路东侧）,普通住宅,11000
136,dl,琥珀湾,中山区老虎滩石槽景区,普通住宅,30000
137,dl,金紫荆公馆,沙河口中山路582号（星海湾管委会后身),普通住宅,19000
138,dl,恒大御景湾,高新区万达广场南行300米,普通住宅,14000
139,dl,紫御东方,中山区东至东日街.西至东旭街.南至东辰街.北至港隆路,普通住宅,17200
140,dl,春柳公园,原春柳冰山集团低压开关厂厂区内,普通住宅,13800
141,dl,百年港湾,西岗香炉礁物流园区内，迪卡侬北侧 ,普通住宅,13500
142,dl,中铁诺德,高新区河口国际软件园（东软向北200米）,普通住宅,10500
143,dl,柏悦国际公寓,大连柏悦国际公寓管理有限公司,普通住宅,15000
144,dl,天源秀景,威华街,普通住宅,14500
145,dl,鹿港小镇,湾金湾路庞屯站,普通住宅,7300
146,dl,观山悦,金州新区中长街道东山路,普通住宅,6400
147,dl,峰尚中南,天心区新联路319号（新明德中学西）,普通住宅,17500
148,dl,知润山,开发区大学城图强路南（知语山西南侧）,普通住宅,7100
149,dl,庭林熙谷2期公园季,旅顺口向阳街与元宝街交汇处,普通住宅,6700
150,dl,绿地香树花城,董家沟街道,普通住宅,6500
151,dl,万恒天籁湾,金州新区大魏家街道莱茵海岸,普通住宅,268
152,dl,瀛海金洲,金州疏港路与胜利路交汇处,普通住宅,7300
153,dl,金石滩度假公园,开发区金石路金石广场转盘东方商城一层,普通住宅,6400
154,dl,太阳沟里的院子,旅顺口203景区东侧,别墅,37
155,dl,君海,大连市开发区金石滩国家旅游度假区君海园（金石高尔夫球场旁）,别墅,50
156,dl,世茂御龙海湾,大连世茂嘉年华项目一期82#地块,商住两用,6500
157,dl,富丽华国际,中山区人民路富丽华酒店西楼北侧,普通住宅,23000
158,dl,沈铁铭悦,西岗区双兴街与菜市桥交汇处（火车站附近）,普通住宅,13500
159,dl,合生江山帝景,盐北路,普通住宅,4500
160,dl,新星星海中心,沙河口太原街与胜利路交汇处,普通住宅,16500
161,dl,亿达蓝湾镇,旅顺南路西段178号（高新园区西侧一公里处）,普通住宅,8000
162,dl,恒峰天泉小镇,甘井子区水泥街1号,普通住宅,8500
163,dl,颐和陆號,甘井子区营城子医院北，小磨村南,普通住宅,7000
164,dl,尚海华庭,金州新区开发区黄海东路与湖南一街交汇处（北行500米）,普通住宅,6600
165,dl,育慧名苑,旅顺口横山街118号（旅顺电视大学西侧）,普通住宅,9600
166,dl,万科城,金州新区先进街道五一路354号(原金纺厂),普通住宅,7800
167,dl,金湾山城,金州新区铁山中路与大地街交汇处（金湾又一城项目北侧一公里）,普通住宅,6200
168,dl,星海融汇,胜利路与成仁街交汇处,普通住宅,16000
169,dl,金色年华公馆,大连市沙河口区白山路28号,普通住宅,17500
170,dl,大连四季上东,大连中山区华乐广场东行900米,普通住宅,14500
171,dl,星海国际金融中心,沙河口区星海广场A区13-15号,普通住宅,27000
172,dl,国运壹号,沙河口区联合路东侧、鞍山路南侧、三春街北侧、工华街西侧合围地块,普通住宅,16000
173,dl,丽湾海景,大连市甘井子区湾连园（大连湾街道）,普通住宅,7000
174,dl,温莎小镇,甘井子区工兴街4号,普通住宅,13000
175,dl,海尚金座,金州新区老陶瓷城西侧（202国道旁）,普通住宅,4500
176,dl,新青年国际,双D港辽河东路1号,普通住宅,5500
177,dl,心田佳苑,金州新区金石滩紫藤西街金石IT产业园,普通住宅,4800
178,dl,恒大港湾,甘井子区大连湾街道俪泊街与秀泊街交汇处西行100米,普通住宅,9000
179,dl,光伸卧龙港湾,小窑湾国际商务区,普通住宅,6500
180,dl,阳光地中海,金石滩枫叶国际学校东侧,别墅,330
181,dl,西金公寓,大连市甘井子区政府新址北侧，张前路以东,普通住宅,8500
182,dl,维多利亚公馆,中山东港商务区一横路（国际会议中心东侧）,普通住宅,35000
183,dl,中华城,甘井子区南关岭岚岭路南，体育中心东。,普通住宅,9000
184,dl,嘉和广场,中山区明泽街82号,普通住宅,22000
185,dl,蔚蓝国际,金州新区保税区西门管委会旁,普通住宅,7600
186,dl,一方大连城堡,星海广场东南角，莲花山半山处,普通住宅,40000
187,dl,星海国府,景宾巷1号，中山路西南路交汇处西北侧（原景山宾馆旧址）,普通住宅,14000
188,dl,华业玫瑰东方Ⅱ期,马栏河东侧五一路南侧西安路西侧,普通住宅,16800
189,dl,中庚香海壹品,旅顺口区旅顺南路塔河湾,别墅,800
190,dl,明秀庄园二期,中山区秀月街345号,普通住宅,18500
191,dl,钻石9座,开发区保税区轻轨站南侧,普通住宅,7300
192,dl,南山学府,中山山林街1号，建设银行大连南山储蓄所前行100米,普通住宅,12500
193,dl,鸿玮澜山,五一路鸿玮澜山轻轨站向北500米（先进街道凤祥路847号）,普通住宅,9000
194,dl,新城丽景,开发区辽河西路与东北三街交汇处,普通住宅,6800
195,dl,星海壹景,中山路与西南路交叉路口北走270米,普通住宅,11500
196,dl,海湾城,滨海新区2号地,普通住宅,7000
197,dl,文园海景,开发区大连市开发区松竹梅路19号,普通住宅,10000
198,dl,恒基碧桂园金石滩,金州新区金石滩观石路88号,普通住宅,9000
199,dl,万达金石天成,大连经济技术开发区之江路,普通住宅,8000
200,dl,亿锋8号,大连开发区亿锋8号,别墅,200
201,dl,湾德里华府,迎宾大街二段123,普通住宅,3950
202,dl,自然天城,金州五一路393号,普通住宅,6800
203,dl,首开铂郡,二七广场东行800米，鲁迅路和春海街交汇处,普通住宅,16000
204,dl,学苑广场九号,书香街,普通住宅,14380
205,dl,富林国际爱情公寓,辽河西三路与东北六街交汇处,普通住宅,7300
206,dl,外滩七号,大连市西岗区长江路495号,普通住宅,12000
207,dl,保华旺苑,中山区三八广场4号（五五路和朝阳街交汇处）,商住两用,16500
208,dl,朗豪东港,中山区东港区商务区,商住两用,21000
209,dl,佳兆业中心,大连市中山区东港国际会议中心旁东港广场地铁站北,商住两用,17000
210,dl,华发新城,大连市旅顺开发区兴发路东侧（交通大学对面）,普通住宅,5500
211,dl,圆梦园,甘井子区虹霞路和哲林街交汇处,普通住宅,12700
212,dl,南海壹号,高新园区凌水湾总部基地滨海路旁 ,普通住宅,12000
213,dl,宏都峰景,高新园区七贤中路80号,普通住宅,13000
214,dl,中海天赋山,沙河口区新生路（中海英伦观邸项目别墅区南侧）,普通住宅,14000
215,dl,君海阁,高新园区七贤南路97号,普通住宅,11500
216,dl,远洋假日养生庄园,大连金石滩金石IT产业园（葡萄沟）,别墅,60
217,dl,橡树庄园,大连高新园区宏川东路100号(黄泥川东侧),别墅,334
218,dl,远乡维也纳,迎春街885号,别墅,18000
219,dl,汇景天地,西岗区五惠路32号,商住两用,24000
220,dl,御园,富民广场往东5o米路北,普通住宅,11500
221,dl,自由向,开发区黄海西路8号（振连路跨海大桥入口）,普通住宅,8400
222,dl,国宝星月湾,高新园区龙王塘（原水上人间旧址）,普通住宅,6600
223,dl,海韵华府,坐落于大连市中山区，海之韵广场原址,普通住宅,16000
224,dl,宏都筑景,沙河口连山街西侧、西南路东侧(伯顿电机厂和第二电机厂原址),普通住宅,17000
225,dl,华都文郡,五一路与白山路交汇处,普通住宅,19000
226,dl,融汇银城,甘井子区华北路426号,普通住宅,7880
227,dl,颐泊湾,湾街道李家村大连湾68中学南侧,普通住宅,7790
228,dl,玉兰花园,金州区国防路宁海桥旁,普通住宅,8200
229,dl,公园大道,南部滨海新区4号地,普通住宅,15000
230,dl,金石城,开发区金石滩龙谷街235号（鲁迅美术学院东侧）,普通住宅,7500
231,dl,世茂寰海城,旅顺口九三路与五一路交汇处,普通住宅,6400
232,dl,福佳绿岛,开发区滨海路红星滨海社区东侧,普通住宅,5800
233,dl,郁林海景花园,辽宁 大连 辽宁省 旅顺口区 经济开发区滨港路９９９－２６号,普通住宅,5500
234,dl,中体西山九號院,大连市甘区西郊国家森林公园（原大连西郊度假村）,别墅,550
235,dl,磐海,人民路66号,商住两用,25000
236,dl,大连绿地中心,中山区东港商务区的核心毗邻夏季达沃斯会场,商住两用,21000
237,dl,海航YOHO湾,大连保税区管委会北行50米(国际汽车城原址),普通住宅,6500
238,dl,凯丹天地,中山区长江东路(港湾广场东行),普通住宅,20000
239,dl,玉龙湾,高新园区顺龙路38号,普通住宅,6000
240,dl,金科理想城,开发区金马路289号港西公交车站西行100米,普通住宅,6000
241,dl,科达海景,金州新区登沙河街道103中学,普通住宅,4380
242,dl,心海阳光,开发区金马路与赤峰街交界处,普通住宅,9000
243,dl,恒大帝景,大连市沙河口区南松路南，锦江路西,普通住宅,14500
244,dl,上河雲珠,金州永安大街中心汽车站对面,普通住宅,7000
245,dl,西郊高尔夫庄园,大连市甘井子区岔鞍村333号西郊乡村体育俱乐部院内,别墅,500
246,dl,碧桂园海昌红旗谷,旅顺中路红旗街道岔鞍村,别墅,370
247,dl,聚美东湾,大连经济技术开发区福安街,普通住宅,6400
248,dl,凯宾尊爵,中山昆明街与华昌街交汇处（凯宾斯基酒店东侧）,普通住宅,26000
249,dl,平谷蓝熙庭,开发区保税区国际商贸港航运大厦南侧,普通住宅,6600
250,dl,鲁能优山美地,大连经济技术开发区金石滩龙谷街（大连鲁能优山美地北区1号2号地住宅项目）、大连鲁能优山美地北区1号地2号地住宅项目Y-3号、Y-5号、Y-6号、Y-8号,别墅,50
251,dl,雅荟庭,中山区人民路香格里拉大酒店北侧,商住两用,23000
252,dl,悦泰街里,中山区天津街与民生街交汇处,商住两用,20000
253,dl,云锦台,旅顺口顺乐街辽宁对外经贸学院西侧,普通住宅,4800
254,dl,卡纳意乡,中山区中南路与解放路围合景山园区域,普通住宅,17000
255,dl,保利西山林语,甘井子区红旗街道湾家村（西山水库大坝东侧，红旗足球公园南侧）,普通住宅,13000
256,dl,南山首府,中山延安路98号(大连外国语学院原址),普通住宅,31000
257,dl,东港第,大连市中山区华乐广场北300米,普通住宅,22800
258,dl,顺海香堤岛,辽宁省大连市旅顺口区经济开发区顺乐街辽宁外经贸学院西侧,普通住宅,4500
259,dl,裕联置地广场,金州新区开发区金马路15号小区（人保大厦南侧）,普通住宅,9800
260,dl,亿达第一郡,大连市旅顺口区新城大街747号（旅顺口区政府东侧）,普通住宅,7500
261,dl,保亿丽景山,金石滩葡萄沟紫藤街（金石滩大船旁）,普通住宅,35
262,dl,国安宜居,甘井子张前路与红旗西路交汇处，西山湖对面,普通住宅,13500
263,dl,昌临家园,五一路与金港路交汇处，轻轨鸿玮澜山站正对面,普通住宅,6200
264,dl,枫丹丽城,大连市甘井子区泉水轻轨站西行300米,普通住宅,11500
265,dl,沿海鉴筑,甘井子华东路与华北路交汇处（地铁华北路站旁）,普通住宅,8500
266,dl,星海湾壹号,沙河口区星海广场西南侧，百年城雕旁,普通住宅,35000
267,dl,钰桥中央庭院,泉水卧龙东园（中华路南侧、东北路西北侧）,普通住宅,11500
268,dl,德泰岭秀逸城,金州五一路十里岗北行500米,普通住宅,5500
269,dl,北山海景,北山路233号（与民主街交汇处）,普通住宅,9000
270,dl,金宸联郡,大连市金州新区金港路与龙湾路交汇处（民和小学对面）,普通住宅,6000
271,dl,山海公园,大连经济技术开发区炮台山南环路,普通住宅,8000
272,dl,长鹭晶品逸林,张前路与红旗西路交叉口西行400米左右,普通住宅,10000
273,dl,恒大西山檀府,甘井子区红旗西路柳树南街218号,别墅,400
274,dl,波尔多庄园,大连经济技术开发区武梦街,别墅,300
275,dl,金马杰座,金马路与鞍山街交汇处南行50米,商住两用,6500
276,dl,观澜壹号,滨港路,普通住宅,5500
277,dl,花溪镇,"顺乐街, 大盐路",普通住宅,4200
278,dl,维多利亚公馆,中山东港商务区一横路（国际会议中心东侧）,商住两用,18500
279,dl,绿城桃源里,中山区解放路桃源街友嘉购物北行200米,普通住宅,18500
280,dl,天邦新港壹号,旅顺开发区顺达路南、兴港路东（开发区管委会附近）,普通住宅,5000
281,dl,港湾隽景,中山区民主广场发达街2号,普通住宅,16000
282,dl,大连港天下粮仓,钻石海湾北岸（甘井子公园南侧）,普通住宅,10700
283,dl,城市旋律,大连市沙河口区和平广场对面,普通住宅,18000
284,dl,宇圣明珠,大连湾街道金湾路辽渔东门港,普通住宅,7500
285,dl,中庚香海金鼎,大连旅顺开发区202轻轨终点站北江西街道,普通住宅,4300
286,dl,小平岛,大连市高新区黄浦路小平岛,普通住宅,9500
287,dl,海脉未来城,金州站前街道双丰路,普通住宅,5800
288,dl,金海明珠,金州区劳动局西行200米,普通住宅,7800
289,dl,德嘉与海,金石滩模特学校北侧,普通住宅,7500
290,dl,心田福院,金州新区开发区滇池西路（大连美国国际学校西500米）,别墅,380
291,dl,明秀庄园二期,中山区秀月街345号,别墅,1400
292,dl,鹏德同心园,甘井子张家村，张前路西侧，红旗西路北侧,普通住宅,11500
293,dl,中拥蓝天下,旅顺口区模珠街,普通住宅,7800
294,dl,万科朗润园,甘井子区东 宜居园 南 乐居园 西 乐居园 北 规划道路,普通住宅,11000
295,dl,纳帕溪谷御山,大连金石滩3号路与南湖街交叉口北行100米,别墅,174
296,dl,葵英九号,中山区葵丰路50号,普通住宅,16000
297,dl,中信海港城,大连市中山区人民路港湾广场旁,普通住宅,20000
298,dl,海创半山壹号,聚贤西园,普通住宅,11500
299,dl,金塘裕墅,甘井子区红旗西路西山湖对面,别墅,430
300,dl,万科西山别墅,甘井子旅顺中路西山湖西侧,别墅,460
301,dl,亿达春田留庄,辛寨子大东沟,别墅,395
302,dl,柒贤贡院,高新园区爱贤街与任贤街交汇处,普通住宅,558
303,dl,华丰金山花园,甘井子区金龙路与黄山路交汇处,普通住宅,450
304,dl,润德美爵宫馆,西岗区长江路610号（北京公园接待中心内）,普通住宅,3800
305,dl,金石茗苑,开发区金石滩中心大街22号、枫叶学校南行100米,别墅,400
