,城市,小区名,地址,住宅类型,均价
31,zs,远洋·翡丽郡,南头镇升平南路23号,住宅,5600
32,zs,华盈东城美域,东区康华路112号（沙岗墟旁）,住宅,7800
33,zs,鹿茵华庭,横栏镇顺兴南路39号,住宅,5500
34,zs,樱雪蓝悦湾,黄圃镇兴圃大道西2号（壹加壹附近）,住宅,5300
35,zs,正和中州,石岐区悦来南路37号（博爱路与岐关路交汇南行400米）,住宅,9000
36,zs,顺府江南,东区孙文东路260号（奕翠园北侧）,住宅,8000
37,zs,枫林印象园,三乡镇鸦岗村“罗围埔” （景怡花园旁）,别墅,10000
38,zs,凯盛缤纷MALL,东凤镇凤翔大道与105国道交界,住宅,5500
39,zs,中海龙湾国际,石岐区兴利路3号,住宅,9000
40,zs,富逸臻园,石岐区东华路28号,住宅,12000
41,zs,佳境康城,坦洲镇谭隆南路23号,住宅,13000
42,zs,雅居乐御滨名门,石岐区华侨中学北面,住宅,8500
43,zs,安南丽苑,坦洲镇神农路1号（中澳新城后侧）,住宅,7600
44,zs,宝盛阳光家园,火炬开发区张家边港城路15号,住宅 商住,7100
45,zs,胜球阳光花园,横栏镇长安北路117号（横栏高速出口右转800米）,住宅 商住,5800
46,zs,盈天可乐国际,三角镇兴鲤路（金三大道旁）,住宅,5500
47,zs,紫园,东区长江北路18号（华美酒店对面）,住宅,9000
48,zs,永安新城SUN第坊,南区城南一路与兴南路交汇处,住宅,6800
49,zs,欧雅豪庭,石岐区博爱二路2号,住宅,8500
50,zs,星光礼寓,东区岐关西路,住宅 商住,8500
51,zs,幸福里8号,南头镇东福南路168号（牌坊直入）,住宅,5500
52,zs,君汇尚品,东升镇兆益路7号,住宅,5800
53,zs,金爵观邸,东凤镇东阜路（东凤镇政府斜对面）,住宅,5000
54,zs,海伦湾,东凤镇东堤路68号,住宅,5500
55,zs,金色年华,横栏镇长安北路35路,住宅,5900
56,zs,高盛花园,三角镇高平区进源路43号,住宅 商住,5500
57,zs,华发生态庄园,沙溪镇新濠路88号,别墅,10000
58,zs,万代御景,三角镇孝福路16号,住宅,5700
59,zs,锦盛恒富得,南朗镇南岐北路1号,住宅,8000
60,zs,山水豪廷,五桂山镇桂南大道二路1号,住宅 别墅,12000
61,zs,汇凯嘉园,黄圃镇建业路（国际会展中心斜对面）,住宅,6000
62,zs,东方名都,火炬开发区中山六路60号（实验中学旁）,住宅,12000
63,zs,利和商务公馆,古镇镇同兴路101号(城轨古镇站旁),住宅 商住,8000
64,zs,碧桂园秀丽湖,五桂山镇长命水秀丽湖旁,别墅,20000
65,zs,星河湾畔,东升镇同乐大街三路83号（东升国税局斜对面）,住宅,5800
66,zs,泮庐,五桂山镇桂南大道二路9号,别墅,14500
67,zs,金水湾,南区城南一路金域街1号,住宅 商住,8000
68,zs,泰瑞居,火炬开发区九沙路7号（九沙路与东镇东一路交汇处，卓雅外国语学校旁）,住宅,7500
69,zs,幸福华庭,古镇镇同兴路101号，城轨古镇站旁,住宅,7099
70,zs,优越香格里,坦洲镇界狮南路55号,住宅,15000
71,zs,华鸿水云四季,东区起湾道与康华路交汇处（沙岗墟北）,住宅,9800
72,zs,大信时尚家园,石岐区岐虹路9号,住宅,7500
73,zs,万科柏悦湾,火炬开发区博爱七路长江高尔夫B场对岸,住宅 别墅,20000
74,zs,广物锦绣东方,南头镇南头大道东38号（东福园牌坊直入100米）,住宅,6000
75,zs,御品泰景,黄圃镇黄圃镇健业路8号（会展中心东）,住宅,4700
76,zs,明智银华花园,板芙镇迎宾大道与板芙中路交汇处,住宅,6000
77,zs,美林假日,西区沙朗金港路48号,住宅,7500
78,zs,富业豪庭,西区富华道16号（富业广场旁）,住宅 商住,8900
79,zs,富逸·骏园,横栏镇长安南路168号,住宅,6200
80,zs,顺景半山豪苑,黄圃镇环山东路1号,住宅,5000
81,zs,博达汇峰,西区长洲南大街松柏林8号（马山公园西侧）,住宅,9500
82,zs,锦秀蓝山,南区永安二路（全民健身广场旁）,住宅,8800
83,zs,星汇湾,石岐区中山二路与悦来南路黄金地段交汇处,住宅,12000
84,zs,君华硅谷,火炬开发区博爱七路依云路1号,住宅 别墅 商住,9800
85,zs,幸福天地,东区岐关西路81号,住宅,10000
86,zs,龙基雅墅,沙溪镇龙头环花园大街27号,别墅,8500
87,zs,大大的家,横栏镇永兴北路19号（永兴北路与富庆四路交汇处）,住宅,6700
88,zs,嘉怡华庭,三角镇金三大道东23号（高平酒店旁）,住宅,5500
89,zs,中澳丽珠花园,坦洲镇界师南路65号,住宅 商住,9800
90,zs,汇乔金色名都,坦洲镇界狮南路30号（珠海造贝路口500米处）,住宅,12000
91,zs,天明御华庭,港口镇木河径西路9号,住宅,8800
92,zs,君华新城,火炬开发区博爱七路,住宅 别墅,9800
93,zs,锦绣海湾城,南朗镇京珠高速珠海收费站旁（广珠轻轨翠亨站）,住宅 别墅,9000
94,zs,时代倾城,沙溪镇沙溪大道6号（博爱一路与105国道交汇处）,住宅 商住,8500
95,zs,滨江一号,西区彩虹大道10号,住宅,7500
96,zs,中海锦城,石岐区兴利路1号,住宅,9000
97,zs,凯茵又一城,火炬开发区开发区神涌村（毗邻东区长江旅游风景区）,住宅 别墅,10500
98,zs,金澳华庭,板芙镇迎宾大道1号(105国道壹加壹购物商场旁),住宅,4500
99,zs,桃源明居,火炬开发区建业路22号,住宅,6200
100,zs,丽丰棕榈彩虹,西区翠沙路23号（五月花电影城旁）,住宅 别墅,10500
101,zs,大信溢彩年华,石岐区龙凤街2号（电子科大北门对面）,住宅,8300
102,zs,新光天地,南区城南五路5号（南区茶叶市场旁）,住宅 别墅,9300
103,zs,幸福天禧,火炬开发区火炬大道旁（中山港壹加壹西行600米）,住宅,8500
104,zs,上品花园,东区中山市东区起湾北道58号,住宅 商住,7500
105,zs,万腾金域明珠,民众镇六百六路与闲庭路交汇处（壹加壹旁）,住宅,5700
106,zs,云山雅墅,三乡镇塘敢村沥金路3号,住宅 别墅,9000
107,zs,锦绣龙湾,东升镇同乐大街三路81号,住宅 别墅,8000
108,zs,纯水岸,板芙镇滨江路板芙二桥旁,住宅,5600
109,zs,正邦博贸大厦,南区城南二路18号,住宅 商住,8000
110,zs,天乙海岸名都,东凤镇105国道细滘桥东（金岛酒店对面）,别墅,5600
111,zs,中澳春城,坦洲镇坦洲环市南路131号（格力电器对面）,住宅,13500
112,zs,星际豪庭,石岐区学院路8号（电子科技大学侧）,住宅,9800
113,zs,阜丰豪庭,阜沙镇阜港西路罗松村,住宅,3600
114,zs,尚湖轩二期,西区翠虹路32号（湿地公园旁）,住宅,10000
115,zs,旭日晟荟,三角镇高平文化公园对面,住宅,6800
116,zs,广裕花园二期,火炬开发区中山港沿江东路与玉泉路交汇处,住宅,6500
117,zs,大翼龙苑,三乡镇文昌东路与城桂路交汇处北侧,住宅,7000
118,zs,万领蓝珊郡,三角镇金三大道东（新华路口）,住宅,5300
119,zs,华盈爱琴湾,石岐区江滨东路6号,住宅 别墅,8500
120,zs,美林春天,石岐区岐峰路6号,住宅,9300
121,zs,悦盈新城,南区永安一路9号（树木园西北侧）,住宅,10000
122,zs,幸福年华,横栏镇景帝路10号（横栏壹加壹左侧）,住宅,9000
123,zs,御峰臻品,东区长江北路与三溪路交界处,住宅 别墅,12000
124,zs,万科金域蓝湾,石岐区青溪路88号,住宅,30000
125,zs,富润赞城,横栏镇三沙市场路30号（长安北路大信旁边）,住宅 商住,5700
126,zs,鼎威花园,三乡镇景观大道33号,住宅,7500
127,zs,旭日品萃,民众镇锦标村锦丰路,住宅,6000
128,zs,品湖居,横栏镇横西村（壹加壹商场侧）,住宅,13000
129,zs,中铭宝翠园,沙溪镇兴工路33号,住宅,5700
130,zs,新长江顺心居,西区沙朗金港大道穗兴路1号,住宅,7000
131,zs,建大领秀城,火炬开发区中山六路66号,住宅,10000
132,zs,誉峯名门,坦洲镇谭隆南路66号,住宅,14000
133,zs,旭景花园,东升镇龙昌路同乐村“悦昌围”,住宅,5300
134,zs,中山奥园,西区广丰大道81号（距广珠轻轨中山北站1.5公里）,住宅 别墅 商住,6500
135,zs,锦绣国际花城,坦洲镇环洲北路9号,住宅,9400
136,zs,时代云图,石岐区岐江河南侧，华侨中学高中部一侧,住宅,15000
137,zs,时代城,横栏镇景帝路与顺兴南路交汇处,住宅,6800
138,zs,帝璟东方,东区兴文路13号（中环广场旁）,住宅,13500
139,zs,雅居乐诺丁山,三乡镇振华路左侧,住宅,8000
140,zs,建大领秀城,火炬开发区中山六路66号,住宅,10000
141,zs,俪宝龙马,三乡镇沙坦路与鹤塘路交界处（雅居乐新城对面）,住宅,7000
142,zs,盈富国际,坦洲镇坦神北路118号,住宅 商住,14000
143,zs,澳华花园,阜沙镇阜港西路2号,住宅,6800
144,zs,荔园悦享星醍,石岐区富康北路23号(石岐第一小学北侧),住宅 别墅,9500
145,zs,城市空间,西区翠虹路22号(中山中医院侧),住宅,7800
146,zs,第五大道,火炬开发区世纪大道（火炬国际会议中心南700米）,住宅,7000
147,zs,华鸿榄悦轩,小榄镇宝源路68号竹源建设银行对面,住宅,8000
148,zs,汇美豪庭,火炬开发区会展东路3号,住宅 商住,9300
149,zs,蓝天金地,黄圃镇新丰北路63号,住宅,5200
150,zs,佛奥阳光花园,东凤镇东海五路28号（小沥小学斜对面）,住宅,4700
151,zs,映翠豪庭,东区悦城路12号（广珠公路与岐港公路交汇处）,住宅,7600
152,zs,华发四季,沙溪镇新濠路88号,住宅,6600
153,zs,德雅湾·阳光海,神湾镇神湾大道南157号（斗门大桥往神湾方向200米）,住宅,5800
154,zs,唯美嘉园,东凤镇民乐村感恩路2号（东凤中学对面）,住宅 商住,5400
155,zs,逸丰华庭,小榄镇工业大道中55号,住宅,5500
156,zs,朝阳花地,东升镇同乐大街三路1号,住宅,6100
157,zs,泮溪花园,火炬开发区环茂一路快速公交1站旁,住宅,20000
158,zs,丽景名筑,东升镇丽景路（旭日公园对面）,住宅,6800
159,zs,丽景万城,东升镇丽城路丽景万城（东升旭日健身公园对面）,住宅 商住,6500
160,zs,旭日领御,三角镇金三大道转民安南路300米,住宅,8500
161,zs,富元利和豪庭,石岐区悦秀路西侧,住宅,8800
162,zs,皇冠岭秀,三乡镇文昌西路200号（大记酒楼附近）,住宅,4800
163,zs,大信君汇湾,石岐区兴盛路5号（东明桥脚西侧）,住宅,12000
164,zs,逸林美墅,三乡镇前陇村甘泉路1号,别墅,10200
165,zs,海都广场,古镇镇中兴大道北1号（海洲体育公园旁）,住宅 商住,6000
166,zs,世源天际阳光,三角镇福源北路2号,住宅,6000
167,zs,臻品园,民众镇民众大道68号,住宅,5700
168,zs,匯豪领逸,沙溪镇岐江公路岭后亨路段68号,住宅,6800
169,zs,中澳滨河湾,南区悦来南路悦秀街,别墅,11000
170,zs,贝迪豪庭,火炬开发区濠头村,住宅,7000
171,zs,正德天水湖,石岐区东明桥北侧（民科东路）,住宅,8500
172,zs,越秀可逸豪苑,东升镇105国道坦背西二马路153号（郭门照医院旁）,住宅 商住,6500
173,zs,越秀星汇隽庭,石岐区岐关西路32号星汇隽庭销售中心,住宅,9000
174,zs,龙光水悦坊,西区翠虹路（西区中心小学对面）,住宅,23000
175,zs,逸湖半岛,东凤镇东海四路3号（东日商务酒店南200米处）,住宅,4500
176,zs,万丽豪庭,东区中山二路怡华街9号（恒信花园B区西侧）,住宅,13000
177,zs,民众科尔玛新城,民众镇阳光大道139号浪网中学旁,住宅,6000
178,zs,芳邻雅居,坦洲镇大兴路86号（坦洲镇镇府旁）,住宅,8000
179,zs,永利豪庭,沙溪镇涌头村（沙溪中学对面）,住宅,6500
180,zs,雅居乐御龙山,五桂山镇山麓翠山路(中山温泉高尔夫球场旁),住宅,7500
181,zs,星宝时代广场,沙溪镇星宝路2号,住宅 商住,8500
182,zs,雅居乐剑桥郡,西区翠景道(南)17号,住宅 商住,10000
183,zs,豪布卡斯,沙溪镇新濠路73号（大自然广场对面）,住宅 商住,9000
184,zs,帝景苑,火炬开发区中山六路188号（仁孚奔驰专卖店向东150米）,住宅,8500
185,zs,雅居乐山海郡,南朗镇翠亨新区翠亨大道,住宅,9500
186,zs,东城艺墅,三乡镇金涌大道三乡理工学校对面,别墅,13000
187,zs,金帝繁华里,坦洲镇汇昌酒店西行200米,住宅,33000
188,zs,中盈壹英里,黄圃镇兴圃大道中157号（黄圃汽车总站对面）,住宅,5500
189,zs,奕翠园第四期,东区中山五路11号,住宅,10000
190,zs,敏捷温泉海岸,南朗镇翠亨村长平路1号,住宅 商住,10000
191,zs,富逸上苑,阜沙镇阜建路3号,住宅,6600
192,zs,星港城市名都,港口镇港福路25号,住宅,8800
193,zs,优格国际,西区翠景北路28号,住宅,20000
194,zs,星宝时代广场,沙溪镇星宝路2号,住宅 商住,8500
195,zs,丽豪花园,民众镇闲庭路1号,住宅,6300
196,zs,品江一号,南头镇建设路,住宅,6000
197,zs,汇君豪庭,东凤镇同安大道东1号（同安市场对面）,住宅,5300
198,zs,菊城建华花园,小榄镇北区祥龙路118号(北端两江交汇处),别墅,9000
199,zs,旭日荟萃,三角镇高平文化公园旁,住宅,7500
200,zs,民森·迪茵湖,三角镇迪茵路1号,别墅,16000
201,zs,海伦印象,坦洲镇坦洲镇界狮南路8号（同胜合益市场旁）,住宅,10000
202,zs,优格国际,西区翠景北路28号,住宅,20000
203,zs,翰林名苑,火炬开发区陵岗管理区光丰街88号,住宅,7800
