,城市,小区名,地址,住宅类型,均价
25,wh,南国明珠四期,四新大道与芳草路交汇处（往北约1公里）,普通住宅,11000
26,wh,江山如画汉玺,武胜路与沿河大道交汇处（ 江汉一桥下）,普通住宅,23000
27,wh,碧荷花园,武汉市蔡甸城区汉马路31号,普通住宅,4200
28,wh,一品国际,黄陂盘龙城巨龙大道下集村,普通住宅,6000
29,wh,御华庭园,纸坊大街1149号（老交通局对面）,普通住宅,5600
30,wh,精英公馆AB座,黄陂区汉口北大道21号（华中企业城附近）,普通住宅,5600
31,wh,江尚怡品,巨龙大道和汉施公路交汇处,普通住宅,4600
32,wh,汪集商业步行街,汪集街政府办事处旁（汉施公路东侧、华商超市西边）,普通住宅,2600
33,wh,黄陂今古城,川龙大道与横店大街交汇处,普通住宅,5000
34,wh,沁园首府,蔡甸区莲花大道与茂盛路交汇处,普通住宅,4600
35,wh,天琴湾,兴盛街和环湖路交汇处前行1000米,普通住宅,3500
36,wh,景天苑,树藩大道与汉马路交汇处（汉阳一中附近）,普通住宅,3900
37,wh,天祥尚府,湿地公园旁,普通住宅,10000
38,wh,当代东湖壹号,中北路148号（省博物馆对面）,普通住宅,20000
39,wh,万丰丰泽园,东西湖马池北路与环湖路中路交汇处（常青花园西侧）,普通住宅,8100
40,wh,长投景城汉口年华,武汉市江岸区后湖温馨路西侧,普通住宅,12500
41,wh,星光国际,江城大道与四新北路交汇处,普通住宅,9000
42,wh,塞纳河畔,琴台大道赫山站附近,普通住宅,9600
43,wh,新城璟悦城,四新南路与四新中路交汇处（方岛公园旁）,普通住宅,9800
44,wh,福星惠誉福星华府,姑嫂树路与新湾路交汇处,普通住宅,12000
45,wh,福星惠誉红桥城,解放大道轻轨新荣站旁,普通住宅,10500
46,wh,怡华逸天地,东西湖区吴家山街三秀路以东、吴中路以北,普通住宅,12000
47,wh,辉阳凤凰城,武汉市黄陂区武湖汉施公路梅教路口处,普通住宅,4700
48,wh,天宇万象国际,古田二路与长升路交汇处,普通住宅,15000
49,wh,楚夏花园懒公馆,武昌大道与金樱街交汇处（华师汉口学院西面）,普通住宅,5600
50,wh,御景华府,兴城大道与兴一路交汇处（汉南育才中学旁）,普通住宅,3750
51,wh,富丽金澜湾,文化大道金龙大道腾讯华中总部旁纺织大学对面,普通住宅,8000
52,wh,招商公园1872,江城大道与墨水湖南湖交汇（墨水湖南岸）,普通住宅,13500
53,wh,金地自在城,团结大道地铁4号线仁和路出口处,普通住宅,14000
54,wh,正阳大悦城,汉阳一中正对面,普通住宅,4800
55,wh,泛海国际香海园,江汉区中央商务区淮海路中段,普通住宅,25000
56,wh,丰尚御龙湾,吴家山金北一路和三店中路交汇处（熙龙湾项目营销中心）,普通住宅,6700
57,wh,城开二七城市广场,解放大道与二七长江大桥交汇处,普通住宅,12500
58,wh,藏龙倚湖逸墅,武汉市江夏区藏龙岛栗庙路9号(藏龙高尔夫俱乐部旁),别墅,299
59,wh,海联时代广场,硚口长升路与丰茂路交汇处（三江航天酒店对面）,商住两用,8800
60,wh,光谷one39,光谷大道与雄楚大道交汇处（保利茉莉公馆旁）,商住两用,14000
61,wh,观澜太子湖,东风大道法国街对面,普通住宅,10000
62,wh,万科汉口传奇唐樾,新华路与发展大道交汇处（大武汉1911斜对面）,普通住宅,18000
63,wh,美林青城三期林与堂,杨园南路和徐东二路交汇处（武昌实验寄宿小学美林校区旁）,普通住宅,15000
64,wh,泛海国际桂海园,江汉区武汉中央商务区淮海路中段,普通住宅,28000
65,wh,杨春湖畔,杨春湖景苑对面,普通住宅,9700
66,wh,纽宾凯汉city都会中心,汉阳大道与永丰路交汇处（王家湾工贸家电对面）,普通住宅,11000
67,wh,星悦城华廷,夏鹃街以北，石桥二路以西,普通住宅,12000
68,wh,阳逻财富广场,阳逻江北快速路与风情大道交汇处,普通住宅,5300
69,wh,海天幸福小城,海天汽配大世界综合楼一楼,普通住宅,5800
70,wh,常福国际商务广场,常福工业园常兴路与318国道交汇处（205公交站南）,普通住宅,4800
71,wh,歌林花园三期林语境,盘龙城经济开发区巨龙大道（管委会地铁站出口）,普通住宅,6600
72,wh,东庭郡园,安康医院旁,普通住宅,3800
73,wh,昌锐双怡丽景,施公路与立山北路交汇处,普通住宅,4600
74,wh,自由半岛,木兰丰天大道特1号（木兰湖边）,别墅,117
75,wh,汉口北创客公馆,电商大厦隔壁,商住两用,7500
76,wh,圣龙国际广场,金凯中百仓储正对面,商住两用,8300
77,wh,华虹领航城,黄陂盘龙城巨龙大道特1号（盘龙汽车城对面）,商住两用,7500
78,wh,现代森林小镇金融SOHO垂直商业,光谷大道120号（光谷金融港正对面）,商住两用,9000
79,wh,大拇指广场,汉阳大道红光南段（红光精品花园对面）,商住两用,6300
80,wh,龙阳时代,龙阳大道49号（地铁3号线蔡家湾站附近）,商住两用,14000
81,wh,二七国际,二七路与建设大道交汇处,商住两用,15000
82,wh,恒达盘龙湾桂苑,盘龙湖南岸（川龙大桥旁）,别墅,12500
83,wh,中冶红墅,后官湖大道与枫树四路交汇处（经济开发区四中附近）,别墅,10000
84,wh,中国健康谷,蔡甸王家湾以西汉阳大道与五贤路交汇处,商住两用,5500
85,wh,金地意墅,四新国际都会新城(江城大道与中环线交汇处项目会所),别墅,18000
86,wh,新亚花园,新洲军安路与新龙街交汇处（军安路派出所旁）,普通住宅,2800
87,wh,汉北广场,黄陂汉口北大道四季美农贸城东侧,普通住宅,6000
88,wh,东方城,汉施公路与巨龙大道交汇处（武湖政务中心前行300米）,普通住宅,5000
89,wh,滠水春晓一期,黄陂滠口街滠口正街滠水河畔（滠水河民生堤旁）,普通住宅,5300
90,wh,世茂林屿岸,街道口南文化大道旁（文化大道马嘴村站旁）,普通住宅,9100
91,wh,万景橘苑,阳光新苑小区旁边,普通住宅,11000
92,wh,佳兆业金域天下三期,白沙洲新城烽胜路36号（工商学院旁）,普通住宅,10000
93,wh,长江御龙新城,红岭村（经济开发区政府旁）,普通住宅,4600
94,wh,泊湖湾,新洲区高新街与环湖路交汇处,普通住宅,4600
95,wh,宝安汉水琴台,赫山路宝安汉水琴台,普通住宅,8400
96,wh,泛海国际兰海园,中央商务区淮海路中段泛海国际兰海园,普通住宅,32000
97,wh,光明上海公馆,塔子湖东路复员村站向东200米（梦湖香郡对面）,普通住宅,12500
98,wh,保利公园九里,南湖花园城建安街与南湖路交汇处,普通住宅,12000
99,wh,武东金桂园,武东路武东公交车站旁，中百仓储斜对面,普通住宅,4800
100,wh,桃花源,神墩二路以南、高新二路以北,普通住宅,6200
101,wh,旭辉御府,高新四路与光谷一路交汇处,普通住宅,12600
102,wh,走马岭1號,东西湖大道食品工业基地,普通住宅,5000
103,wh,沿海翡丽公馆三期,金山大道与赛洛城南路交汇处（沿海赛洛城入口处）,普通住宅,7000
104,wh,健龙果岭公元,东风大道与车城大道交汇处（沌阳大道站旁）,普通住宅,8200
105,wh,紫阳楚世家,纱帽正街与兴城大道交汇处向西900米,普通住宅,3800
106,wh,新长江香榭澜溪,汉南区兴城大道与汉南大道交汇处（薇湖旁）,普通住宅,3600
107,wh,金湖湾,东西湖区环湖西路,普通住宅,7600
108,wh,汉武国际城,汉南经济开发区南二路,普通住宅,3600
109,wh,国创青云,天鹅湖大道（南湖社区旁）,普通住宅,4800
110,wh,友谊国际D+公馆,友谊大道13附19号（国宾楼酒店旁）,普通住宅,20000
111,wh,武汉天街创富时代,新华路与发展大道交汇处（大武汉1911斜对面）,普通住宅,17500
112,wh,名流印象,江堤中路特一号（江堤中路与江欣苑路交汇处）,普通住宅,9700
113,wh,南湖时尚城,南湖大道茶山刘，中南财经政法大学正门口,商住两用,8950
114,wh,汉口北1号公馆,黄陂汉口北针棉制品城,普通住宅,6500
115,wh,瑞云居,金桥大道与正义路交汇处,普通住宅,12500
116,wh,名流世家,业路与百步亭路交汇处（622路百步亭兴业路口站）,普通住宅,12000
117,wh,中部慧谷二期,环湖路57号,普通住宅,7000
118,wh,千禧城,古田三路轻轨站旁,普通住宅,14500
119,wh,鑫城宜居,东吴大道与金山大道交汇处,普通住宅,7400
120,wh,枫华雅苑,阳逻经济开发区汉施公路以南、阳发路以东,普通住宅,4500
121,wh,万科阅庐,高雄路39号附1号（高雄路与苗栗路交汇处）,普通住宅,25000
122,wh,枫景国际公寓,东风大道与枫树三路交汇处（丝宝工业园旁）,商住两用,4400
123,wh,复地海上海,鹦鹉大道建港路站旁,商住两用,10000
124,wh,万金国际广场,紫阳东路与中山路交汇处（武昌火车站旁）,商住两用,14500
125,wh,王家湾中央生活区中央之星SOHO,王家湾（交管所西侧）,商住两用,12000
126,wh,联投广场,珞狮南路延长线文化大道3号（江夏区政府旁）,商住两用,6000
127,wh,自由半岛,木兰丰天大道特1号（木兰湖边）,商住两用,5700
128,wh,丰泽园别墅,东西湖区环湖东路以西（金桥五路以北）,别墅,15000
129,wh,江景湾,汉南兴城大道与兴一路交汇处,普通住宅,3600
130,wh,翰林雅居二期玺园,黄陂巨龙大道和汉施公路交汇处（武湖正街高旁）,普通住宅,5000
131,wh,楚天都市沁园,黄家湖北岸楚天都市沁园,普通住宅,8000
132,wh,长投海德公园,塔子湖东路与健美街交汇处（塔子湖体育中心旁）,普通住宅,13500
133,wh,东原湖光里,青菱南路黄家湖大道东原湖光里,普通住宅,8500
134,wh,珩生领袖城,盘龙城管委会东侧,普通住宅,4700
135,wh,中海琴台华府,月湖大道以南，龙灯堤路以西,普通住宅,14000
136,wh,龙源映象,东风大道法国村（海天汽配城旁边）；王家湾大洋百货（外展场）,普通住宅,5600
137,wh,丽岛2046,省公安厅西侧,普通住宅,18000
138,wh,京华国际loft,姑嫂树路和兴业路交界处（南国北都对面）,商住两用,14000
139,wh,中冶枫树湾,后官湖大道与枫树四路交汇处（经济开发区四中附近）,普通住宅,5800
140,wh,东城明珠,阳逻街平江东路以北,普通住宅,3600
141,wh,武湖新天地,黄陂区武湖街武黄路,普通住宅,5000
142,wh,中国铁建国际花园,琴台大道与阳城西路交汇处（江汉六桥旁）,普通住宅,8800
143,wh,万科花山紫悦湾,花城大道与梅城路交汇处（花山生态艺术馆旁）,普通住宅,9000
144,wh,万龙中央公园,蔡甸莲花湖大道与茂兴路大道交汇处,普通住宅,5000
145,wh,统建天成美景,光谷一路与湖口一路交汇处,普通住宅,15000
146,wh,万基国际广场,武汉市黄陂区木兰大道与钓台道交汇处,普通住宅,5000
147,wh,平江壹号,汉施公路与平江大道交汇处（童院站）,普通住宅,3800
148,wh,招商江湾国际,解放大道古田二路和古田路交汇处,普通住宅,15500
149,wh,九坤新城壹号,东西湖临空港大道与三店西路交汇处,普通住宅,6500
150,wh,远洋世界剑桥郡,东西湖临空港大道868号(五环大道与径河路交界处),普通住宅,5500
151,wh,长江楚韵,沌口路中营寺（武桥重工对面）,普通住宅,6800
152,wh,汉街壹号公馆,中北路与东沙大道交汇处,普通住宅,32000
153,wh,凯德悦湖,汉阳大道与知音湖大道交界处,普通住宅,5000
154,wh,汉水阳湾,蔡甸广场工农路与博奇路交汇处,普通住宅,4400
155,wh,保利清能西海岸,华农楚天学院斜对面,普通住宅,8400
156,wh,中国中华城,建设大道与香港路交汇处（香港路华氏百货对面）,普通住宅,16000
157,wh,中城青年汇,兴业路与解放大道交汇处,商住两用,12000
158,wh,联投花山郡别墅,武汉市东湖高新区花山生态新城花城大道1号,别墅,300
159,wh,湖墅观止莱特城,天鹅湖大道6-9号（位于后官湖和知音湖之间）,普通住宅,5500
160,wh,万科新世纪翡翠滨江,知音桥头 二环线与琴台大道交汇处（琴台大道888号）,普通住宅,14000
161,wh,海尔国际广场,解放大道古田二路轻轨站口（省柴小区对面）,普通住宅,15000
162,wh,百瑞景中央生活区六期,中南亚贸旁，丁字桥路与瑞景路交汇处,普通住宅,20000
163,wh,华润翡翠城,古田二路华润翡翠城,普通住宅,11000
164,wh,汉北大全景,黄陂汉口北大道与黄武公路交汇处（联投汉口郡对面）,普通住宅,4800
165,wh,汉北玺园,汉口北大道东端南侧（汉口北大道胜海站）,普通住宅,4700
166,wh,碧桂园生态城左岸,东湖高新区花山生态新城碧桂园社区会所（花城大道与花山大道交汇处）,普通住宅,9500
167,wh,黄陂人信城,武汉市黄陂区前川百秀街188号,普通住宅,4700
168,wh,美联德玛假日二期阳光里,黄狮海东路与啤砖路交汇处,普通住宅,6300
169,wh,统建新干线,解放大道与张公堤交叉口,普通住宅,11000
170,wh,新世界梦湖香郡三期,塔子湖东路111号（726公交车终点站）,别墅,600
171,wh,青山1958,南干渠游园对面,商住两用,7700
172,wh,绿地国博财富中心,鹦鹉大道与四新北路交汇处,商住两用,11200
173,wh,中南SOHO城,丁字桥路文安街交叉口,商住两用,13500
174,wh,一品莲花A区天下峰景,工农路（庆龄幼儿园旁）,普通住宅,4800
175,wh,江湾华庭,汉南汉南大道（汉南兴城大道与和谐路交汇处）,普通住宅,3100
176,wh,武汉万象城,黄陂前川街钓台道和百秀街交汇处（人民医院对面）,普通住宅,5000
177,wh,瑞佳园,黄陂汉口北大道与横滠路交汇处,普通住宅,5200
178,wh,阳光新港中央花园城,近余泊南路,普通住宅,5150
179,wh,绿地国际金融城,和平大道750号,普通住宅,18500
180,wh,名流公馆,马鹦路特1号（马鹦路与马沧湖路交汇处),普通住宅,13000
181,wh,越秀国际金融汇,精武路1号（新华路体育馆对面）,普通住宅,32000
182,wh,星光银河湾,蔡甸东风大道奓山路停车场,普通住宅,4400
183,wh,知音首府三期,蔡甸区汉阳大道红光站（京珠高速90米路东）,普通住宅,4800
184,wh,中建福地星城,珞狮南路268号,普通住宅,14000
185,wh,东方新天地,阳逻开发区平江东路特8号（阳逻大桥引桥处）,普通住宅,3300
186,wh,融园国际,武汉市东西湖五环大道416号（随园会馆东面）,普通住宅,5500
187,wh,住开盛世长江,阳逻街办事处正对面,普通住宅,3648
188,wh,北辰优+国际青年互动特区,省奥体中心旁,普通住宅,8500
189,wh,中胜国际,二七路与二七侧路交叉口北侧（汉口医院附近）,商住两用,11600
190,wh,葛洲坝南大天地,硚口路158号解放大道和京汉大道轻轨之间（硚口路美食街东侧）,商业,28000
191,wh,恒大御府,冶金大道与工业二路交汇处,普通住宅,11700
192,wh,欣隆壹号公馆,江城大道与四新大道交汇处以北,普通住宅,8000
193,wh,金岛御璟世家跃境,武汉大道与建设大道交汇处东北侧（武汉科技馆旁）,普通住宅,16000
194,wh,天纵城,盘龙城经济开发区巨龙大道（下岱黄高速右行即达）,普通住宅,6480
195,wh,长投珑庭,丁字桥路与福安街交汇处(涂家岭公交车站旁),普通住宅,13500
196,wh,武汉恒大龙城御湖湾,巨龙大道与兴龙路交汇处（佳海工业园附近）,普通住宅,55
197,wh,福地名郡,武昌大道与金樱街交汇处（华中师范大学汉口分校附近）,普通住宅,5100
198,wh,盘龙水岸沁园,盘龙城经济开发区腾龙大道9号,普通住宅,4800
199,wh,佳阳翠湖里,平江大道以西（口岸联检大楼旁）,普通住宅,4500
200,wh,海天幸福天地一期,东风大道海天汽配大世界,普通住宅,5600
201,wh,半岛华庭,新洲区阳逻经济开发区平江大道倒水河畔（水乡渡假村对面）,普通住宅,3600
202,wh,远洋心汉口,发展大道与振兴三路交汇处,普通住宅,15000
203,wh,万博玖珑湾,盘龙大道甲宝山路,普通住宅,5600
204,wh,银泰御华园二期,江岸新村174号（二七路附近）,别墅,764
205,wh,华茂小米公寓,沌口路与江城大道交汇处,商住两用,5600
206,wh,圣诚阳光丽景,后湖百步亭花园路与幸福二路交汇,商住两用,11500
207,wh,观澜天地,武金堤路公交场站,商住两用,7800
208,wh,观澜国际,江城大道与四新北路交汇处,商住两用,9000
209,wh,武汉客厅卓尔四季公寓,金银潭大道与宏图路交汇处,商住两用,12000
210,wh,摩根空间,吉祥国际站,商住两用,8800
211,wh,保利圆梦城,新城柴泊湖以北,普通住宅,4700
212,wh,世茂林屿岸,街道口南文化大道旁（文化大道马嘴村站旁）,别墅,15000
213,wh,源江富督苑,新洲区平江东路阳逻大桥下桥处（阳逻街外环线与平江东路交汇处）,普通住宅,2100
214,wh,汉北翡翠城,盘龙城汉口北大道,普通住宅,4200
215,wh,东建金海湾,东西湖吴家山金北一路原啤砖路（三店学校斜对面）,普通住宅,6400
216,wh,金鑫国际,东湖高新光谷大道19号（光谷大道与高新大道交汇处）,普通住宅,14000
217,wh,爱家名校华城,白沙洲大道5号（武汉交通职业学院对面）,普通住宅,7500
218,wh,瀚华天地,新洲阳逻经济开发区管委会对面余泊路南,普通住宅,4300
219,wh,三金雄楚天地,卓刀泉路238号,普通住宅,12800
220,wh,万达御湖世家,中北路与东沙大道交汇处,普通住宅,38000
221,wh,中建御景星城,解放大道轻轨1号线太平洋站B出口，3号线双墩站下,普通住宅,17000
222,wh,碧桂园凰城,汉南区伟业大道（汉洪高速汉南出口处）,普通住宅,7000
223,wh,佳锦花园,汉南纱帽街纱河南路（原城关小学，沙河南路与人武路交汇附近）,普通住宅,3800
224,wh,金地京汉1903,京汉大道869号,普通住宅,21000
225,wh,武汉半山逸品,武汉市新洲区阳逻新阳大道东,普通住宅,3800
226,wh,汇博苑,东湖高新 区喻家湖路5号（光谷华中科技大学旁）,普通住宅,16000
227,wh,沿海菱角湖壹号,武汉市江汉区长江日报路与菱角湖路交汇处（菱角湖公园旁）,普通住宅,22000
228,wh,东原晴天见,南湖路与富安街交汇处（红旗生鲜市场旁）,普通住宅,13000
229,wh,电建地产盛世江城,新湾路9号,普通住宅,12000
230,wh,依山龙郡,成功大道与茂兴路交汇处（蔡甸区幼儿园对面）,普通住宅,5200
231,wh,福晟滨江国际,武汉市蔡甸区茂林路9号,普通住宅,4800
232,wh,万科嘉园光谷的光,光谷一路与荷叶山路交汇处,普通住宅,13000
233,wh,万润橄榄城,巨龙大道与宋岗一路交汇处（F、天地旁）,普通住宅,6400
234,wh,金湖天地,金银湖南一街18号,普通住宅,10000
235,wh,绿地美湖,天鹅湖大道北知音湖畔,别墅,140
236,wh,武汉SOHO,武汉市阳逻经济开发区余泊大道99号（童院站附近）,商住两用,3500
237,wh,联投花山郡住宅,花山生态新城花城大道1号,普通住宅,7500
238,wh,百步亭金桥汇II期,金桥大道绿色新都站旁,普通住宅,16500
239,wh,天宇盛世滨江悦滨江,汉西一路、沿河大道、崔家墩路交汇处（沿河大道硚口区政府旁）,普通住宅,20000
240,wh,中大长江紫都六期,武金堤东路与堤东街交汇处（南外滩旁）,商住两用,8900
241,wh,欣隆壹号公馆,江城大道与四新大道交汇处以北,商住两用,9000
242,wh,恒大御景湾,鹦鹉大道与汉新大道交汇处（距国博500米）,普通住宅,13500
243,wh,绿地城,汉洪高速汉南出口处,普通住宅,4700
244,wh,上坤绿城,邾城街衡州大道320号(衡州大道与博物大道正交汇处),普通住宅,4700
245,wh,汉飞洋房印象,汤仁海湖畔（盘龙大道旁）,普通住宅,5500
246,wh,阳逻金色港湾,阳逻街圆梦南路（新洲三中对面）,普通住宅,4380
247,wh,联投汉口郡,汉口北大道特9号,普通住宅,4600
248,wh,观湖天下,动漫水世界旁,普通住宅,4300
249,wh,远洋世界三期水岸一方,临空港大道868号(临空港大道与径河路交界处),普通住宅,5800
250,wh,万安soho国际,革新大道与七雄路交汇处,普通住宅,5600
251,wh,泛海国际兰海园三期碧海园,武汉中央商务区淮海路中段（地铁范湖站附近）,普通住宅,30000
252,wh,宝安中国院子,盘龙大道特8号（甲宝山附近）,别墅,500
253,wh,愿景时代,常青花园康居一路和姑李路交汇处（学府东路十小区旁）,商住两用,11000
254,wh,纽宾凯汉city国际社区汀澜公馆,琴台大道赫山站附近,普通住宅,12000
255,wh,万科汉阳国际D壹区,龙阳大道陶家岭(公交陶家岭站旁),普通住宅,12500
256,wh,五环时尚广场,临空港大道与金山大道交汇处,普通住宅,6000
257,wh,广电兰亭荣荟,古田四路（硚口区法院旁）(轨道交通轻轨1号线古田四路站下),普通住宅,13000
258,wh,海滨城二期丽港新都,武汉经济技术开发区后官湖大道海滨城路1号,普通住宅,6200
259,wh,广电兰亭珑府,江堤中路,普通住宅,12000
260,wh,南国中心,解放大道循礼门669号天安大酒店正对面,普通住宅,20000
261,wh,聚盛现代城,213终点站,普通住宅,2700
262,wh,天下龙岭广场,石牌岭小学对面,普通住宅,13000
263,wh,中民仁寿里,武汉市硚口区汉西路汉西巷（汉西巷公交车站旁）,普通住宅,18000
264,wh,光谷地产梅花坞,锦绣龙城旁,普通住宅,8200
265,wh,新福茂中央广场,武汉市蔡甸区汉阳大道与新福路交汇处,普通住宅,4700
266,wh,枫桦雅苑,新洲汉施公路以南、阳发路以东（阳逻山庄旁）,普通住宅,4000
267,wh,九龙仓月玺,琴台大道386号,普通住宅,13000
268,wh,葛洲坝城市花园,硚 口路158号,普通住宅,15300
269,wh,保利蓝海郡,楚康路南湖北路交汇处,普通住宅,300
270,wh,国创光谷上城,东湖高新高新大道与教育中路交汇处（光谷九小旁）,普通住宅,15000
271,wh,裕亚银湖城,金银湖路金盛家居旁（中百仓储附近）,普通住宅,8700
272,wh,国龙鑫江莲郡,武汉市蔡甸区新福路与五层街交汇处（蔡甸二小旁）,普通住宅,4300
273,wh,联投龙湾,武汉东湖学院旁,普通住宅,8000
274,wh,知音半岛,知音湖南岸后官湖北岸（人信千年美丽营销中心对面）,普通住宅,5600
275,wh,高鑫名居,中国地质大学江城学院对面,普通住宅,6800
276,wh,鼎鑫摩卡小镇,露甲山路3号,普通住宅,6500
277,wh,九坤翰林苑,蔡甸大街与文兴路交汇处,普通住宅,5100
278,wh,葛洲坝卡尔顿庄园,东湖高新珞喻东路马鞍山森林公园以南,别墅,330
279,wh,百瑞景御院,中南亚贸旁，宝通寺路以东瑞景路以北,别墅,500
280,wh,群光上苑,群光广场后,普通住宅,20000
281,wh,港湾江城,万家湖中路以东沌口路以南（沌口路和万家湖中路交汇处）,普通住宅,7000
282,wh,正堂山外山,欢乐大道与杨园南路交汇处,普通住宅,16500
283,wh,联投金色港湾剑桥郡,博学路6号（江大5号门对面）,普通住宅,13000
284,wh,汉口北卓尔生活城二期湖湾,盘龙城汉口北大道特1号,普通住宅,6300
285,wh,银泰御华园三期,江岸新村174号（二七路附近）,普通住宅,13000
286,wh,中国光谷伊托邦,五里界锦绣大道1号（五里界大道和伊托邦大道交汇处）,普通住宅,3500
287,wh,圣特立国际花园,汉南新一中对面,普通住宅,4000
288,wh,金山左岸时代,吴家山啤砖路（737路焦家湾站）,普通住宅,6300
289,wh,沿海国际中心,金山大道与赛洛城南路交汇处,普通住宅,8500
290,wh,武湖尚公馆,汉施公路发展路（恒泰电线电缆公司对面）,普通住宅,4400
291,wh,二七新江岸生活广场,正义路与后湖五路交汇处（东方华府旁）,普通住宅,11000
292,wh,博学尚品,车城西路与博学路交汇处（湖锦酒楼旁）,商住两用,6700
293,wh,奥特莱斯V公寓,黄陂盘龙城经济开发区盘龙大道50号,商住两用,5800
294,wh,百步亭金桥汇II期,金桥大道绿色新都站旁,商住两用,11000
295,wh,小米公馆,雄楚大道杨家湾虎泉街228号,商住两用,13500
296,wh,星海虹城3期鸿玺公馆,洪山广场西侧300米处，星海路特1号 （2号线小龟山站出口）,商住两用,15500
297,wh,泰顺和商业中心,东西湖长青街107国道以南，高桥五路以西，台南一道以北,商住两用,4600
298,wh,常福国际商务广场,常福工业园常兴路与318国道交汇处（205公交站南）,商住两用,5700
299,wh,越秀星汇君泊C空间,塔子湖东路与健美路交汇处,商住两用,11500
300,wh,汉水新城中法印象,公交H101中法友谊大桥站旁,普通住宅,4200
301,wh,世茂云锦,白沙三路前行300米（白沙三路以南、青菱西路以西）,普通住宅,9000
302,wh,CBD楚世家,武汉中央商务区建设大道181号(海军工程大学对面),普通住宅,23000
303,wh,海山幸福湾,袁家台（新农三官村附近）,普通住宅,4300
304,wh,学府丽城,博艺路（江大5号门）,普通住宅,6100
305,wh,龙山观邸,江夏纸坊街青龙路（青龙水库旁）,普通住宅,5750
306,wh,东西湖中心广场,东西湖五环路与东吴大道交界处（北冰洋城市广场旁）,普通住宅,9250
307,wh,东港国际广场,客运站旁,普通住宅,4000
308,wh,欣隆湖滨半岛,武汉阳逻街新施公路以南余泊路以东,普通住宅,4100
309,wh,祥和世纪城,紧邻人民广场、祥和集团对面,普通住宅,3900
310,wh,卧龙墨水湖边,江城大道与墨水湖南路交汇处,普通住宅,11000
311,wh,华润悦府,张之洞公园旁,普通住宅,18000
312,wh,中城悦城,武汉市江汉区发展大道与振兴三路交汇处,普通住宅,19500
313,wh,华享雕墅,江岸正义路12号江岸法院旁,普通住宅,10000
314,wh,新澳城市印象,汉施公路与余泊路交汇处,普通住宅,4600
315,wh,天悦尚景,新荣村客运站旁,普通住宅,12000
316,wh,汉江湾壹号,武汉市硚口区解放大道与古田一路交汇处,普通住宅,12500
317,wh,宝业光谷丽都,东湖高新区龙城路9号,普通住宅,10000
318,wh,永丰清华园,武汉市汉南区兴城大道与月亮湾路交汇处,普通住宅,3900
319,wh,南湖半岛,名都花园后618终点站,普通住宅,15000
320,wh,绿地香树花城,青山公园前和平大道与建设11路交汇处,普通住宅,8000
321,wh,天纵半岛蓝湾,宏图大道与银潭路交汇处（296金银潭大道宏图路站）,普通住宅,8000
322,wh,永辉茗筑,文昌街与影讯里交汇处（莲花湖畔）,普通住宅,4600
323,wh,越秀星汇云锦,中山大道1号,普通住宅,24000
324,wh,驿山高尔夫,武汉市东湖高新区高新大道789号,别墅,290
325,wh,纳帕溪谷,藏龙岛栗庙路9号(华农楚天学院旁),别墅,390
326,wh,融侨悦府,友谊大道与二环线交汇处（柴林花园站旁）,普通住宅,13000
327,wh,亿达云山湖,花城大道9号(软件新城公交站旁),普通住宅,7800
328,wh,七星富利天城,建设十路与红钢二街交汇处,普通住宅,9000
329,wh,韵湖星光,华师一附中旁,商住两用,9500
