,城市,小区名,地址,住宅类型,均价
146,cq,斌鑫中央国际公园,华岩新城(龙门阵公园对面),普通住宅,8800
147,cq,金科空港城,观月大道与宏碁大道之间（观月小区695公交车站以西1000米处）,普通住宅,6800
148,cq,金隅大成时代都汇,南岸区茶园玉马路与通江大道交汇处(轨道6号线茶园站),普通住宅,7300
149,cq,芸峰兰亭,渝南大道岔路口（巴南海宁皮草城旁）,普通住宅,5300
150,cq,保利爱尚里,石坪桥正街119号（骏逸新视界对面）,普通住宅,8200
151,cq,珠江城,巴滨路（阳春湿地公园旁）,普通住宅,5300
152,cq,北大资源江山名门,海尔路599号（海尔路中段昆仑好客上行400米左右）,普通住宅,5900
153,cq,皓晖香雨蓝苑二期,弹子石洋人街转盘处（腾龙大道和腾黄路交汇处）,普通住宅,9000
154,cq,石柱隆鑫花漾城,南宾镇鲤塘坝新区体育馆旁,普通住宅,3500
155,cq,保利山庄海棠,观音桥鸿恩寺森林公园正大门对面,普通住宅,12000
156,cq,恒大金碧天下,双福园区成渝高速走马出口处,普通住宅,5500
157,cq,金科中央华府,南岸茶园米兰路(融创伊顿庄园东侧),别墅,8000
158,cq,建工悦城,建工未来城旁（轻轨翠云站旁）,普通住宅,6400
159,cq,和泓LOMO中心,九龙坡区新城华福大道（华福公园旁）,普通住宅,7300
160,cq,上城中央,同荣路（中央公园旁）,普通住宅,4800
161,cq,富悦麓山别苑,空港新城桂馥大道6号(空港实验小学旁),普通住宅,8000
162,cq,盛美居,黄杨路102号(黄沙溪立交旁),普通住宅,6500
163,cq,长帆汀澜郡二期,华岩新城(华福大道旁),普通住宅,6300
164,cq,正源福源,蔡家快速干道（蔡家立交旁）,普通住宅,4700
165,cq,中润88号,高庙村联芳花园显丰大道88号（奔驰4s店旁）,普通住宅,7000
166,cq,正源橡园,渝武高速城南出口（西南大学旁）,普通住宅,5800
167,cq,香溪美林,三溪口童家溪镇香溪路3号（三溪口高速路下道口附近）,普通住宅,4399
168,cq,保利茵梦湖一期,城南新城（缙云大道旁）,别墅,125
169,cq,新阳光广场,新桥正街新桥医院正对面,普通住宅,7600
170,cq,华美翡丽山,宏帆路佰富高尔夫旁（北滨路西端双碑大桥桥头）,普通住宅,10000
171,cq,浩博几米阳光,花溪街道（岔路口轻轨站旁）,普通住宅,7500
172,cq,景瑞西联社,杨家坪兴胜路404车站旁（原艺校地块）,普通住宅,11000
173,cq,绿城两江御园,龙盛新区两江影视国际城(国际城大桥西侧),普通住宅,6500
174,cq,奇峰云邸,歌乐山林海南路18号,普通住宅,11000
175,cq,和盛中央广场,重庆翰悦物业管理有限公司,普通住宅,3300
176,cq,嘉凯城北麓官邸,鸿恩寺森林公园东大门H分区04-2地块(儿童公园旁),别墅,600
177,cq,渝兴新街坊,金竹路116号（金竹苑公交站旁）,普通住宅,6800
178,cq,中渝春华秋实,大学城思贤路17号科技学院旁,普通住宅,5000
179,cq,上丁跃世界,李家沱红光大道（外河坪公交枢纽站旁）,普通住宅,6900
180,cq,国盛三千城,磁器口（磁器口地铁站旁）,普通住宅,7700
181,cq,渝高幸福九里,迎宾大道华园路18号（巴国城旁）,普通住宅,7800
182,cq,美利山公园城市,金开大道翠渝路55号（轻轨园博园站旁）,普通住宅,8500
183,cq,巴南万达广场,龙洲大道5号(轻轨3号线学堂湾站旁),普通住宅,6200
184,cq,曦圆青岗湾,巴南大道16号（轻轨三号线九公里站旁）,普通住宅,7700
185,cq,巴国龙庭,九龙园区红狮大道8号（巴国城旁）,普通住宅,7500
186,cq,金瓯理工国际,龙兴镇普福大道（重庆理工大学两江校区旁）,普通住宅,7500
187,cq,阳光100喜马拉雅,南滨路两江汇(钟楼广场),普通住宅,40000
188,cq,北京城建熙城,白彭路2号(轻轨5号线西彭站上行500米),普通住宅,4100
189,cq,宫和西香郡,华福大道（华福中央公园旁）,普通住宅,5530
190,cq,锦江华府,南岸区弹子石CBD腾龙大道（朝天门大桥南桥头）,普通住宅,9000
191,cq,恒基翔龙江畔,南岸区南滨西路28号(兰花路社区公园旁),普通住宅,7700
192,cq,南山明珠,棠香街道北环二南路666号（新体育馆对面）,普通住宅,3900
193,cq,联发欣悦,火炬一路（2号线大堰村站旁）,普通住宅,7200
194,cq,水木香榭 ,木兰路979号（木耳中心医院西侧）,普通住宅,4100
195,cq,宫和御府香山,西永天街1号,普通住宅,4000
196,cq,隆鑫花漾汇,西永大道14号(地铁1号线赖家桥站旁),普通住宅,5500
197,cq,西城的湖,大学城东路（重庆科技学院西门正对面）,普通住宅,20000
198,cq,新科城市广场,界石镇石美大道与东城大道交汇处（界石镇政府旁）,普通住宅,5300
199,cq,耀文枫林郡,走马镇津马大道23号（国际农贸城旁）,普通住宅,3500
200,cq,美心江与江南,南岸 星河路85号（洋人街内）,普通住宅,7000
201,cq,长帆汀澜郡一期,华岩新城(华福大道旁),普通住宅,6300
202,cq,佳禾鑫新座,钢花路（钢花路与八桥街交汇处）,普通住宅,8000
203,cq,大鼎湖滨丽景,果塘路2号（果塘湖公园西侧、常青藤人文别墅旁）,普通住宅,6600
204,cq,凯川紫依云,巴文化公园旁（轻轨大山村站）,普通住宅,5700
205,cq,宗申青年国际,渝南大道139号,普通住宅,7300
206,cq,环山国际,银梭大道8号（南方翻译学院新大门前200米）,普通住宅,6900
207,cq,恒大中央广场,北滨二路（朝天门大桥北桥头上行50米）,普通住宅,9211
208,cq,保利江上明珠乐园,观音桥（重庆儿童公园旁）,普通住宅,9100
209,cq,海宇中央鑫都,海宇·中央鑫都,普通住宅,7800
210,cq,华宇御澜湾,礼嘉金通大道（融创玫瑰园旁）,别墅,170
211,cq,凤凰栖,石柱黄水将杉大道黄莲路182号（黄水歌剧院旁）,别墅,5200
212,cq,西正街,宝圣大道西南政法大学旁,商住两用,8500
213,cq,龙湖新壹城,石桥铺科园4路中段,商住两用,10500
214,cq,豪洋凯城,大足区棠香街道龙南路49号（大邮路旁）,普通住宅,3500
215,cq,隆鑫花漾的山谷三期,仙女山（仙女山镇前行约200米）,普通住宅,5600
216,cq,重庆总部城,渝中区经纬大道887号,普通住宅,9000
217,cq,力帆红星国际广场,金开大道和金州大道交汇处（原武警七支队）,普通住宅,9300
218,cq,名流印象,轻轨6号线蔡家站(蔡家公交站旁),普通住宅,4900
219,cq,金鹏两江时光,宝圣大道599号(西南政法大学旁),普通住宅,7500
220,cq,北城阳光尚线,新牌坊立交东200米佳园路（凯旋国际旁）,普通住宅,9600
221,cq,桥达蓝湾半岛,空港老城片区,普通住宅,6000
222,cq,美丽泽京,梁平县新城区安宁片区云复路北段,普通住宅,3900
223,cq,隆鑫爱琴海,蔡家组团（北碚中央森林公园旁）,普通住宅,5000
224,cq,万科金色悦城,沙坪坝区风鸣山300号,普通住宅,9200
225,cq,力帆翡翠郡,同康路（蔡家轻轨站旁）,普通住宅,4200
226,cq,蓝光中央广场,九宫庙（步行街旁）,普通住宅,11000
227,cq,东原碧云天,新城缙云大道（健身步道旁）,别墅,240
228,cq,泽科左岸长郡,空港新城兰馨大道兰桂北二路(新城广场附近),别墅,13000
229,cq,旭辉紫都,蔡家嘉瑞大道22号（6号线蔡家站对面）,商住两用,6500
230,cq,盛唐叠彩山,悦来国博中心（管委会旁） ,普通住宅,7800
231,cq,国瑞爱与山,双山公园双园路（巴国城旁）,普通住宅,9500
232,cq,金易E世界,龙山街道百灵路1号（sm广场对面）,普通住宅,9600
233,cq,兴亚沙滨国际,石门大桥与高家花园大桥之间（宝嘉·江枫美岸旁）,普通住宅,7800
234,cq,曦圆俊江南,龙洲大道143号（巴南区府旁）,普通住宅,6200
235,cq,首创德尔菲谷,红石路大庆村（鸿恩寺公园旁）,普通住宅,10000
236,cq,强发百年国际,陈家坪朝田村1号（原海外针织厂家属区）,普通住宅,7600
237,cq,财信赖特与山,铁山坪云岭路（铁山坪森林公园旁）,别墅,24000
238,cq,旭城公园府邸,西部新城陶家商圈（陶家百可广场旁，陶家老街站）,普通住宅,4800
239,cq,皇庭珠宝城,水碾片区九龙坡盘龙新城,普通住宅,8000
240,cq,维景缙云碧桂,北温泉街道云开路99号（缙云大道和云开路交界处）,普通住宅,5800
241,cq,复地云岭处,南山街道福寿路2号(重庆邮电大学附近),普通住宅,7500
242,cq,重庆天安数码城江畔珑园,九宫庙思源公园（内环快速路口/轻轨2号线天堂堡站500米）,普通住宅,8500
243,cq,中安长岛 ,童家溪镇同兴北路99号(三溪口翡翠湖旁),别墅,458
244,cq,鹏润城墅,北滨路中段兴竹路19号（君豪大饭店后）,别墅,270
245,cq,鲁商云山原筑,城南新区缙云大道99号(登山步道旁),别墅,130
246,cq,水木天地都会广场,双湖路1号（轻轨3号线双龙站出口）,普通住宅,10600
247,cq,千威先生的洋房,保税港区观月大道（轻轨三号线观月站旁）,普通住宅,6300
248,cq,恒大御都会,新牌坊嘉州轻轨站下行约500米（重庆江北供电局旁）,普通住宅,12500
249,cq,富州北郡,回兴服装大道（回兴立交下行500米）,普通住宅,6300
250,cq,远洋城,石小路（高庙村地铁站旁）,普通住宅,8300
251,cq,金悦湾,箭河路15号（轻轨3号线金竹站旁）,普通住宅,5000
252,cq,九汇元尚元,思源路109号(思源公园内),普通住宅,7500
253,cq,中国铁建公园1159,冯时行路(中铁5号对面),普通住宅,6400
254,cq,金科城,嘉悦大桥旁,普通住宅,6000
255,cq,金科天籁城,南园路39号,普通住宅,4000
256,cq,保利观澜,新溉路北侧、海尔路东侧（溉澜溪公交车站后面）,普通住宅,8100
257,cq,万科城,金山大道28号（大坡隧道前行500米）,普通住宅,9300
258,cq,北城空港天地,空港大道63号(空港广场对面),普通住宅,6600
259,cq,美每家美华星都,华福大道美每家家居建材市场旁,普通住宅,6500
260,cq,首创城,沙坪坝区双碑嘉陵厂原址(双碑轻轨站100米),普通住宅,7600
261,cq,渝能嘉湾壹号,蔡家同康路（马鞍石大桥北桥头）,普通住宅,5500
262,cq,信达滨江蓝庭,石井坡地铁站旁,普通住宅,6900
263,cq,润丰水尚,双龙湖街道兰桂大道1号（619公交车站对面）,普通住宅,8000
264,cq,中甬优米优米,步行街附近与松青路交汇处,普通住宅,7000
265,cq,首信皇冠假日,西彭铝城北路（西彭中心农贸市场附近）,普通住宅,4900
266,cq,中冶城邦国际,钢花路九宫庙（钢花小学旁）,普通住宅,7000
267,cq,龙湖源著北区,新牌坊新南路（水晶郦城西450米）,普通住宅,10500
268,cq,聚义香城雅郡,兰馨大道109号（中央公园旁）,普通住宅,8700
269,cq,金辉城春上南滨,南岸区南滨路金辉大社区段铜滨公园旁,普通住宅,10000
270,cq,约克郡北区,渝北区金州大道（照母山公园旁）,普通住宅,16000
271,cq,香林豪郡一期,回兴霓裳大道6号（南方翻译学院新大门对面）,普通住宅,6700
272,cq,中渝山顶道国宾城,新溉路科技大厦旁（国际都会展示中心—珠宝盒）,普通住宅,5000
273,cq,青橙267,钢花路新工二村（百花小学旁）,商住两用,7500
274,cq,森迪时代广场,白彭路15号(铝城大道天醉园斜上方路口),普通住宅,4500
275,cq,渝水坊二期,白市驿白龙路23号（重庆市农业学校对面）,普通住宅,5050
276,cq,君和凤鸣广场,凤天大道136号（轨道环线凤鸣山站旁）,普通住宅,8160
277,cq,绿云绣,红狮大道28号（巴国城后门）,普通住宅,7300
278,cq,金凤苑,新凤大道39号(金凤微电子园旁),普通住宅,3900
279,cq,海宇学府江山,文藻路（城南中医院旁）,普通住宅,7800
280,cq,蓝澳岛,汽博中心金果大道66号（汽博中心旁）,普通住宅,7800
281,cq,祥和御馨园二期,松青路1557号（大渡口步行街附近柏华小区对面）,普通住宅,8000
282,cq,万友四季缤纷,龙洲湾（轨道3号线大山村站）,普通住宅,5100
283,cq,大唐诺亚,长滨路太平门码头（湖广会馆旁）,普通住宅,13500
284,cq,宗申金蓝湾,巴滨路中段（马桑溪大桥南桥头）,普通住宅,6300
285,cq,金阳第一农场大学城,大学城南二路（城市管理学院旁）,别墅,16
286,cq,润一江置尚联邦,金石大道（三亚湾水产市场斜对面）,普通住宅,13000
287,cq,佳华北宸里,黄泥塝紫荆路601起点站旁,普通住宅,9700
288,cq,御龙天峰,嘉陵江大桥北桥头（北滨路星悦荟旁）,普通住宅,13000
289,cq,中商两江公馆,鱼嘴镇永和路(和韵家园旁),普通住宅,5000
290,cq,恒大名都,大坪石油路1号,普通住宅,7500
291,cq,熙街熙都会,大学城重庆熙街,普通住宅,6700
292,cq,冠宏时代,新溉大道99号（轻轨3号线郑家院子站旁）,普通住宅,9500
293,cq,银翔城,北碚北部(东阳与合川交界处),普通住宅,3750
294,cq,东原星樾,新牌坊星光大道北延段（照母山植物园旁）,普通住宅,8500
295,cq,奥园盘龙壹号,火炬大道（巴国城旁）,普通住宅,7200
296,cq,尚江宸溪香苑,西彭镇铝城大道旁,普通住宅,4250
297,cq,世茂茂悦府,金州大道重光立交旁（照母山森林公园北部附近）,普通住宅,8300
298,cq,龙湖紫云台,新城（区政府向南约3公里）,普通住宅,7000
299,cq,保利江上明珠,观音桥鸿恩寺森林公园正大门对面,普通住宅,8800
300,cq,康田紫悦府,大学城思贤路46号(重庆大学东门旁),普通住宅,7800
301,cq,保利壹号公馆,北部新城实验二小往古镇方向200米处,普通住宅,4300
302,cq,璧山CBD,璧山县璧山板块（新璧山中学正对面）,普通住宅,4200
303,cq,碧桂园翡翠城,璧山县绿岛新区黛山大道与永嘉大道交汇处,普通住宅,5200
304,cq,桃源居国际花园,桃源大道100号（双凤立交桥东）,普通住宅,7300
305,cq,美每家华龙城,华岩新城（金建路旁）,普通住宅,5800
306,cq,融创玖玺台,国际会展中心（凯宾斯基酒店旁）,普通住宅,30000
307,cq,鸿府,机场路东侧宝石路（渝北农业园区内紧邻市鳄鱼中心）,普通住宅,7600
308,cq,康田漫城,大学城东路（重庆大学东门旁）,普通住宅,5500
309,cq,中德茵莱国际,霓裳大道1号（重庆市两路工业园区管委会旁边）,普通住宅,7500
310,cq,港城印象,五里店海尔路港城工业园港城南路20号,普通住宅,6300
311,cq,通用晶城,龙腾大道（陈家坪展览中心正对面）,普通住宅,8300
312,cq,协信溪山墅,照母山金州大道与金山大道交汇处（临近重光立交）,别墅,280
313,cq,学府怡景,南岸区学府大道四十号（六公里轻轨站旁）,普通住宅,8800
314,cq,东方剑桥二期,大学城中路19号(大学城重大东门旁),普通住宅,7000
315,cq,幸福时光里,茶园新区长生桥镇长生路通江大道3号站（178同景国际城站上行300米）,普通住宅,6800
316,cq,长嘉汇,泰昌路69号弹子石CBD门户（法国水师兵营旁）,普通住宅,11000
317,cq,麒川时代广场,白市驿镇白欣路111号（白市驿政府旁）,普通住宅,6000
318,cq,书香溪墅,大学城南二路（绕城曾家站旁）,普通住宅,6000
319,cq,蜜城,石桥铺歇台子罗汉沟2号（歇台子小学旁）,普通住宅,8400
320,cq,鹏润悦秀上东,同茂大道(中央公园旁),普通住宅,9000
321,cq,海兰云天拾光里,金凤镇海兰云天（AAAA国家级旅游度假区内）,普通住宅,5500
322,cq,申佳上海时光,银梭大道1号（南方翻译学院大门下行100米）,普通住宅,6793
