,城市,小区名,地址,住宅类型,均价
94,yt,汇景湾,海阳旅游度假区黄海大道与海鑫中路交汇处西200米,住宅,5400
95,yt,东郎新城,城港路街道东郎子埠村开元路与玉前街交汇处,住宅,4100
96,yt,龙泉御府,牟平龙泉镇汤泉路6号（上泽路南、滨河路东）,住宅,5500
97,yt,华乐公馆,芝罘凤凰台三街与红旗西路交汇处以北100米处（8号楼沿街商业）,住宅,5600
98,yt,清泉阳光,栖霞桃村镇政府东侧50米（桃村一中对面）,住宅,3650
99,yt,登州府第馨水城,蓬莱港南路7号（登州府第东）,住宅,5000
100,yt,香格里拉花园,开发区凤台山路15号（凤台山路与沭河路交汇处）,住宅,6270
101,yt,观海路8号,莱山观海路与红旗东路交汇处北100米（东山宾馆南200米）,住宅,11000
102,yt,领海公馆,牟平牟山路166号（三山大街与牟山路交汇处）,住宅,4500
103,yt,37°假期温泉花园,牟平龙泉镇温泉路1号（汤泉街与温泉路交汇处以北）,住宅 商住,4500
104,yt,保利香榭里公馆,莱山港城东大街1286号（港城东大街与虎山南路交汇处）,住宅,7100
105,yt,栖霞名郡,栖霞锦绣路3号（文化路东，锦绣路以北，电业路以南）,住宅,3950
106,yt,香逸中央,福山福海路213号（汇福街与崇文街交汇处）,住宅,5600
107,yt,华光名苑,栖霞桃村镇北京路北（桃村汽车站出口正对面）,住宅,3500
108,yt,万科璞悦湾,芝罘芝罘岛环海路58号（加油站西200米）,住宅,11000
109,yt,东盛幸富茗苑,栖霞跃进路与老商业街交界处以西（实验小学西侧）,住宅,4000
110,yt,万行中心,开发区淮河路1号（黄山路与淮河路交汇处）,住宅,7200
111,yt,华安国际家合人家,福山永达街588号（河滨路与永达街交汇处西南）,住宅 商住,7100
112,yt,君澜福地,龙口滨海旅游度假区黄水河湿地公园东邻（206国道北500米）,别墅,9000
113,yt,康泰苑,牟平北关大街中段（牟平汽车总站对面）,住宅,4600
114,yt,鸿福佳苑,福山祥福街53号（福海路与鸿福街交界处西300米）,住宅,5400
115,yt,小海,芝罘幸福路与祥帧路交汇处路北1000米路西（海港医院北1500米）,住宅 商住,7200
116,yt,金沙滩,龙口东海旅游度假区,住宅,6980
117,yt,亚沙村,海阳海鑫中路与阳丰路交汇处西北方向（旅游度假区内）,住宅,4400
118,yt,名爵港湾,蓬莱南环路与南河路交汇处（新中医院对面）,住宅,4500
119,yt,曦岛假日湾,海阳凤城旅游度假区（滨海路北侧）,住宅 别墅,8000
120,yt,福馨花园,城港路街道城港路街道1507号,住宅,3700
121,yt,龙泉温泉嘉苑,牟平龙泉镇龙府路6号（龙泉洗浴中心正对面）,住宅 别墅,4900
122,yt,东上城,海阳中山街32号（碧城区海阳路东首）,住宅,3700
123,yt,乡村记忆,福山高疃镇政府东200米（福山六中东200米）,住宅,3600
124,yt,爱情海,海阳旅游度假区海滨西路南（亚沙会奥林匹克公园西200米),住宅 别墅,7000
125,yt,东林伴山名郡,芝罘通世南路7号（港城东大街与通世南路交汇东南方向500米左右）,住宅 别墅,9500
126,yt,华峰栋盛苑,文昌路街道莱州市文峰路街道赵家村,住宅,5200
127,yt,悦澜庭,福山东兴路399号（东厅路与东正路交汇处东北角，中国邮政西70米）,住宅,4200
128,yt,海怡城,蓬莱南关路289号（海琴苑对面）,住宅 商住,5260
129,yt,紫金名城,文峰路街道莱州南路与南阳河交汇处南一千米路西,住宅,4253
130,yt,蓬莱博展国际商贸城,蓬莱开发区南王长江东路３号（君顶酒庄西南方向）,住宅,9945
131,yt,旭瑞海逸世家,牟平北关大街与垛山路交汇处北60米（中国石油加油站北200米）,住宅,4200
132,yt,田园丽景,福山玉门路191号（门楼镇政府驻第北邻）,住宅,4680
133,yt,万科假日润园,福山梧桐路198号（假日风景西北方向约300米处）,住宅,6200
134,yt,庄禾城,牟平工商大街636号（工商大街与文兴路交汇处）,住宅,4100
135,yt,金桂苑,开发区招远市金晖路366号,住宅,5700
136,yt,富丽阳光,福山港城西大街170号（福海路南首，原大红门酒店附近）,住宅 商住,6500
137,yt,佛光山水花园C区,龙口南山佛光养生谷西区,住宅 商住,5150
138,yt,福地尚苑,福山福海路268号（星河城西500米）,住宅,6200
139,yt,碧海尚城,龙口徐福镇东海黄金海岸（滨海观光大道观音阁西）,住宅,3300
140,yt,华旗观海城,三山岛街道莱州市 三山岛金沙滩,住宅,4600
141,yt,海郡壹號,蓬莱海滨西路1001号（海滨西路山东文化产业职业学院对面）,别墅,6300
142,yt,蓝海假日,海阳蓝海路与滨海大道交汇处东北角（旭宝高尔夫东800米）,住宅 别墅,6700
143,yt,海阳金域蓝湾,海阳凤城旅游度假区黄海大道36号（黄海大道与滨海大道交汇处以北）,住宅 别墅,6500
144,yt,春华小区,芝罘珠玑小学北50米（春都花园西侧）,住宅,5300
145,yt,东山名郡,芝罘二马路191号（海军东山干休所）,住宅,13600
146,yt,越秀星汇金沙,开发区杭州大街3号（北京中路与杭州大街交汇处）,住宅,5500
147,yt,怡聚德广场,芝罘卧龙中路21号（交警三大队东南方，安德水产对面）,住宅,6500
148,yt,华府名都,栖霞腾飞路与龙凤西路交汇处以西（新市政府西50米）,住宅,4300
149,yt,君悦湾,福山振华街1号（河滨路北首）,住宅,7000
150,yt,奥城名邸,文昌路街道莱州北路东侧,住宅,3580
151,yt,福利莱铭庭,福山北二路与民阜路交叉路口以北100米（德胜商场南200米）,住宅,7000
152,yt,金地首府别墅,莱山观海路与轸大路交汇处（市政府东南向3000米）,别墅,10000
153,yt,海景星辰商务酒店,开发区海滨路20号（东巡宫对面往西100米）,住宅,11800
154,yt,金海岸1号,辛庄辛庄镇金海大道999号,住宅,5500
155,yt,金脉华府,城西招远市迎宾路188号,住宅,5400
156,yt,三兴御海城,高新区海澜路21号（农大东路与302省道交汇处西北方向）,住宅 商住,5000
157,yt,莱州中国铁建-国际城,文昌路街道山东省莱州市东关村，紧邻城市主干道--云峰路,住宅 商住,6600
158,yt,世嘉锦庭,福山南苑街76号（福海路与南苑街交汇处东400米）,住宅,6200
159,yt,牟城春天,牟平工商大街与西郊路交汇处东南角（常家庄附近）,住宅,4200
160,yt,金象泰吉祥家园,芝罘机场路下曲家（交警三大队北100米路西）,住宅,7000
161,yt,东方名城,莱阳市金山大街与黄海三路交汇处东北角（莱阳市文峰中学东1000米）,住宅,4000
162,yt,翔龙嘉苑,文昌路街道文化东路原妇幼保健院西侧5米,住宅,5700
163,yt,怡海馨苑,龙口东海开发区柳海村北200米,住宅,4700
164,yt,云峰丽景,文峰路街道文峰路与南阳河交界处往南1000米路西（万家村）,住宅,4800
165,yt,富邦华府,牟平通海路168号（通海路与三山大街交汇处路东）,住宅,5300
166,yt,辰源雅景,芝罘黄金顶隧道西口南900米（锦绣新城东门东500米）,住宅,5600
167,yt,半岛蓝湾,蓬莱沈阳路8号（开发区沈阳路与北京路交汇处）,住宅,4500
168,yt,栖里凤台山庄,开发区凤台山路19号（凤台山路与秦淮河路交汇处）,住宅,6500
169,yt,欧尚花园,福山福海路连福街59号（福海路北首）,住宅 商住,5300
170,yt,大成门,芝罘南大街149号（南大街与建设路交汇处，平安大厦对面）,住宅,9500
171,yt,逸品香山,莱山莱山街道郝家庄村（金斗山路与沟莱线交汇处东南方约500米）,住宅,4100
172,yt,阳光城,莱阳市鹤山路78号（蚬河大桥东）,住宅 商住,6000
173,yt,中盛国际海景酒店,牟平滨海路506号（海滨东路以南，沁水路以西）,住宅,7200
174,yt,横掌苑,城北招远市罗峰路与国大路交汇处东100米,住宅,3180
175,yt,御景华城,市中心开发区初山东路与天府路交汇处以东（春色东城小区以西200米）,住宅,5000
176,yt,春霖悦湖,牟平雷神庙大街与文兴路交汇处南300米(牟平皮肤病医院南300米）,住宅,3800
177,yt,水清木华芝阳城,福山福桃路8号（福桃路和港城西大街交界处，芝阳山公园西侧）,住宅,5300
178,yt,竹海金城,海阳盘石镇盘石店村（盘石镇大集驻地）,住宅,2600
179,yt,金山别墅,莱阳市金口镇金口村（丁字湾西200米）,别墅,7600
180,yt,海阳宝龙城,海阳海滨西路9号（滨海大道南侧湿地公园西）,住宅 别墅 商住,12000
181,yt,安邦·天悦府,文昌路街道莱州市东苑路东、掖县东街北,住宅,4800
182,yt,东方夏威夷,海阳旅游度假区海景路26号（海景路东首路北）,住宅 商住,11000
183,yt,东尚蓝湾,福山盐场街2号（银月广场北侧200米）,住宅,6300
184,yt,朗湖国际广场,文昌路街道山东烟台莱州莱州北路956号,住宅,5500
185,yt,尚城SOHO,市中心招远市金城路与温泉路东北角（批发市场西、老石油公司原址）,住宅,5000
186,yt,天承御龙居,文昌路街道莱州市文化东街1299号,住宅,6380
187,yt,福地隆城,莱山华庭路291号，观海路与科技大道交汇处东300米（莱山一中附近）,住宅,6700
188,yt,万科城,开发区宁波路8号（张裕卡斯特酒庄东南侧约350米）,住宅,6700
189,yt,福娃小区,城南文三线路南金城路路东,住宅,4800
190,yt,中央公馆,蓬莱钟楼东路市政府斜对面(老电影院南100米),住宅,5800
191,yt,华建星海湾,辛庄滨海新区金海路北首东侧200米（辛庄镇东良村西100米）,住宅,4200
192,yt,海阳凤凰城,海阳旅游度假区（海滨中路与阳坤路交汇处西北角）,住宅,6000
193,yt,格林小镇,开发区山东省招远市国家经济开发区金龙路西（格林小镇）,住宅,4500
194,yt,福缘雅居,福山东厅街道乡忆路188号（高疃派出所北300米）,住宅,4200
195,yt,鼎城国翠,芝罘迎宾路与观海路交汇处东南方向（市规划展览馆以南）,住宅,12000
196,yt,富海花园,牟平正阳路407号（正阳路与宁海大街交汇处西南角）,住宅,5000
197,yt,翔龙云海,文昌路街道莱州市文化东路与府东街的交汇处,住宅,5600
198,yt,云顶蓝山,莱山康复路7号（康复路中段万和大酒店南侧）,住宅 别墅,16000
199,yt,德尚世家上品,莱山港城东大街与长安路交汇处向南300米（市政府南600米）,住宅,6800
200,yt,海通蓝郡,海阳济南路与滨海中路交汇处东北角（凤城旅游度假区内）,住宅 别墅,5700
201,yt,金域蓝湾,龙口东海旅游度假区（港栾码头西10米）,住宅,5500
202,yt,莱州翰林世家,文昌路街道莱州市掖县公园南,住宅,6500
203,yt,家和美景天城,海阳方圆路与海阳路交汇处以西200米（它山泊站点旁）,住宅,3900
204,yt,金地澜悦,高新区滨海中路2008号（滨海路与农大路交汇处以西）,住宅 商住,8500
205,yt,龙矿辛庄社区,辛庄辛庄镇东良村西300米,住宅,3400
206,yt,紫金世家,蓬莱南关路与港南路交汇西200米处（紧邻晒甲河）,住宅,5400
207,yt,福利莱万和城,福山奇泉路19号（交警大队北）,住宅,4980
208,yt,金山会馆艺墅罗山,开发区罗山黄金旅游度假区北端（玲珑镇欧家夼村以北、罗山以南）,住宅,8000
209,yt,东方盛景,芝罘机场路以西青年南路以东（绕城高速路北侧）,住宅,6000
210,yt,银和怡海公馆,牟平北关大街与通海路交汇处西200米（牟平第二人民医院斜对面）,住宅,3780
211,yt,海信天山郡,开发区天山路206号（柳子河路以南，同三高速公路以北，天山路以东）,住宅,5800
212,yt,烟台星颐广场,开发区长江路与嵩山路交汇处西南角（福星大厦斜对面）,住宅,7600
213,yt,山水龙城,芝罘通世南路与卧龙中路交汇处东100米（惠安小区南500米）,住宅,7500
214,yt,海达华庭,牟平新建大街631号（新建大街与文兴路交汇处向西30米）,住宅,4300
215,yt,新桥国际佳苑,芝罘只楚路148号、149号（ 只楚路与新桥路交界处北）,住宅,8500
216,yt,听涛花园,开发区黄河路68号（开发区管委北）,住宅,8300
217,yt,逸城山色,芝罘南部新城（黄务立交桥南1.3公里）,住宅,5700
218,yt,金海金城,海阳东京路中段（南山公园南500米）,住宅,3700
219,yt,海德公馆,蓬莱南环路156号海市路与南环路交汇处东南角（韩家瞳卫生室附近）,住宅,4855
220,yt,新潮尚书台,牟平三山大街588号（牟平新一中西临）,住宅,4700
221,yt,华安国际现代城,栖霞经济开发区沈海同三高速与中古路交界处以北（加油站附近）,住宅 别墅,3900
222,yt,莊源海阳明珠,海阳国际旅游度假区海滨中路108号（滨海中路北50米）,住宅,7500
223,yt,清泉阳光城,栖霞桃村三峰路口以西200米（桃村镇野夼集团西侧）,住宅,3200
224,yt,嘉和馨苑,莱阳市姜疃镇鲁花大街西段517号（姜疃邮局西侧）,住宅,2500
225,yt,泰生小镇,蓬莱经济开发区山东路29号（睡虎山下）,住宅,7500
226,yt,峰度,莱山澳柯玛大街6号（迎春大街与盛泉东路交叉口东北角）,住宅 商住,6800
227,yt,帝豪庄园,海阳经济开发区烟凤路，石人泊桥东头（湿地公园东门对面）,住宅 别墅,8500
228,yt,通用富馨佳苑,开发区天津南路91号（富士康C区对面）,住宅,4300
229,yt,金海名园,高新区科技大道99号，科技大道与规划路交汇处西北方向（区政府西邻）,住宅,7500
230,yt,中天盛世观澜,莱山滨海中路25号（海天名人广场北面）,住宅 商住,11000
231,yt,天润家园,牟平崔山大街与西关路的交汇处东北方向（王家埠村）,住宅,5200
232,yt,凤凰新城,海阳东村办事处李家村（龙山街南段）,住宅 别墅,2800
233,yt,兴盛铭仕城,高新区海兴路与成龙线交汇处西北角（烟台二中新校区对面）,住宅,5500
234,yt,中盛国际,高新区科技大道与蓝海路交汇处东南方向（高新区政府西50米）,住宅,7300
235,yt,伯爵山庄,芝罘上夼东路41号（宁海路北50米）,住宅,17000
236,yt,高速蔚蓝海岸,海阳海滨西路4号（市政府大楼西300米）,住宅 商住,6200
237,yt,正元怡居,高新区航天路517号（正元大厦北临）,住宅,5800
238,yt,金象泰温馨家园,芝罘只楚路19号（只楚路和楚凤一街交汇处，新桥集团对面）,住宅,7500
239,yt,学府铭座,芝罘世学路152号（鲁东大学东200米，东方电子对面）,住宅,8500
240,yt,三山岛滨海公馆,三山岛街道城港路与永祥路交叉口（西200米路南）,住宅,4650
241,yt,恒隆凯旋城,文昌路街道新一中北300米（北苑街与云峰北路交汇处东南300米）,住宅,5200
242,yt,蓬莱度假中心,蓬莱海市西路与北关路交汇处（欧乐堡梦幻王国西邻、北邻）,住宅,8800
243,yt,公园壹号,海阳凤城旅游度假区阳丰路66号（海阳市政府东北面500米）,住宅 别墅,5200
244,yt,星海国际,龙口西城区振兴路与和平路之间(六中正南),住宅,4000
245,yt,松涛海景,龙口东海黄金海岸西部中心区,住宅,1900
246,yt,中北金岭世嘉,栖霞海口路与银川路交汇处东南方向（镇政府北100米）,住宅,3450
247,yt,国奥天地,开发区长江路99号（长江路与峨眉山路交汇处东北方向）,住宅,6900
248,yt,名仕豪庭,芝罘南大街与毓璜顶西路交汇处以东（光大银行南侧）,住宅 商住,9300
249,yt,仁隆花园,福山南苑街95号（南苑路以北，西山路以东）,住宅,7710
250,yt,栖里凤台46#楼,开发区秦淮河路与凤台山路交汇处往南（栖里村对面）,住宅,5900
251,yt,舒馨家苑,开发区凤台山路南首F-15小区（欧尚超市西300米）,住宅,5500
252,yt,中正山庄,芝罘蓁山屯路西端（帝景苑南区往南400米左右 ）,住宅 别墅,7800
253,yt,碧水墅林,海阳海天路与天山街交汇处东南（碧城管委南200米）,住宅 别墅,5500
254,yt,奇章新城,开发区天山路与秦淮河路交汇处东南向（天山路南段）,住宅,5500
255,yt,学府上城,蓬莱钟楼北路和钟楼西路交汇处（蓬莱汽车站南800米）,住宅,4600
256,yt,半岛蓝庭,蓬莱南王街道南王村（南环路与芝山路交汇处，山汽改西）,住宅,4700
257,yt,蔚澜香醍,龙口东海开发区柳海村北1200米,住宅,3980
258,yt,金日·天玺,文昌路街道莱州市云峰路西侧,住宅,7000
259,yt,梅苑华庭,文昌路街道烟台市莱州市莱州南路406,住宅,5000
260,yt,健成水漾花城,牟平牟山路与金埠大街交汇处西北侧（滨州医学院烟台附属医院附近）,住宅,4400
261,yt,奇泉梨花村,福山汇福街272号（北三路与奇泉路交汇处东南方向）,住宅,6200
262,yt,柏林春天,芝罘青年南路1098号（与港城西大街交汇处向南1.5公里（朱家疃））,住宅,6300
263,yt,金地格林世界,莱山轸大路10号（观海路与轸大路的交汇处西南）,住宅 商住,5700
264,yt,中昌大厦,城港路街道烟台市莱州市城港南路1507附近,住宅,10000
265,yt,东华丽景花园,牟平北关大街918号（北关大街与武五路交汇处）,住宅,4900
266,yt,上海滩花园,莱山庆祥路200号（三滩区域）,住宅 别墅,6800
267,yt,臧家庄富贵家园,栖霞栖霞臧家庄镇汇福路（镇政府后院）,住宅,2500
268,yt,海边·健康城,牟平牟平区烟霞大街566号（通海路以东，滨海路以南）,住宅,5300
269,yt,源山郡,莱山迎春大街以南、莱源路以西（莱山区委党校对面）,别墅,9800
270,yt,世嘉岭秀,芝罘凤凰台路93号（楚凤一街与凤凰台路交汇处东50米路北）,住宅,7300
271,yt,中建悦海和园,开发区南京大街2号（海滨路和206国道之间）,住宅,5600
272,yt,佳安花园,福山西山路66号（福山区实验小学南400米）,住宅,5500
273,yt,金帝御景,牟平北关大街508号（北关大街与昆嵛山路交汇处),住宅,4700
274,yt,中央海岸,海阳海滨中路与阳瑞路交汇处东北方向（凤城旅游度假区内）,住宅,6800
275,yt,玲珑水悦逸品,开发区河东路396号（招远市中医院北500米）,住宅,5600
276,yt,龙门山水华庭,莱阳市富山路富山大桥东南侧（金山国际大酒店向南500米）,住宅 别墅,5000
277,yt,富顺苑星都,芝罘机场路与大东夼路交汇处西南角（烟台农商银行对面）,住宅,7600
278,yt,金桥澎湖山庄,开发区秦山路7号（东岳汽车南门对面）,住宅,6200
279,yt,艺墅金沙湾,海阳蓝海路7号(旅游度假区滨海大道旁),住宅 别墅,12500
280,yt,蓁山怡景苑,芝罘蓁山花园30号(蓁山路西侧约200米),住宅,8500
281,yt,千祥尚滨城,永安路街道莱州市西苑附路与南阳河西路交汇处（原玻璃厂）,住宅,4600
282,yt,糖果社区,莱山华庭路515号，港城东大街南侧（国际博览中心对面）,住宅 商住,5260
283,yt,开元盛世,芝罘幸福开元街180号（开元街北首向北100米）,住宅,7500
284,yt,富丽新城,福山大旺路399号（烟台武术摔跤培训基地西北方向300米）,住宅,4300
285,yt,力高阳光海岸,高新区滨海路马山寨高尔夫对面(滨海路以南、科技大道以北),住宅,5900
286,yt,凯怡上城,文昌路街道莱州市开发区宝洋面粉厂北、云峰防腐路东,住宅,3900
287,yt,金鸿大厦商住楼,永安路街道莱州文化西街3176号,住宅,5100
288,yt,绿城蓬莱诚园,蓬莱南关路与海市路交汇处东侧500米（紧邻小皂加油站）,住宅,6800
289,yt,港汇蓝海国际,海阳东风大道与海景路路口东100米（凤城旅游度假区）,住宅 商住,8500
290,yt,海天雅筑,高新区港城东大街东首海越路（烟台国际博览中心东1公里）,住宅,7000
291,yt,半岛御水湾,海阳留格庄镇（留格大道与高凤线交汇处以西，加油站旁边）,住宅,3236
292,yt,世外桃源,栖霞烟青一级公路204国道旁（桃村汽车站西行800米）,住宅,3500
293,yt,万城一品洋房,蓬莱海市路157号（渤海切割机械厂西400米）,住宅,5800
